"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"ZAKRZEWSKI Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"DZICZEK Krzysztof Andrzej - KW BEZPARTYJNI SAMORZĄDOWCY";"WASILEWSKI Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BRZOZOWSKA Urszula Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWIERSKI Adrian Norbert - KW BEZPARTYJNI SAMORZĄDOWCY";"SADOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"MARCINIAK Urszula - KW BEZPARTYJNI SAMORZĄDOWCY";"SZTEJTER Agnieszka Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYWICKI Wiesław Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"JASEK Mirosława - KW BEZPARTYJNI SAMORZĄDOWCY";"GRABOWSKI Jerzy - KW BEZPARTYJNI SAMORZĄDOWCY";"BAKIEWICZ Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"DĄBROWSKI Mirosław - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUPA Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"MIERZEJEWSKI Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"MLENKO Krzysztof Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJSŁAW Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"KAMIONKA Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"SULEJ Marianna - KW BEZPARTYJNI SAMORZĄDOWCY";"LESZCZEWICZ Waldemar Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"PASŁAWSKA Urszula Stefania - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NIEMCZYCKI Ignacy Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JASKULSKA Sylwia Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOREK Sebastian Bolesław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRÓL Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KEMPA Robert Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BĄKOWSKA Maria Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TRUPACZ Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIWOWARCZYK Marcin Marian - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KIMBAR Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZAŁKO Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PAWLAK Robert - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WISOWATY Bogusław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZUBIŃSKA Grażyna Jolanta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ANDRZEJEWSKI Jarosław Arkadiusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRZEMIŃSKI Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁABANOWSKA Joanna Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NOWICKA Sylwia - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZEPIELINDA Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOTOWSKI Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KULASEK Marcin Robert - KW NOWA LEWICA";"GRUCELA Bartosz - KW NOWA LEWICA";"PRZYŁUSKA Bożena Marta - KW NOWA LEWICA";"MICHNIK Łukasz - KW NOWA LEWICA";"ASZKIEŁOWICZ Mieczysław - KW NOWA LEWICA";"MATUSZEWSKA-BORUC Małgorzata Emilia - KW NOWA LEWICA";"BOCZAR Beata - KW NOWA LEWICA";"DRACEWICZ Dariusz Cezary - KW NOWA LEWICA";"BOLIK-KUN Anna Agnieszka - KW NOWA LEWICA";"PIENIAK Jarosław - KW NOWA LEWICA";"JANKOWSKA Ewa Bożena - KW NOWA LEWICA";"OLKOWSKA-KASJAN Małgorzata - KW NOWA LEWICA";"LESKA Arkadiusz Karol - KW NOWA LEWICA";"HADZIEWICZ Irena Krystyna - KW NOWA LEWICA";"PYSZNA Malwina Maria - KW NOWA LEWICA";"RUTKOWSKI Bartłomiej - KW NOWA LEWICA";"POPIELARZ Małgorzata - KW NOWA LEWICA";"PACYNO Piotr - KW NOWA LEWICA";"NADOLNA Janina - KW NOWA LEWICA";"NALAZEK Ireneusz Mariusz - KW NOWA LEWICA";"CIESZYŃSKI Janusz Antoni - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHOJECKI Artur Henryk - KW PRAWO I SPRAWIEDLIWOŚĆ";"ARENT Iwona Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"POBOŻY Błażej Leszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"SEMENIUK-PATKOWSKA Olga Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAŁECKI Jerzy Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSSAKOWSKI Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZEMIEL Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"ULEWICZ Bożenna - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŻUCHOWSKI Henryk - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUKOWSKA Beata Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CYBULSKI Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"REMBA-KARDASIŃSKA Małgorzata Urszula - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZOSTAK Izabela Kamila - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICKIEWICZ Jan Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"JUCHNIEWICZ Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOBYLIŃSKA Zdzisława Marianna - KW PRAWO I SPRAWIEDLIWOŚĆ";"PRUSACZYK Sławomir - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRYSIUK Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZMIT Jerzy - KW PRAWO I SPRAWIEDLIWOŚĆ";"LISIECKI Piotr Cezary - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OWSIANIK Tomasz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYRĘBEK Andrzej Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYSOCKI Kamil Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BORKOWSKA Agnieszka Halina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BAGIŃSKA Beata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DUDA-BEJNAROWICZ Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZBICIAK Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KARPIŃSKI Ignacy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOŁĘBIEWSKA Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLSZTYN Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LIPKA Emilia Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PANASIEWICZ Cecylia Dorota - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOJCIECHOWSKI Michał Jerzy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DĘBKOWSKA Agnieszka Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BARTKOWIAK Sławomir Artur - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRABOWSKA Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KITA Agnieszka Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIELIŃSKA Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHĘTNIK Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CICHOŃ Janusz Władysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOJCIECHOWSKA Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAPKE Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚLĄSKA-ZYŚK Wioletta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAMPUCH Mirosław Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SOBIECH Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WYPIJ Michał Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWKOWICZ Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OFIERSKA Małgorzata Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOMZA Zbigniew Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OLSZEWSKI Wacław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHMIELIŃSKI Igor - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WROCHNA Ewa Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŻULCZYK Wojciech - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KIEŁCZEWSKA Aleksandra Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GLINKA Adrian Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOT Anna Weronika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZPEJEWSKA Jolanta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WIELGAT Marta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WRÓBEL Maciej Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JASKOWSKI Zbigniew - KW POLSKA JEST JEDNA";"KULCZYK Joanna - KW POLSKA JEST JEDNA";"ŻBIKOWSKI Wojciech - KW POLSKA JEST JEDNA";"ROPIAK Sabina Agnieszka - KW POLSKA JEST JEDNA";"GŁOWIŃSKA Danuta - KW POLSKA JEST JEDNA";"ŁUKASZUK Adam - KW POLSKA JEST JEDNA";"CHRZANOWSKI Bogdan - KW POLSKA JEST JEDNA";"HODKOWSKA Bogusława - KW POLSKA JEST JEDNA";"ZAPERT Michał Marcin - KW POLSKA JEST JEDNA";"KOCIMSKA Barbara - KW POLSKA JEST JEDNA";"ŚWITAJ Zenon - KW POLSKA JEST JEDNA";"CĘDROWSKA Jolanta Anna - KW POLSKA JEST JEDNA";"JĘDRZEJCZYK Roman - KW POLSKA JEST JEDNA";"MICHALCZYK Michał - KW POLSKA JEST JEDNA"
1;"Specjalny Ośrodek Szkolno-Wychowawczy w Ełku, Recepcja Internatu, parter, ul. Grajewska 16A, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;9;0;0;3;2;5;1;1;0;0;0;1;2;1;1;0;1;3;0;2;67;8;4;50;6;2;2;3;3;2;11;1;80;1;10;0;2;4;0;2;37;8;6;3;3;3;3;57;0;1;3;0;1;0;0;2;7;0;0;1;45;11;18;102;73;9;287;17;1;1;7;22;3;4;3;2;0;1;0;3;45;6;3;47;24;1;1;3;2;3;1;1;2;4;1;1;0;2;3;4;25;461;30;8;3;8;12;9;0;9;3;1;2;1;3;2;2;2;4;5;15;1;0;0;1;0;0;0;1;0;0;14;0;1
2;"Szkoła Podstawowa nr 5 w Ełku, Sala nr 16, parter, ul. św. Maksymiliana Marii Kolbe 11, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;8;1;2;2;1;1;2;1;0;0;1;2;0;1;0;0;2;0;0;0;43;4;8;47;6;3;1;2;0;0;5;1;81;2;13;0;1;3;0;7;27;8;17;5;1;2;2;39;2;1;3;0;1;1;0;0;8;0;3;1;46;5;15;60;35;3;258;24;5;2;4;16;1;1;2;0;1;0;1;1;42;1;7;38;16;4;2;1;2;2;2;1;1;3;2;2;1;0;7;3;26;318;35;3;2;3;11;2;3;9;0;0;1;0;3;0;8;1;2;5;12;0;1;0;0;0;0;2;0;0;0;17;0;1
3;"Szkoła Podstawowa nr 5 w Ełku, Sala nr 27, parter, ul. św. Maksymiliana Marii Kolbe 11, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;10;1;2;2;1;2;1;4;1;0;1;0;0;1;1;0;1;3;0;0;79;17;7;60;10;2;6;8;3;3;5;1;88;2;13;0;3;8;1;6;23;9;9;2;0;0;8;66;3;1;1;1;2;0;1;0;19;0;0;1;53;7;9;43;42;6;203;28;5;2;7;33;0;3;1;2;3;1;0;5;66;10;3;48;23;4;2;2;8;3;1;2;3;2;2;1;3;0;2;5;41;470;55;3;4;7;8;3;3;10;0;0;0;1;5;0;10;0;17;8;19;3;1;0;0;2;0;1;0;0;2;7;0;1
4;"Szkoła Podstawowa nr 7 w Ełku, Sala nr A11, parter, ul. Jana Kilińskiego 48, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;8;2;3;0;0;1;3;1;0;0;1;2;1;2;0;0;0;2;0;0;40;9;8;37;4;0;1;4;0;0;6;2;97;3;12;1;1;3;1;2;26;5;10;4;0;0;0;48;2;0;1;1;0;0;4;0;3;0;0;0;40;9;18;86;37;11;237;52;5;0;3;24;2;2;2;1;1;0;0;2;23;2;3;43;16;5;0;2;0;4;0;1;2;4;0;3;0;1;2;1;49;421;32;3;2;7;14;4;0;9;3;2;1;1;2;1;2;0;5;2;10;1;0;0;0;0;0;0;0;0;0;4;0;0
5;"Szkoła Podstawowa nr 7 w Ełku, Sala nr A14, parter, ul. Jana Kilińskiego 48, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;2;0;1;2;1;0;2;1;1;0;2;0;1;1;0;0;2;0;0;1;25;3;5;32;5;6;1;1;4;0;1;2;34;0;8;0;2;4;0;2;14;3;8;2;0;4;2;40;1;0;1;1;0;0;0;1;8;0;1;0;43;3;8;42;30;7;170;18;0;2;0;27;0;0;0;0;3;18;1;3;20;3;2;12;13;2;0;1;0;0;1;1;0;0;1;1;0;1;0;1;15;280;26;2;2;3;6;0;0;8;0;2;0;2;0;0;3;1;2;2;9;1;1;0;0;0;1;0;0;1;0;4;1;1
6;"Szkoła Podstawowa Nr 1 w Ełku, Sala nr 40 (Stołówka szkolna), parter, ul. Koszykowa 1, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;7;3;1;1;0;3;0;2;0;0;1;0;1;1;1;0;2;2;0;2;45;15;8;28;14;4;1;1;3;0;3;2;56;3;9;1;2;5;3;6;21;2;12;1;0;2;2;43;2;0;7;4;0;0;0;1;1;0;1;1;57;12;21;62;58;9;236;27;1;1;3;14;0;6;3;0;10;1;1;1;33;5;10;16;11;6;0;0;1;2;0;0;0;4;1;2;4;1;2;2;25;386;33;2;1;4;7;4;0;7;1;2;0;1;0;0;9;0;6;3;21;3;1;1;0;1;0;0;1;0;0;7;0;0
7;"Powiatowy Urząd Pracy w Ełku, Sala obsługi, parter, ul. Suwalska 38, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;5;3;0;2;0;1;1;1;1;0;0;0;1;1;2;0;0;0;0;0;21;4;3;22;6;0;0;1;4;0;1;0;46;2;17;0;4;3;0;3;13;0;7;2;0;0;3;13;0;0;0;1;1;0;1;1;4;0;2;0;48;4;9;45;19;5;149;11;2;1;4;9;1;4;3;0;0;0;0;3;20;2;5;30;9;0;0;3;1;1;2;1;3;0;1;1;1;1;2;1;23;191;14;0;0;3;2;0;0;8;1;0;0;0;1;0;2;0;3;3;12;1;0;0;0;0;0;0;0;0;0;5;0;0
8;"Ełckie Centrum Kultury w Ełku, Sala nr 11, parter, ul. Wojska Polskiego 47, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;6;3;2;1;2;8;1;3;1;0;2;0;0;1;1;0;0;1;1;1;44;8;6;38;3;3;2;0;9;0;2;0;19;1;19;0;0;5;0;6;26;6;11;3;2;1;5;37;2;1;0;0;0;2;1;0;4;0;2;0;38;13;23;34;32;23;246;25;2;1;3;8;1;0;2;1;5;0;1;6;12;5;6;29;25;3;1;2;2;1;0;2;1;1;0;0;0;0;5;0;28;353;31;2;1;6;7;5;1;6;1;0;1;0;1;1;5;0;8;6;10;1;1;1;2;0;0;1;0;1;1;3;0;0
9;"Ełckie Centrum Kultury w Ełku, Sala nr 20 (Galeria), I piętro, ul. Wojska Polskiego 47, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;10;0;1;1;0;3;2;0;1;0;0;1;0;1;0;0;1;0;1;1;41;9;7;32;3;2;2;1;7;1;10;0;30;0;18;1;2;1;0;4;12;3;10;1;0;3;2;47;0;2;3;0;1;1;1;0;6;0;1;0;50;10;11;65;32;13;258;18;2;4;2;9;0;2;1;0;7;0;1;3;39;2;3;37;24;6;2;0;2;1;1;1;0;1;2;1;0;0;2;2;29;347;22;2;1;5;8;3;0;9;2;1;0;3;3;0;2;3;3;3;11;0;0;0;3;0;0;0;1;0;0;1;0;4
10;"Szkoła Podstawowa nr 2 w Ełku, Sala nr 3, parter, ul. Jana i Hieronima Małeckich 1, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;7;0;4;3;1;3;4;2;0;0;1;0;0;0;1;0;1;0;0;0;33;9;4;29;5;3;3;1;2;0;2;1;32;1;18;0;2;1;0;3;16;6;11;0;3;2;4;32;2;0;5;2;1;0;0;1;9;0;1;1;56;5;26;40;23;12;252;17;6;0;1;9;0;10;0;0;1;0;2;1;28;3;6;18;18;1;1;1;3;2;1;1;1;3;1;0;1;1;1;1;26;275;21;4;2;2;9;1;2;5;4;0;1;1;1;1;2;1;3;7;6;6;4;0;0;0;0;1;2;0;0;3;0;1
11;"Szkoła Podstawowa nr 2 w Ełku, Sala nr 6, parter, ul. Jana i Hieronima Małeckich 1, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;9;1;0;1;1;4;1;0;0;1;0;2;1;1;1;0;2;0;1;0;35;2;4;21;5;2;4;1;2;1;2;0;32;0;24;0;2;5;0;3;22;5;4;5;1;0;3;38;1;1;1;0;2;1;1;1;6;0;0;0;34;9;28;61;20;12;335;8;4;5;5;8;2;2;2;1;5;0;0;1;33;2;1;26;18;3;1;0;3;3;0;1;2;2;2;4;2;0;2;2;35;339;21;3;2;2;10;3;0;7;1;1;1;0;2;0;5;2;4;0;8;2;1;0;1;1;2;0;1;2;0;14;0;1
12;"I Liceum Ogólnokształcące w Ełku, Sala nr 5, parter, ul. marsz. Józefa Piłsudskiego 3, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;6;4;2;4;1;0;1;3;0;0;1;1;0;1;1;1;0;1;0;0;50;11;7;41;3;1;0;0;2;1;5;0;43;3;15;1;2;2;2;3;28;4;12;3;1;1;0;42;3;1;0;1;1;1;2;2;10;0;1;0;59;11;24;64;32;11;283;10;4;4;4;11;0;4;2;2;7;0;2;4;32;3;5;23;17;6;2;2;3;0;1;4;0;5;0;2;1;2;2;1;43;463;44;4;3;6;5;6;2;8;5;2;2;0;3;0;2;0;0;3;13;4;0;0;0;1;2;0;0;1;0;3;1;1
13;"Szkoła Podstawowa nr 4 w Ełku, Stołówka szkolna, parter, ul. prof. Władysława Szafera 2, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;7;2;2;1;1;1;0;0;0;0;0;0;2;0;0;0;2;2;0;1;38;2;7;43;1;0;4;0;2;0;5;1;26;1;25;0;0;1;0;2;15;3;6;2;0;2;2;47;1;0;0;0;1;0;2;0;6;0;1;0;30;8;18;62;28;25;246;5;5;4;3;10;2;1;1;1;3;0;1;0;25;0;4;17;16;1;0;2;0;0;2;1;0;2;2;0;0;1;0;1;44;361;26;2;3;5;16;1;1;5;0;0;0;0;2;0;5;2;2;4;12;2;0;0;0;1;1;1;0;0;0;5;0;1
14;"Zespół Szkół Nr 6 w Ełku, Sala nr 4, parter, ul. Michała Kajki 4, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;13;1;2;1;0;2;1;5;0;1;3;2;2;2;0;0;1;2;0;1;82;23;11;79;10;3;4;8;4;1;5;3;65;4;41;2;5;3;2;9;34;4;17;1;1;1;5;44;1;0;0;2;1;0;0;1;10;0;1;2;52;12;15;40;43;12;221;21;3;2;2;12;0;3;2;0;4;0;0;2;60;3;7;47;24;6;0;2;3;5;3;2;2;3;2;4;1;3;1;2;40;479;52;8;6;4;14;2;2;21;3;0;0;0;2;2;12;0;7;8;24;5;0;1;1;0;1;0;2;1;1;4;1;2
15;"Zespół Szkół Nr 6 w Ełku, Sala nr 14, parter, ul. Michała Kajki 4, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;3;0;3;3;0;2;1;2;1;0;0;0;0;0;0;0;1;2;0;1;48;7;8;26;12;1;2;6;3;0;4;3;52;3;19;0;1;1;1;3;19;4;12;0;1;0;0;49;0;0;0;0;1;1;1;1;6;0;0;3;61;17;19;72;33;9;288;12;5;2;3;15;2;4;2;2;12;1;0;2;54;4;9;28;15;5;1;1;2;2;1;4;0;0;2;0;1;3;2;2;38;417;31;0;6;6;17;3;0;10;1;1;2;0;3;0;4;0;2;4;19;0;2;1;1;0;0;1;0;0;0;7;2;1
16;"Szkoła Podstawowa nr 3 w Ełku, Sala nr 113 (Stołówka szkolna), parter, ul. Grodzieńska 1, 19-300 Ełk";280501;"m. Ełk";"ełcki";"warmińsko-mazurskie";1;1;3;1;1;4;0;0;0;1;0;0;2;0;1;1;0;0;3;3;0;0;38;6;7;48;7;2;4;1;0;0;2;3;28;1;21;2;3;0;0;3;22;3;9;2;0;5;1;45;2;0;3;0;1;2;1;0;14;0;1;0;59;17;11;74;32;19;287;11;2;0;8;17;3;4;1;2;2;3;1;3;35;3;7;29;12;4;1;1;0;0;1;1;0;4;1;1;0;2;0;2;31;350;41;2;2;5;7;3;2;6;1;2;1;1;0;0;3;1;3;3;10;1;0;0;2;0;0;0;0;1;0;7;0;2
