"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"DOMAGAŁA Grzegorz Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BERNAT Wojciech Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"PACHOLEC Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"AMANOWICZ Krystian Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"WALIGÓRSKI Filip Aleksander - KW BEZPARTYJNI SAMORZĄDOWCY";"PODLAK Paweł Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"URBAN Maciej - KW BEZPARTYJNI SAMORZĄDOWCY";"MIĄCZ Joanna Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"SUWAŁA Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Marcin Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Bartłomiej - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRUŚLAK Patryk - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WLAZŁOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"JABŁOŃSKA Barbara Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PIĄTEK Karolina - KW BEZPARTYJNI SAMORZĄDOWCY";"MROCZKOWSKA Roksana Luiza - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Teresa Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"MALISZEWSKI Mirosław Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOR Jarosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZECHYRA Joanna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUSZYK Adam Benon - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAWORSKA Bogusława Janina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WARSO Piotr Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MALEC Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FLISEK Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STOLARCZYK Agnieszka Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŚLIFIRCZYK Mirosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DERYŃSKA Karolina Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAROSZEK Ilona Dorota - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Agata Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GUMOWSKI Ireneusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JĘDRZEJEWSKA Anna Józefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WOŹNIAK Wiesław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMCZYK Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OLISZEWSKI Daniel - KW NOWA LEWICA";"FAJDEK Patryk - KW NOWA LEWICA";"LUTY Jolanta Hanna - KW NOWA LEWICA";"MARYNIAK-GAWRYLIK Grażyna Janina - KW NOWA LEWICA";"DREWNIK Blandyna - KW NOWA LEWICA";"SOKOŁOWSKA Jolanta Monika - KW NOWA LEWICA";"MALEC-ĆWIEK Edyta Jadwiga - KW NOWA LEWICA";"RATUSZYŃSKA Marta - KW NOWA LEWICA";"WYSOCKI Roman Antoni - KW NOWA LEWICA";"SITAREK Jolanta - KW NOWA LEWICA";"GRUŻEWSKI Piotr - KW NOWA LEWICA";"GUZA Piotr Przemysław - KW NOWA LEWICA";"GAZDA Agnieszka Beata - KW NOWA LEWICA";"SMAGŁOWSKI Łukasz Krzysztof - KW NOWA LEWICA";"WABIK Grzegorz Mirosław - KW NOWA LEWICA";"PIWOWAR Zuzanna - KW NOWA LEWICA";"KACPRZAK Artur Karol - KW NOWA LEWICA";"KACZMARSKI Waldemar Antoni - KW NOWA LEWICA";"SUSKI Marek Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"KWIECIEŃ Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUŹMIUK Zbigniew Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"FOGIEL Radosław Aleksander - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSZTOWNIAK Andrzej Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄK Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKA Agnieszka Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"STANDOWICZ Artur Edward - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSKI Krzysztof Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PASEK Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUREK Karol - KW PRAWO I SPRAWIEDLIWOŚĆ";"DZIUBA Mariusz Jakub - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARKOWSKA-BZDUCHA Ewa Iwona - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSZCZAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARGAS Leszek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRZYWACZ Wioletta - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZBROWSKA Marta - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄKIEWICZ Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"FORYŚ Rafał Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAK Dawid Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRZEMIŃSKI Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZUBIŃSKI Kazimierz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZUBAK Rafał Szymon - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Dominik Sebastian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GŁUCH Mariusz Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOZDUR Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŹNIAK Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUCHCIK Bartłomiej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MOROZ-CZURA Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PŁOKITA Damian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOPACZ Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GUZDŹ Aleksandra Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PARSZEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZURKIEWICZ Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"AKSAMIT Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄCZKOWSKA-HERNIK Ewa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KLUZIK-ROSTKOWSKA Joanna Grażyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FRYSZTAK Konrad Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MICHALSKA-WILK Marta Ewelina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚMIETANKA Tomasz Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZOROWSKA Kamila - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKA Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIEKARSKI Dominik - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KARPAŁA Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GOŁOSZ Anita Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GÓRSKI Rafał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZERWIEC Ewa Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYCIAK-POSPISCHIL Bożena Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TYCZYŃSKI Mateusz Roman - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOKARSKI Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁASKARZEWSKA Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŚLA Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GIZIŃSKI Bartosz Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUSZCZYK Leszek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEWERYN Grzegorz Waldemar - KW POLSKA JEST JEDNA";"GÓRZYŃSKA Anna - KW POLSKA JEST JEDNA";"SKUPIEŃ Ilona Agnieszka - KW POLSKA JEST JEDNA";"MACIEJCZYK Marcin Konrad - KW POLSKA JEST JEDNA";"STRZELECKI Krzysztof Piotr - KW POLSKA JEST JEDNA";"DESZCZKA Bartosz Andrzej - KW POLSKA JEST JEDNA";"OLEJARZ Halina Lucyna - KW POLSKA JEST JEDNA";"PŁACHECKI Marek Adam - KW POLSKA JEST JEDNA";"KNIEĆ Monika - KW POLSKA JEST JEDNA";"BEREDA Katarzyna Anita - KW POLSKA JEST JEDNA";"CHUCHAŁA Tomasz - KWW RDIP";"KOPANIA Wioletta - KWW RDIP";"KUŚTA Krzysztof - KWW RDIP";"WIJATKOWSKA Ewa Agnieszka - KWW RDIP";"MACIASZCZYK Magdalena Małgorzata - KWW RDIP";"NOWAK Edyta - KWW RDIP";"ALOT Kacper - KWW RDIP";"MAZURKIEWICZ Jerzy - KWW RDIP";"PAWŁOWSKA Ada Katarzyna - KWW RDIP";"DĄBROWSKI Piotr Tomasz - KWW RDIP";"TOKARSKI Maciej Mikołaj - KWW RDIP";"TURLIŃSKA Małgorzata Maria - KWW RDIP"
1;"Publiczna Szkoła Podstawowa Nr 1 im. Komisji Edukacji Narodowej w Białobrzegach, ul. Rzemieślnicza 21/31, 26-800 Białobrzegi";140101;"gm. Białobrzegi";"białobrzeski";"mazowieckie";1;1;4;0;0;0;1;0;0;2;0;0;0;1;0;1;1;2;0;1;38;21;9;1;1;2;6;3;0;2;1;1;0;0;37;0;0;5;5;3;2;3;36;3;1;0;1;3;0;0;1;1;0;2;0;0;66;51;41;32;4;250;17;1;0;4;1;0;0;0;1;1;3;13;28;3;2;3;2;0;2;2;1;1;3;0;1;0;0;1;1;15;82;17;10;0;0;5;170;1;1;1;0;0;0;0;2;2;2;1;4;2;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;2;0
2;"Publiczne Przedszkole Nr 2 im. Kubusia Puchatka w Białobrzegach, ul. Marii Konopnickiej 1, 26-800 Białobrzegi";140101;"gm. Białobrzegi";"białobrzeski";"mazowieckie";1;1;3;2;1;0;0;0;0;0;1;0;1;1;0;0;2;1;0;1;60;32;8;0;4;0;8;2;2;0;0;1;0;1;51;1;1;1;14;1;2;1;64;1;0;1;1;4;0;1;0;0;0;1;1;1;68;75;54;60;9;290;20;1;1;5;2;0;3;2;0;2;9;16;27;6;6;5;1;1;1;3;1;0;0;0;0;0;1;3;0;35;78;27;21;1;0;4;212;0;1;1;0;0;1;0;2;5;1;0;4;1;0;0;1;0;1;0;0;2;3;1;0;0;0;0;0;0;1;0;0;0
3;"Publiczna Szkoła Podstawowa Nr 1 im. Komisji Edukacji Narodowej w Białobrzegach, ul. Rzemieślnicza 21/31, 26-800 Białobrzegi";140101;"gm. Białobrzegi";"białobrzeski";"mazowieckie";1;1;4;3;2;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;44;7;9;0;3;4;5;4;6;3;0;3;0;0;35;0;1;1;10;7;3;1;22;4;0;0;0;3;0;0;0;0;0;0;2;1;68;51;22;45;14;279;7;3;2;3;1;0;1;18;0;1;8;5;21;6;4;3;1;5;2;0;1;0;1;1;1;0;0;1;0;25;84;6;15;2;1;1;124;0;0;2;0;1;0;1;0;1;0;0;5;5;0;0;0;0;0;0;0;1;4;0;0;0;0;1;1;0;0;0;0;0
4;"Białobrzeskie Centrum Kultury „Białe Brzegi” w Białobrzegach, ul. Kościelna 31, 26-800 Białobrzegi";140101;"gm. Białobrzegi";"białobrzeski";"mazowieckie";1;1;3;4;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1;55;17;13;3;4;0;9;3;4;3;0;2;1;2;30;2;0;4;11;3;3;2;40;5;0;1;0;2;1;0;0;0;0;1;1;3;79;83;46;80;6;287;19;0;0;3;0;1;1;3;2;0;11;13;36;5;6;3;0;2;2;3;1;0;4;1;0;0;2;0;2;20;106;21;19;0;0;5;242;1;0;1;0;0;1;1;4;2;0;6;4;5;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0;0;2;0;0;0
5;"Publiczna Szkoła Podstawowa im. Janusza Korczaka w Suchej, Sucha ul. Szlachecka 88A, 26-800 Białobrzegi";140101;"gm. Białobrzegi";"białobrzeski";"mazowieckie";1;1;5;1;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;37;9;13;1;0;2;3;1;7;0;0;0;1;0;56;2;0;2;15;3;6;3;20;3;0;3;0;1;0;0;0;0;0;0;0;2;99;107;47;39;14;234;12;1;1;12;1;0;0;2;0;0;5;11;18;4;8;3;1;3;4;4;3;0;0;1;3;1;0;3;0;25;49;15;15;1;3;3;171;0;1;4;1;0;0;2;0;0;0;2;10;5;0;1;0;0;0;0;1;0;6;0;0;0;0;1;0;0;0;0;0;0
6;"Oddział Zewnętrzny w Stawiszynie, Stawiszyn 31C, 26-800 Białobrzegi";140101;"gm. Białobrzegi";"białobrzeski";"mazowieckie";1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;7;0;2;0;1;0;1;0;4;1;1;0;2;0;0;0;0;2;3;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;2;0;1;3;0;0;0;0;1;0;0;0;0;1;0;4;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;2;0;34;2;3;2;2;9;1;0;3;2;3;1;1;2;1;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Urząd Gminy w Promnie, Promna-Kolonia 5, 26-803 Promna";140102;"gm. Promna";"białobrzeski";"mazowieckie";1;1;4;0;1;0;1;2;0;0;1;0;0;0;0;0;1;2;0;1;46;6;0;0;2;0;2;1;0;0;0;0;0;0;16;0;1;0;6;5;0;1;6;0;1;2;2;0;0;0;1;0;2;0;0;0;49;36;39;21;6;60;28;3;1;6;2;2;0;6;0;4;5;8;7;1;4;4;0;0;0;2;4;0;0;0;0;1;0;0;0;13;33;2;9;0;0;4;21;1;1;0;0;0;1;1;0;2;1;3;4;1;0;0;0;0;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
2;"Remiza OSP w Olszamach, Olszamy 23, 05-610 Goszczyn";140102;"gm. Promna";"białobrzeski";"mazowieckie";1;1;4;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;90;6;7;0;2;0;1;0;2;1;0;1;0;0;22;0;0;0;11;4;0;1;11;0;0;0;0;3;0;0;1;0;0;0;1;0;79;16;36;40;3;97;20;0;0;0;2;4;1;1;0;2;1;4;15;3;5;0;2;2;1;1;2;0;2;0;0;1;1;1;2;26;37;4;2;2;2;7;22;2;0;2;0;0;0;0;0;0;0;0;9;0;1;0;0;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
3;"Świetlica wiejska, Lisów 4A, 05-610 Goszczyn";140102;"gm. Promna";"białobrzeski";"mazowieckie";1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;39;4;4;1;1;1;5;0;0;1;1;0;2;0;6;1;1;0;3;2;1;1;1;1;0;2;0;1;0;0;1;1;0;1;0;0;20;4;10;11;0;194;56;0;0;1;0;0;0;0;0;0;0;7;13;4;3;1;0;1;0;2;1;0;0;0;1;0;2;0;1;12;16;7;10;1;3;1;12;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
4;"Szkoła Podstawowa w Przybyszewie, Przybyszew ul. Władysława Rosłońca 5, 26-803 Promna";140102;"gm. Promna";"białobrzeski";"mazowieckie";1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;1;37;4;0;1;3;0;1;0;3;1;0;1;0;0;23;0;1;0;6;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;33;9;29;16;10;221;52;0;1;2;0;0;0;4;0;0;2;5;8;2;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;11;23;6;7;0;0;3;6;0;0;2;0;0;0;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Falęcicach, Falęcice 41, 26-803 Promna";140102;"gm. Promna";"białobrzeski";"mazowieckie";1;1;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;46;9;2;0;1;0;1;1;3;2;0;2;0;0;25;2;0;1;7;1;3;1;15;1;0;2;0;0;1;0;3;0;0;0;1;0;71;20;27;14;5;72;11;0;0;9;1;0;0;5;0;3;3;6;10;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;40;7;5;0;0;1;14;1;2;0;2;0;0;1;0;0;0;0;3;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6;"Ochotnicza Straż Pożarna w Pniach, Pnie 48, 26-803 Promna";140102;"gm. Promna";"białobrzeski";"mazowieckie";1;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;104;9;2;2;1;0;1;0;0;0;0;1;3;0;18;1;0;1;5;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;57;23;28;22;2;66;12;0;2;0;0;1;0;0;0;1;0;4;7;4;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;18;23;1;7;1;0;0;14;0;1;2;0;0;0;1;0;2;0;0;7;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;"Świetlica Wiejska w Radzanowie, Radzanów 78B, 26-807 Radzanów";140103;"gm. Radzanów";"białobrzeski";"mazowieckie";1;1;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;26;8;3;1;2;0;2;0;4;1;0;3;0;0;91;0;0;0;4;6;2;0;10;2;1;2;0;1;0;0;2;0;0;2;0;0;83;73;79;42;19;56;8;0;1;3;0;0;1;4;1;2;32;7;19;3;3;5;1;4;0;3;4;1;1;0;0;0;0;2;1;11;10;10;1;0;0;1;12;0;0;0;1;4;1;0;1;0;0;1;1;3;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2;"Świetlica Wiejska w Bukównie, Bukówno 31B, 26-807 Radzanów";140103;"gm. Radzanów";"białobrzeski";"mazowieckie";1;1;7;1;2;0;1;0;0;0;0;3;0;0;2;0;1;0;0;1;17;4;1;0;0;2;3;1;0;0;3;1;1;1;64;1;0;0;5;2;2;0;2;0;1;0;0;1;1;0;1;0;0;2;0;1;100;60;50;77;21;92;11;1;5;3;1;0;0;3;6;2;37;10;25;1;1;7;1;0;0;0;0;0;0;1;0;0;0;0;1;19;15;16;5;4;4;3;4;1;1;2;2;0;0;0;0;1;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3;"Publiczna Szkoła Podstawowa im. Janusza Korczaka w Czarnocinie, Czarnocin 58, 26-807 Radzanów";140103;"gm. Radzanów";"białobrzeski";"mazowieckie";1;1;4;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;7;3;0;1;1;0;1;0;3;1;0;0;1;0;22;0;1;0;2;0;0;0;3;1;1;1;0;0;0;0;0;0;0;1;0;1;42;21;25;22;6;20;7;1;0;1;0;1;0;0;13;0;48;2;14;1;0;0;2;0;0;0;0;0;0;0;1;0;0;2;0;3;7;8;1;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4;"Publiczna Szkoła Podstawowa im. Henryka Sienkiewicza w Rogolinie, Rogolin 4A, 26-807 Radzanów";140103;"gm. Radzanów";"białobrzeski";"mazowieckie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;2;0;0;0;1;0;31;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;28;11;10;4;10;7;0;1;2;0;0;0;1;2;1;2;2;5;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;4;1;8;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
