"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Dariusz KURZAWA - nr na liście 1";"Krzysztof Gustaw SIKORA - nr na liście 2";"Klaudia ŚMIGIELSKA - nr na liście 3";"Zofia Władysława KOZŁOWSKA - nr na liście 4";"Jadwiga Władysława NAWROT - nr na liście 5";"Jan Kazimierz BIERNACKI - nr na liście 6";"Franciszek KOSZOWSKI - nr na liście 7";"Ewa Teresa ANKIEWICZ-JASIŃSKA - nr na liście 8";"Zbigniew Piotr KAPUSTA - nr na liście 9";"Tomasz Edmund MIŁOWSKI - nr na liście 10";"Hanna Jadwiga SOBIECHOWSKA - nr na liście 11";"Aleksandra Beata PAZDERSKA - nr na liście 12";"Krzysztof Janusz RÓŻAŃSKI - nr na liście 13";"Tomasz BAGNEROWSKI - nr na liście 14";"Paweł Maksymilian SANKOWSKI - nr na liście 15";"Aleksandra Maria STANEK - nr na liście 16";"Łukasz Cyprian URBAŃSKI - nr na liście 17";"Wiesława Stanisława PROCHOWNIK - nr na liście 18";"Grzegorz Czesław ROWIŃSKI - nr na liście 19";"Henryk PAWLINA - nr na liście 20";"Jarosław Jan SŁOMA - nr na liście 21";"Kamila Tatiana ŁĄCZNA - nr na liście 22";"Jacek SUPERCZYŃSKI - nr na liście 23";"Ewa Monika MES - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Tomasz Edward LATOS - nr na liście 1";"Łukasz Paweł SCHREIBER - nr na liście 2";"Piotr Marek KRÓL - nr na liście 3";"Bartosz Józef KOWNACKI - nr na liście 4";"Ewa Elżbieta KOZANECKA - nr na liście 5";"Marek Leon WITKOWSKI - nr na liście 6";"Marcin WROŃSKI - nr na liście 7";"Ireneusz STACHOWIAK - nr na liście 8";"Jerzy KOWALIK - nr na liście 9";"Michał KRZEMKOWSKI - nr na liście 10";"Grażyna Edyta SZABELSKA - nr na liście 11";"Anna FALKOWSKA - nr na liście 12";"Tomasz Paweł SZAMOCKI - nr na liście 13";"Jolanta KOŁODZIEJ - nr na liście 14";"Elżbieta GOGOLA - nr na liście 15";"Krzysztof NAPIERALSKI - nr na liście 16";"Stanisława KUFFEL - nr na liście 17";"Kamila Teresa JABŁOŃSKA - nr na liście 18";"Antoni LEWANDOWSKI - nr na liście 19";"Paulina WENDERLICH - nr na liście 20";"Danuta Stanisława PILARSKA - nr na liście 21";"Żaneta Katarzyna ŚRUBKOWSKA - nr na liście 22";"Maria Alina WARDA - nr na liście 23";"Dariusz CIESIELCZYK - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Krzysztof Kamil GAWKOWSKI - nr na liście 1";"Jan Józef SZOPIŃSKI - nr na liście 2";"Michał WYSOCKI - nr na liście 3";"Izabela Anna NOWAK - nr na liście 4";"Anna Magdalena LUDWISIAK-KAWECKA - nr na liście 5";"Marek Krzysztof JELENIEWSKI - nr na liście 6";"Danuta Elżbieta KOŃCZAK - nr na liście 7";"Damian Adam SKAŁECKI - nr na liście 8";"Karolina KOZŁOWSKA - nr na liście 9";"Magdalena BIRSKA - nr na liście 10";"Elżbieta Maria BUDZIŃSKA - nr na liście 11";"Sławomir Ryszard GINTER - nr na liście 12";"Aleksandra Justyna SMOLAGA - nr na liście 13";"Wiesław Tadeusz MENARD - nr na liście 14";"Katarzyna Anna OSUCH - nr na liście 15";"Teresa WARSICKA - nr na liście 16";"Mateusz FRĘŚ - nr na liście 17";"Joanna Zuzanna PIASKOWSKA - nr na liście 18";"Piotr JAROSZ - nr na liście 19";"Artur GRUPA - nr na liście 20";"Sebastian SKAJA - nr na liście 21";"Michał Mateusz PISAREK - nr na liście 22";"Tomasz KRZESIŃSKI - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Marcin SYPNIEWSKI - nr na liście 1";"Filip Szymon STRZEMKOWSKI - nr na liście 2";"Radosław Mariusz GINTHER - nr na liście 3";"Luiza Alicja KUBACKA - nr na liście 4";"Krystyna Anna JAROCKA - nr na liście 5";"Mateusz STACHOWIAK - nr na liście 6";"Łukasz JAWORNIK - nr na liście 7";"Grzegorz KLUCZYŃSKI - nr na liście 8";"Natalia Martyna POPŁAWSKA - nr na liście 9";"Joanna GEISLER-GRYGROWICZ - nr na liście 10";"Marcin PILARSKI - nr na liście 11";"Maciej Jerzy BORKOWSKI - nr na liście 12";"Marek Paweł STANKIEWICZ - nr na liście 13";"Dominik Marek KALINOWSKI - nr na liście 14";"Krzysztof PASTUSZKA - nr na liście 15";"Marek LEWANDOWSKI - nr na liście 16";"Maja Anna KURLANDT-OŚWIECIŃSKA - nr na liście 17";"Agnieszka Iwona BOCIAN - nr na liście 18";"Magdalena ĆWIKLIŃSKA - nr na liście 19";"Klaudia Natalia KALINOWSKA - nr na liście 20";"Sławomir Tomasz LISS - nr na liście 21";"Małgorzata ŁUSIAK - nr na liście 22";"Dariusz GNYSZEK - nr na liście 23";"Cyprian Kamil SAJNA - nr na liście 24";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tadeusz Antoni ZWIEFKA - nr na liście 1";"Paweł Bartosz OLSZEWSKI - nr na liście 2";"Iwona Maria KOZŁOWSKA - nr na liście 3";"Ireneusz Michał NITKIEWICZ - nr na liście 4";"Magdalena ŁOŚKO - nr na liście 5";"Michał Józef STASIŃSKI - nr na liście 6";"Tadeusz Grzegorz POGODA - nr na liście 7";"Marian Marek MIKOŁAJCZAK - nr na liście 8";"Olga BRZEZIŃSKA - nr na liście 9";"Mirosław KRÓLEWICZ - nr na liście 10";"Juliusz Jakub MŁODECKI - nr na liście 11";"Robert Rafał BARANOWSKI - nr na liście 12";"Stanisław GLISZCZYŃSKI - nr na liście 13";"Bashar AL-SHAER - nr na liście 14";"Nicole Weronika PIETRYGA - nr na liście 15";"Jarosław Paweł KATULSKI - nr na liście 16";"Monika Julia BIELIŃSKA - nr na liście 17";"Paulina Barbara POPA - nr na liście 18";"Danuta Maria WOŹNIAK - nr na liście 19";"Dariusz Józef WĄDOŁOWSKI - nr na liście 20";"Radosława Maria STASZAK-KOWALSKA - nr na liście 21";"Martyna Magdalena GALIŃSKA - nr na liście 22";"Piotr Henryk MALICH - nr na liście 23";"Wojciech SZCZĘSNY - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Łukasz Radosław PAJĄK - nr na liście 1";"Beata Maria PŁACZKIEWICZ - nr na liście 2";"Sara PIWOWAR - nr na liście 3";"Małgorzata Kinga KOZŁOWSKA - nr na liście 4";"Sławomir WOŹNIAK - nr na liście 5";"Jan Maciej WYSOCKI - nr na liście 6";"Marzena LIS - nr na liście 7";"Daniel Piotr KAPUSTA - nr na liście 8";"Dominik KOWALSKI - nr na liście 9";"Damian Tomasz KUŚNIERZ - nr na liście 10";"Andżelika Ewelina GAWINKOWSKA - nr na liście 11";"Bartosz Adrian RYCHLIK - nr na liście 12";"Adam Marek MAZUR - nr na liście 13";"Daria JAWORSKA - nr na liście 14";"Krzysztof Marian BARAŃSKI - nr na liście 15";"Piotr POGORZELSKI - nr na liście 16";"Paulina OLSZAK - nr na liście 17";"Sławomir Wojciech KLIBER - nr na liście 18"
"7c00-9895-3ef1-f8f7-e5c5-8f9b-41cf-d960";"040301";"4";"1";"wieś";"stały";"Szkoła Podstawowa, ul. Centralna 27, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"740";"822";"203";"537";"1";"3";"0";"0";"0";"0";"0";"0";"0";"537";"0";"0";"537";"7";"7";"0";"0";"530";"28";"8";"3";"1";"1";"1";"3";"1";"2";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3";"0";"2";"176";"53";"40";"19";"21";"8";"1";"1";"4";"2";"1";"3";"4";"0";"3";"1";"1";"1";"1";"0";"8";"3";"0";"1";"0";"102";"47";"26";"4";"5";"2";"9";"0";"0";"4";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"1";"42";"16";"2";"0";"1";"0";"3";"3";"1";"2";"1";"3";"0";"1";"0";"2";"0";"1";"4";"0";"1";"0";"0";"0";"1";"180";"46";"59";"8";"4";"4";"8";"1";"0";"3";"0";"0";"15";"5";"1";"0";"0";"1";"0";"0";"0";"21";"1";"0";"3";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e39e-30ef-f88c-df20-07e6-578e-ab70-3c9d";"040301";"4";"2";"wieś";"stały";"Szkoła Podstawowa, ul. Centralna 27, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"867";"951";"209";"658";"0";"2";"0";"0";"0";"0";"0";"0";"0";"658";"0";"0";"658";"4";"0";"4";"0";"654";"37";"14";"4";"1";"0";"4";"1";"1";"1";"3";"0";"0";"1";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"3";"233";"86";"47";"16";"33";"21";"2";"2";"1";"0";"4";"11";"0";"1";"0";"0";"0";"0";"0";"0";"3";"3";"1";"1";"1";"113";"34";"34";"6";"6";"6";"3";"3";"0";"4";"4";"3";"0";"0";"0";"1";"1";"3";"0";"0";"0";"0";"1";"4";"45";"27";"0";"1";"1";"0";"4";"0";"2";"2";"0";"2";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"213";"47";"70";"15";"15";"9";"10";"0";"2";"12";"3";"0";"6";"2";"1";"1";"0";"0";"1";"0";"0";"9";"0";"1";"9";"13";"4";"2";"1";"2";"0";"2";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"ccb3-e942-17d2-af96-1001-cd0b-8459-1de0";"040301";"4";"3";"wieś";"stały";"Szkoła Podstawowa, ul. Czerska 10, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"720";"806";"168";"552";"0";"0";"0";"0";"0";"0";"0";"0";"0";"552";"0";"0";"552";"7";"3";"4";"0";"545";"49";"15";"8";"5";"1";"4";"1";"0";"1";"1";"0";"1";"1";"2";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"4";"152";"49";"21";"10";"22";"27";"2";"1";"0";"0";"0";"2";"0";"2";"0";"1";"0";"0";"0";"2";"12";"1";"0";"0";"0";"112";"38";"31";"7";"6";"1";"10";"0";"2";"5";"0";"2";"1";"2";"1";"0";"0";"0";"1";"0";"0";"1";"1";"3";"51";"37";"2";"0";"2";"0";"0";"0";"0";"1";"1";"1";"0";"2";"1";"0";"2";"0";"0";"0";"0";"0";"1";"1";"0";"178";"55";"52";"4";"13";"4";"6";"0";"1";"9";"2";"2";"1";"3";"0";"0";"0";"0";"1";"1";"0";"20";"0";"1";"3";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0"
"b3c0-fb03-084f-ffd0-2ae3-182a-358c-e8c2";"040301";"4";"4";"wieś";"stały";"Szkoła Podstawowa, ul. Czysta 1a, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"679";"771";"184";"495";"1";"0";"0";"0";"0";"0";"0";"0";"0";"495";"0";"0";"495";"4";"2";"2";"0";"491";"41";"9";"5";"6";"2";"2";"1";"0";"1";"2";"1";"1";"0";"0";"0";"4";"0";"1";"0";"0";"0";"0";"4";"0";"2";"154";"63";"22";"4";"29";"25";"1";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"0";"1";"0";"81";"30";"21";"3";"9";"1";"2";"0";"2";"2";"0";"2";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"3";"1";"37";"24";"0";"1";"3";"1";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"170";"51";"43";"9";"15";"10";"6";"4";"0";"8";"0";"0";"6";"1";"1";"0";"2";"0";"1";"0";"1";"8";"1";"0";"3";"8";"3";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0"
"e1eb-974d-b7a4-8915-2962-5345-29f8-9ac0";"040301";"4";"5";"wieś";"stały";"Zakład Aktywności Zawodowej, ul. Centralna 27A, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1061";"1167";"320";"741";"1";"1";"0";"0";"0";"0";"0";"0";"0";"741";"0";"0";"741";"9";"8";"1";"0";"732";"52";"16";"5";"9";"4";"0";"3";"0";"0";"2";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"6";"0";"3";"260";"104";"47";"14";"31";"27";"1";"0";"3";"2";"4";"7";"1";"1";"1";"0";"1";"1";"1";"0";"12";"0";"0";"0";"2";"144";"74";"23";"5";"9";"2";"9";"2";"0";"5";"2";"2";"1";"1";"0";"3";"0";"0";"1";"2";"0";"0";"0";"3";"67";"44";"4";"1";"7";"0";"0";"2";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"2";"0";"0";"2";"203";"59";"61";"13";"14";"9";"10";"2";"0";"6";"1";"0";"5";"0";"3";"0";"1";"0";"2";"0";"0";"7";"1";"2";"7";"6";"3";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3b82-7326-48ea-4036-c3e0-fd3f-c139-fc12";"040301";"4";"6";"wieś";"stały";"Szkoła Podstawowa, ul. Czysta 1a, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"791";"868";"226";"565";"0";"8";"0";"0";"0";"0";"0";"0";"0";"565";"0";"0";"565";"15";"13";"2";"0";"550";"43";"14";"0";"2";"2";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"14";"1";"4";"155";"77";"27";"9";"12";"7";"1";"0";"2";"0";"1";"3";"1";"1";"1";"1";"2";"1";"0";"4";"2";"1";"0";"1";"1";"93";"37";"29";"3";"5";"2";"7";"3";"1";"1";"2";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"56";"35";"1";"1";"2";"3";"0";"1";"7";"0";"0";"1";"0";"0";"1";"0";"1";"0";"2";"0";"0";"0";"0";"0";"1";"195";"62";"58";"12";"3";"7";"5";"1";"1";"0";"2";"1";"9";"0";"0";"0";"2";"1";"1";"0";"0";"17";"2";"3";"8";"8";"1";"1";"0";"1";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"2";"0";"0"
"11d8-4007-4a2d-280b-981e-590d-0997-dbe4";"040301";"4";"7";"wieś";"stały";"Świetlica Wiejska, Ciele ul. Kościelna 6, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1010";"1138";"210";"800";"0";"1";"0";"0";"0";"0";"0";"0";"0";"800";"0";"0";"800";"7";"6";"1";"0";"793";"71";"15";"8";"5";"2";"1";"3";"2";"0";"1";"10";"0";"2";"0";"2";"0";"2";"0";"4";"1";"0";"0";"9";"0";"4";"206";"100";"22";"29";"9";"22";"0";"1";"0";"0";"5";"1";"0";"0";"0";"1";"0";"5";"1";"0";"7";"2";"0";"1";"0";"144";"58";"28";"3";"3";"2";"19";"5";"0";"10";"2";"3";"1";"3";"0";"2";"1";"0";"2";"0";"0";"0";"1";"1";"75";"52";"2";"2";"2";"1";"3";"0";"0";"1";"0";"0";"0";"4";"0";"0";"3";"0";"1";"1";"0";"0";"0";"0";"3";"286";"69";"97";"21";"17";"8";"24";"3";"0";"3";"0";"2";"12";"1";"6";"0";"0";"0";"4";"0";"0";"4";"1";"0";"14";"11";"4";"2";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0"
"e06a-0882-ad14-647f-dfc3-e069-2170-a04e";"040301";"4";"8";"wieś";"stały";"Świetlica Wiejska, Kruszyn Krajeński ul. Świerkowa 5, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"857";"954";"173";"684";"0";"6";"0";"0";"0";"0";"0";"0";"0";"684";"0";"0";"684";"5";"3";"2";"0";"679";"52";"14";"2";"8";"3";"1";"2";"0";"0";"0";"1";"2";"1";"1";"2";"2";"1";"0";"1";"0";"1";"0";"6";"0";"4";"162";"68";"24";"12";"8";"20";"1";"1";"2";"0";"6";"3";"3";"1";"1";"0";"0";"0";"1";"2";"4";"2";"0";"0";"3";"138";"55";"21";"2";"10";"1";"22";"2";"0";"8";"2";"0";"1";"2";"0";"1";"0";"1";"1";"3";"1";"1";"2";"2";"58";"30";"1";"3";"3";"3";"3";"0";"3";"1";"0";"4";"1";"2";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"266";"87";"95";"8";"21";"5";"11";"3";"1";"10";"0";"0";"7";"0";"2";"1";"0";"1";"0";"0";"0";"7";"1";"0";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0"
"670f-0e14-d72e-e19d-3a7b-8955-634c-5f66";"040301";"4";"9";"wieś";"stały";"Świetlica Wiejska, Lisi Ogon ul. Wyczynowa 2, 86-065 Łochowo";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"580";"647";"178";"402";"0";"7";"0";"0";"0";"0";"0";"0";"0";"402";"0";"0";"402";"7";"6";"1";"0";"395";"38";"11";"4";"3";"0";"0";"4";"1";"0";"0";"1";"0";"0";"0";"0";"3";"1";"2";"0";"0";"0";"0";"8";"0";"0";"108";"44";"14";"5";"11";"18";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"2";"8";"1";"0";"0";"1";"67";"37";"9";"4";"2";"1";"7";"0";"1";"3";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"33";"21";"1";"1";"0";"0";"0";"1";"0";"2";"2";"2";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"147";"49";"53";"13";"6";"2";"6";"2";"1";"2";"0";"1";"3";"2";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"4";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7c79-a67c-3e97-81ad-d4e0-4554-5013-670f";"040301";"4";"10";"wieś";"stały";"Świetlica Wiejska, Łochowice ul. Spokojna 3, 86-065 Łochowo";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"520";"576";"100";"420";"0";"2";"0";"0";"0";"0";"0";"0";"0";"420";"0";"0";"420";"5";"2";"3";"0";"415";"32";"10";"2";"8";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"3";"1";"3";"123";"30";"21";"9";"3";"50";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"3";"0";"1";"0";"2";"82";"34";"9";"4";"8";"3";"7";"0";"0";"1";"5";"3";"1";"0";"0";"2";"0";"0";"0";"1";"3";"0";"1";"0";"19";"16";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"152";"56";"44";"6";"4";"2";"11";"7";"0";"0";"0";"2";"10";"0";"1";"0";"0";"3";"0";"0";"0";"0";"1";"2";"3";"7";"2";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
