"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław TYSZKA - nr na liście 1";"Jan Władysław TARAPATA - nr na liście 2";"Wiesław Andrzej LADA - nr na liście 3";"Zbigniew MICAŁ - nr na liście 4";"Paweł BARTOSZEK - nr na liście 5";"Maria Teresa GOLENIA - nr na liście 6";"Błażej Stefan BOROWIEC - nr na liście 7";"Sławomir Tomasz GUZEK - nr na liście 8";"Paweł CIEŚLA - nr na liście 9";"Stanisław Józef LONCZAK - nr na liście 10";"Andrzej Zygmunt REGUŁA - nr na liście 11";"Małgorzata LEJA - nr na liście 12";"Monika Małgorzata SKOWROŃSKA-ZIOMEK - nr na liście 13";"Jan MAGOŃ - nr na liście 14";"Tadeusz KASZYCA - nr na liście 15";"Celina Anna GUMIŃSKA - nr na liście 16";"Małgorzata KUDYBA - nr na liście 17";"Dorota Krystyna KOCZUR - nr na liście 18";"Janusz WŁODYKA - nr na liście 19";"Krzysztof Jan KOSIŃSKI - nr na liście 20";"Joanna Katarzyna STOJAŃSKA - nr na liście 21";"Maria WICHER - nr na liście 22";"Henryk TUTKA - nr na liście 23";"Kazimierz Józef BŁOŃSKI - nr na liście 24";"Jan BARTMAN - nr na liście 25";"Barbara OPIOŁA - nr na liście 26";"Marzena Anna KOTLIŃSKA - nr na liście 27";"Marek Jan ZARĘBA - nr na liście 28";"Krystyna Grażyna PARYŚ - nr na liście 29";"Henryk NICPOŃ - nr na liście 30";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Krzysztof SOBOLEWSKI - nr na liście 1";"Ewa Maria LENIART - nr na liście 2";"Józefa HRYNKIEWICZ - nr na liście 3";"Andrzej SZLACHTA - nr na liście 4";"Krystyna Małgorzata WRÓBLEWSKA - nr na liście 5";"Kazimierz Marian MOSKAL - nr na liście 6";"Wojciech BUCZAK - nr na liście 7";"Kazimierz Edward GOŁOJUCH - nr na liście 8";"Zbigniew Michał CHMIELOWIEC - nr na liście 9";"Rafał WEBER - nr na liście 10";"Jan Marek WARZECHA - nr na liście 11";"Jerzy Stanisław PAUL - nr na liście 12";"Mieczysław MIAZGA - nr na liście 13";"Halina Maria SZYDEŁKO - nr na liście 14";"Stanisław KRUCZEK - nr na liście 15";"Fryderyk Sylwester KAPINOS - nr na liście 16";"Kamil KALINKA - nr na liście 17";"Robert Jan BEDNARZ - nr na liście 18";"Robert Czesław GODEK - nr na liście 19";"Bernadeta Dorota FRYSZTAK - nr na liście 20";"Czesław ŁĄCZAK - nr na liście 21";"Marcin Piotr FIJOŁEK - nr na liście 22";"Helena Grażyna TŁUSTA - nr na liście 23";"Magdalena Barbara BARTKOWICZ - nr na liście 24";"Agata KRZEK - nr na liście 25";"Anna Franciszka TRAWIŃSKA - nr na liście 26";"Ewelina Elżbieta KUŚ - nr na liście 27";"Ewa FOŁTA - nr na liście 28";"Zbigniew TYMUŁA - nr na liście 29";"Marcin Józef WARCHOŁ - nr na liście 30";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wiesław BUŻ - nr na liście 1";"Michał Andrzej SZTUK - nr na liście 2";"Agnieszka ITNER - nr na liście 3";"Julian OZIMEK - nr na liście 4";"Jerzy FILIPEK - nr na liście 5";"Bożena Marta KRASNOPOLSKA - nr na liście 6";"Bronisław Tadeusz TOFIL - nr na liście 7";"Krzysztof JASIŃSKI - nr na liście 8";"Natalia Ludmiła KACAŁA - nr na liście 9";"Kamil ŁUCZAJ - nr na liście 10";"Stanisław Andrzej SKAWIŃSKI - nr na liście 11";"Wiesław Stanisław JELEŃ - nr na liście 12";"Kamil Paweł KRZEMIŃSKI - nr na liście 13";"Martin Marian IRZYK - nr na liście 14";"Marzena Zofia ZAJĄC - nr na liście 15";"Janusz STĄCEL - nr na liście 16";"Ireneusz Grzegorz FIETKO - nr na liście 17";"Ala ZYCH - nr na liście 18";"Damian Kazimierz WINIARSKI - nr na liście 19";"Teresa Anna LUBERA - nr na liście 20";"Monika RŻANY - nr na liście 21";"Józef PRZYBOŚ - nr na liście 22";"Barbara Katarzyna OŻÓG - nr na liście 23";"Marek Andrzej KUŹMICZ - nr na liście 24";"Patrycja Dorota BRZYKOWSKA - nr na liście 25";"Andrzej Jan NOGA - nr na liście 26";"Krystyna DZIĄGWA - nr na liście 27";"Mateusz Michał CICHY - nr na liście 28";"Anna OSTROWSKA - nr na liście 29";"Kazimierz Leszek GACEK - nr na liście 30";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Grzegorz Michał BRAUN - nr na liście 1";"Tomasz Wojciech BUCZEK - nr na liście 2";"Piotr ŻYGADŁO - nr na liście 3";"Witold Andrzej ZYCH - nr na liście 4";"Gabriel Czesław KROLL - nr na liście 5";"Anna Krystyna SUROWANIEC - nr na liście 6";"Kamil Michał KUSZ - nr na liście 7";"Dariusz Jan KUMOREK - nr na liście 8";"Zbigniew LIPIŃSKI - nr na liście 9";"Dominika Maria KORWIN-MIKKE - nr na liście 10";"Tomasz WOŁOSZYN - nr na liście 11";"Waldemar ZARĘBSKI - nr na liście 12";"Katarzyna Kinga OCHAŁ - nr na liście 13";"Tomasz Sylwester ZIĘBA - nr na liście 14";"Teresa Jadwiga PRACOWNIK - nr na liście 15";"Małgorzata Kazimiera SALWA - nr na liście 16";"Mariola Ksenia KOTOWICZ - nr na liście 17";"Damian Łukasz DĄBEK - nr na liście 18";"Albert Jan STRZAŁKA - nr na liście 19";"Aleksandra Mirosława LIS - nr na liście 20";"Dariusz Grzegorz JEDYNAK - nr na liście 21";"Paulina Elżbieta WACYRA - nr na liście 22";"Piotr Robert FILA - nr na liście 23";"Monika Paulina ŚRODOŃ - nr na liście 24";"Monika Ewa ZAPAŁOWSKA - nr na liście 25";"Marcin Mateusz BATORA - nr na liście 26";"Robert Krzysztof BROŻ - nr na liście 27";"Karolina Maria BIELECKA - nr na liście 28";"Michał FLIS - nr na liście 29";"Krzysztof MAZUR - nr na liście 30";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Paweł Janusz PONCYLJUSZ - nr na liście 1";"Zdzisław GAWLIK - nr na liście 2";"Krystyna SKOWROŃSKA - nr na liście 3";"Renata Celina BUTRYN - nr na liście 4";"Teresa Krystyna KUBAS-HUL - nr na liście 5";"Józef GDAŃSKI - nr na liście 6";"Krzysztof Piotr PITRA - nr na liście 7";"Marek Jerzy USTROBIŃSKI - nr na liście 8";"Jakub Bartłomiej KARYŚ - nr na liście 9";"Barbara ZYCH - nr na liście 10";"Marcin JURZYSTA - nr na liście 11";"Danuta Waleria STĘPIEŃ - nr na liście 12";"Marcin DERĘGOWSKI - nr na liście 13";"Dominik BĄK - nr na liście 14";"Krzysztof OŻÓG - nr na liście 15";"Jakub Albert KOPYTO - nr na liście 16";"Krzysztof Romuald LIPCZYŃSKI - nr na liście 17";"Aneta Anna KRAJEWSKA - nr na liście 18";"Jolanta Teresa OMIETOŃSKA - nr na liście 19";"Jolanta Stanisława KOLANO - nr na liście 20";"Artur Stanisław OLCHAWA - nr na liście 21";"Przemysław Wojciech PRZYBYŁ - nr na liście 22";"Ewa Maria SAWIC - nr na liście 23";"Augustyna Maria KANISZEWSKA - nr na liście 24";"Urszula Małgorzata OWSIANY - nr na liście 25";"Janusz PŁODZIEŃ - nr na liście 26";"Katarzyna PALUCH - nr na liście 27";"Anna Jolanta ROGOWSKA - nr na liście 28";"Dariusz ŻMUDA - nr na liście 29";"Paweł Leopold PAZDAN - nr na liście 30";"Lista nr 9 - KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Andrzej Kazimierz SZLĘZAK - nr na liście 1";"Krzysztof Jerzy STELMACH - nr na liście 2";"Bernadeta Aneta BATOR - nr na liście 3";"Artur Paweł MRYCZKO - nr na liście 4";"Tomasz Wiesław DREWNIAK - nr na liście 5";"Joanna Agnieszka GRABEK - nr na liście 6";"Mariusz MAZUREK - nr na liście 7";"Jolanta WIKTOR - nr na liście 8";"Artur KOSIOROWSKI - nr na liście 9";"Marcin Paweł OPAŁKA - nr na liście 10";"Renata JAROSZ - nr na liście 11";"Marek Konrad WIELGOSZ - nr na liście 12";"Monika Izabela GRZESIAK-KOSIOROWSKA - nr na liście 13";"Joanna Dominika GODEK-KOWALSKA - nr na liście 14";"Marta Ewa BUJAK - nr na liście 15";"Artur Piotr GORCZYCA - nr na liście 16";"Karol Franciszek SZOSTEK - nr na liście 17";"Mariusz Kazimierz MATŁOSZ - nr na liście 18"
"63ff-5920-c18a-89f4-0ef3-6a9d-3df6-e541";"180301";"23";"1";"miasto";"stały";"Dom Kultury ""Mors"" MOK w Dębicy, ul. Sportowa 28, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1500";"1598";"481";"1019";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1018";"0";"0";"1018";"7";"4";"3";"0";"1011";"89";"40";"1";"15";"3";"2";"1";"0";"0";"3";"0";"16";"1";"2";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"476";"63";"20";"3";"21";"6";"92";"3";"1";"0";"2";"185";"0";"0";"1";"0";"3";"2";"1";"0";"0";"31";"0";"2";"3";"0";"1";"28";"0";"1";"7";"98";"24";"3";"9";"2";"7";"3";"0";"0";"0";"0";"36";"1";"1";"0";"1";"0";"0";"2";"2";"1";"3";"0";"1";"0";"0";"0";"0";"0";"0";"2";"74";"50";"1";"0";"1";"0";"1";"2";"0";"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"1";"1";"0";"4";"0";"0";"0";"3";"266";"41";"143";"38";"3";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"7";"0";"1";"0";"0";"1";"0";"2";"8";"0";"3";"2";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"f651-16a1-4eec-526b-5db9-ffc2-9fe6-a961";"180301";"23";"2";"miasto";"stały";"Publiczna Szkoła Podstawowa Nr 5, ul. Paderewskiego 4, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1538";"1637";"553";"985";"0";"4";"1";"1";"0";"0";"0";"0";"1";"986";"1";"0";"986";"9";"7";"2";"0";"977";"92";"27";"1";"30";"1";"1";"1";"0";"0";"0";"3";"20";"0";"4";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"484";"47";"16";"10";"26";"5";"106";"3";"1";"0";"3";"187";"0";"1";"2";"1";"5";"2";"1";"1";"4";"32";"0";"2";"1";"2";"0";"22";"0";"0";"4";"85";"21";"5";"9";"1";"1";"2";"1";"2";"2";"2";"30";"0";"1";"0";"1";"0";"0";"1";"0";"1";"3";"0";"1";"0";"0";"0";"0";"0";"1";"0";"96";"66";"9";"0";"0";"1";"1";"0";"0";"1";"3";"0";"1";"2";"0";"0";"0";"2";"0";"2";"0";"2";"0";"0";"0";"0";"5";"0";"0";"0";"1";"214";"45";"111";"23";"3";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"1";"1";"6";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1"
"b5b4-3289-ff05-543a-8da4-543b-f2bf-ba4e";"180301";"23";"3";"miasto";"stały";"Przedszkole Miejskie Nr 8, ul. Szkolna 4, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1338";"1408";"483";"855";"0";"2";"0";"0";"0";"0";"0";"0";"0";"855";"0";"0";"855";"6";"3";"3";"0";"849";"60";"18";"0";"24";"0";"1";"0";"0";"0";"0";"2";"11";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"415";"48";"12";"9";"33";"3";"79";"4";"0";"1";"0";"166";"1";"4";"0";"1";"1";"1";"0";"0";"0";"27";"2";"1";"0";"1";"0";"13";"1";"0";"7";"51";"15";"3";"1";"2";"0";"1";"0";"0";"0";"1";"12";"1";"0";"0";"2";"0";"0";"6";"1";"0";"4";"0";"0";"0";"0";"0";"0";"0";"2";"0";"95";"64";"5";"3";"0";"0";"2";"0";"1";"1";"6";"0";"0";"2";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"3";"0";"0";"1";"4";"226";"41";"102";"25";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"39";"0";"0";"0";"0";"1";"7";"0";"1";"0";"1";"1";"0";"2";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"2079-f07e-41c8-cf56-08aa-5583-ece5-00b6";"180301";"23";"4";"miasto";"stały";"Miejskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o. o., ul. Rzeczna 1A, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1879";"2031";"619";"1260";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1260";"0";"0";"1260";"12";"3";"9";"0";"1248";"90";"36";"3";"11";"0";"0";"3";"1";"0";"1";"1";"19";"0";"2";"2";"0";"2";"0";"0";"0";"1";"1";"3";"0";"0";"0";"0";"0";"0";"0";"4";"712";"56";"20";"23";"64";"13";"117";"1";"2";"3";"2";"299";"1";"3";"1";"2";"3";"1";"1";"1";"4";"41";"10";"2";"0";"1";"0";"30";"3";"2";"6";"79";"18";"3";"9";"2";"3";"2";"0";"1";"0";"1";"30";"0";"1";"0";"1";"1";"0";"0";"1";"0";"5";"0";"0";"0";"0";"0";"1";"0";"0";"0";"105";"63";"10";"5";"0";"1";"0";"1";"0";"2";"3";"0";"2";"4";"1";"0";"1";"1";"0";"1";"4";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"250";"40";"109";"25";"15";"1";"0";"1";"2";"4";"1";"0";"0";"0";"3";"2";"1";"41";"2";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"12";"1";"2";"2";"1";"1";"0";"2";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0"
"75c0-d801-90f6-5c32-749f-2e1e-47ce-8ca4";"180301";"23";"5";"miasto";"stały";"Przedszkole Miejskie Nr 12, ul. Cmentarna 56, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1273";"1379";"417";"856";"0";"6";"0";"0";"0";"0";"0";"0";"0";"856";"0";"0";"856";"2";"0";"2";"0";"854";"50";"22";"1";"4";"0";"0";"1";"0";"0";"1";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"2";"467";"40";"20";"12";"31";"6";"77";"1";"2";"3";"2";"198";"0";"2";"2";"4";"1";"0";"0";"1";"2";"40";"0";"1";"0";"1";"0";"17";"1";"0";"3";"53";"15";"2";"7";"0";"3";"1";"0";"0";"0";"0";"12";"1";"1";"0";"2";"0";"0";"2";"1";"0";"0";"0";"4";"0";"0";"0";"0";"0";"1";"1";"68";"32";"6";"5";"0";"0";"3";"1";"0";"1";"3";"3";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"6";"0";"0";"0";"3";"213";"47";"94";"19";"9";"0";"1";"1";"0";"0";"3";"0";"1";"1";"0";"0";"0";"30";"1";"0";"0";"0";"0";"3";"0";"0";"0";"1";"1";"0";"1";"3";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"80aa-1c55-111b-802a-9363-2278-e86f-355d";"180301";"23";"6";"miasto";"stały";"Przedszkole Miejskie Nr 9, ul. Sienkiewicza 6B, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1309";"1413";"394";"915";"3";"1";"0";"0";"0";"0";"0";"0";"0";"915";"0";"0";"915";"7";"3";"4";"0";"908";"68";"28";"1";"7";"0";"0";"1";"1";"1";"0";"1";"16";"0";"3";"0";"0";"0";"1";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"511";"43";"10";"9";"48";"10";"86";"2";"0";"3";"1";"233";"0";"0";"0";"1";"5";"0";"0";"0";"4";"29";"2";"2";"2";"2";"0";"10";"1";"0";"8";"81";"20";"4";"8";"0";"1";"1";"2";"0";"0";"0";"41";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"69";"36";"4";"0";"2";"0";"2";"1";"0";"0";"4";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"15";"1";"0";"0";"2";"176";"40";"92";"19";"2";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"13";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"8fe0-846a-935a-fa45-f280-e6cd-72cc-75f5";"180301";"23";"7";"miasto";"stały";"Szkoła Podstawowa Nr 4, ul. Wyrobka 11, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1527";"1611";"533";"994";"3";"2";"0";"0";"0";"0";"0";"0";"0";"994";"0";"0";"994";"4";"2";"2";"0";"990";"76";"34";"2";"11";"0";"0";"2";"0";"0";"1";"0";"15";"1";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1";"1";"0";"0";"1";"1";"1";"1";"536";"74";"25";"10";"38";"5";"80";"3";"2";"3";"1";"214";"0";"1";"6";"0";"7";"1";"0";"1";"3";"33";"4";"2";"1";"3";"2";"12";"0";"1";"4";"78";"19";"2";"5";"0";"1";"2";"0";"1";"0";"0";"37";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"4";"0";"0";"1";"0";"0";"1";"1";"94";"61";"4";"1";"0";"0";"1";"0";"0";"1";"5";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"15";"0";"0";"0";"1";"204";"54";"79";"28";"6";"1";"1";"0";"0";"3";"0";"1";"1";"1";"2";"2";"1";"16";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"2";"0";"2";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"f169-5880-6fac-4be2-5701-cb8d-5ec9-fb63";"180301";"23";"8";"miasto";"stały";"Publiczna Szkoła Podstawowa Nr 9, ul. Grottgera 3, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1490";"1587";"555";"935";"0";"4";"0";"0";"0";"0";"0";"0";"0";"935";"0";"0";"935";"7";"2";"5";"0";"928";"50";"22";"0";"6";"1";"0";"0";"1";"0";"1";"1";"11";"1";"2";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"561";"64";"10";"16";"34";"7";"109";"2";"2";"1";"1";"243";"0";"1";"2";"1";"3";"0";"0";"1";"4";"22";"2";"3";"2";"3";"0";"15";"0";"0";"13";"61";"9";"0";"5";"0";"4";"1";"0";"1";"0";"1";"31";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"1";"0";"0";"2";"1";"1";"0";"0";"78";"50";"3";"0";"3";"1";"1";"1";"1";"2";"3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"1";"0";"0";"171";"40";"66";"35";"5";"0";"2";"1";"0";"0";"2";"0";"0";"0";"1";"1";"0";"15";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"2";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"0bc5-8caa-4340-418e-378b-712e-afe8-dfd1";"180301";"23";"9";"miasto";"stały";"Miejski Zarząd Oświaty w Dębicy, ul. Cmentarna 1, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1300";"1411";"404";"896";"2";"9";"0";"0";"0";"0";"0";"0";"0";"896";"0";"0";"896";"8";"4";"4";"0";"888";"63";"25";"0";"12";"0";"0";"3";"0";"0";"0";"1";"15";"2";"1";"1";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"461";"62";"21";"15";"53";"4";"84";"3";"2";"1";"1";"153";"3";"0";"2";"2";"4";"3";"0";"2";"7";"17";"3";"3";"2";"0";"0";"8";"1";"0";"5";"69";"30";"4";"7";"1";"1";"3";"0";"1";"0";"0";"15";"0";"2";"0";"0";"0";"0";"1";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"78";"48";"2";"3";"1";"0";"0";"0";"0";"1";"6";"0";"1";"0";"0";"2";"0";"1";"1";"2";"0";"0";"0";"0";"0";"0";"9";"0";"1";"0";"0";"213";"52";"102";"17";"8";"2";"0";"0";"0";"2";"0";"0";"1";"0";"0";"1";"0";"26";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"4";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"0dee-4262-d95e-a891-6a73-19e6-6ed9-438f";"180301";"23";"10";"miasto";"stały";"I Liceum Ogólnokształcące, ul. Słowackiego 9, 39-200 Dębica";"m. Dębica";"dębicki";"podkarpackie";"1629";"1752";"674";"955";"3";"3";"0";"0";"0";"0";"0";"0";"0";"955";"0";"0";"955";"7";"4";"3";"0";"948";"69";"29";"0";"11";"1";"1";"1";"1";"0";"2";"0";"16";"0";"1";"0";"0";"0";"3";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"473";"68";"13";"16";"33";"5";"95";"4";"1";"2";"0";"181";"1";"0";"3";"3";"0";"1";"0";"0";"4";"23";"2";"2";"0";"0";"0";"12";"0";"0";"4";"86";"26";"9";"5";"0";"2";"3";"0";"2";"0";"2";"26";"0";"0";"0";"1";"0";"0";"1";"0";"0";"6";"0";"0";"1";"0";"1";"0";"0";"1";"0";"89";"43";"4";"0";"3";"1";"1";"2";"0";"1";"3";"1";"0";"1";"1";"2";"0";"0";"1";"1";"0";"2";"0";"1";"0";"0";"21";"0";"0";"0";"0";"227";"63";"91";"28";"3";"4";"0";"0";"0";"3";"0";"0";"2";"0";"1";"1";"0";"21";"0";"0";"1";"0";"0";"4";"0";"0";"0";"0";"1";"2";"2";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
