"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna Zofia FRYDRYCH - nr na liście 1";"Marek Zdzisław RZĄSA - nr na liście 2";"Wojciech Aleksander BLECHARCZYK - nr na liście 3";"Józef SZKOŁA - nr na liście 4";"Adam WOŚ - nr na liście 5";"Ewa Stefania SAWICKA - nr na liście 6";"Antoni Stanisław PIKUL - nr na liście 7";"Barbara Maria BALON - nr na liście 8";"Jan Władysław ZYCH - nr na liście 9";"Iwona Janina HOLCMAN - nr na liście 10";"Roman Władysław KARAŚ - nr na liście 11";"Marian Jerzy RYZNAR - nr na liście 12";"Krzysztof Józef KŁAK - nr na liście 13";"Maria Anna SŁOWIK - nr na liście 14";"Michał Albert JUREK - nr na liście 15";"Krzysztof Adam WOTA - nr na liście 16";"Grażyna Dorota KOSTKA - nr na liście 17";"Marzena Karolina KNAP - nr na liście 18";"Tomasz BIAŁY - nr na liście 19";"Izabela Krystyna ZAWOJSKA - nr na liście 20";"Dariusz Wojciech WOJAKOWSKI - nr na liście 21";"Waldemar ZADWORNY - nr na liście 22";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Andrzej Tomasz ZAPAŁOWSKI - nr na liście 1";"Adam Roman BERKOWICZ - nr na liście 2";"Kazimierz Zygmunt KRĘŻAŁEK - nr na liście 3";"Robert Stanisław STADNICKI - nr na liście 4";"Małgorzata ZYCH - nr na liście 5";"Jan Franciszek KRZANOWSKI - nr na liście 6";"Michał SZWED - nr na liście 7";"Janusz Jan ZIELIŃSKI - nr na liście 8";"Tomasz Rafał FILIP - nr na liście 9";"Grażyna Henryka DUDZIŃSKA-SOBOLEWSKA - nr na liście 10";"Ryszard Jan WOJTUCH - nr na liście 11";"Jadwiga Anna NADBRZESKA - nr na liście 12";"Aleksandra Justyna SIKORA - nr na liście 13";"Marlena Emilia HRYSIO - nr na liście 14";"Aleksander DYGUŁA - nr na liście 15";"Anna Maria PERŻYŁO - nr na liście 16";"Witold Aleksander DULĘBA - nr na liście 17";"Joanna ANTOCHÓW - nr na liście 18";"Zdzisław SOBOLEWSKI - nr na liście 19";"Paweł Kamil GOLBA - nr na liście 20";"Ewelina BOCHNIA - nr na liście 21";"Jan Maria ZUCHOWSKI - nr na liście 22";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Mieczysław KASPRZAK - nr na liście 1";"Aleksander MERCIK - nr na liście 2";"Zdzisław ZADWORNY - nr na liście 3";"Małgorzata Krystyna DACHNOWICZ - nr na liście 4";"Janusz Marek HOŁYSZKO - nr na liście 5";"Zbigniew Wojciech KISZKA - nr na liście 6";"Zbigniew Andrzej BOJKO - nr na liście 7";"Barbara Danuta MAŁECKA - nr na liście 8";"Marek Zbigniew KONOPKA - nr na liście 9";"Krzysztof Jan SAWIŃSKI - nr na liście 10";"Anna Maria ZALESZCZUK - nr na liście 11";"Sabina Anna FAL - nr na liście 12";"Iwona Teresa BARADZIEJ - nr na liście 13";"Bogumiła Stanisława HOŁOWACZ - nr na liście 14";"Janusz Jacek BARAŃSKI - nr na liście 15";"Emilia Alina KOBIAŁKA-BANYŚ - nr na liście 16";"Ryszard ZARYCHTA - nr na liście 17";"Małgorzata HORBACZ - nr na liście 18";"Maria Stanisława FEDACZYŃSKA - nr na liście 19";"Marek PASTUSZCZAK - nr na liście 20";"Marek Zbigniew SOKÓŁ - nr na liście 21";"Stanisław FRANCZAK - nr na liście 22";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek Tadeusz KUCHCIŃSKI - nr na liście 1";"Anna Katarzyna SCHMIDT-RODZIEWICZ - nr na liście 2";"Piotr Marcin URUSKI - nr na liście 3";"Piotr Mieczysław BABINETZ - nr na liście 4";"Stanisław PIOTROWICZ - nr na liście 5";"Adam Walenty ŚNIEŻEK - nr na liście 6";"Piotr PILCH - nr na liście 7";"Teresa PAMUŁA - nr na liście 8";"Adam PAWLUŚ - nr na liście 9";"Tadeusz CHRZAN - nr na liście 10";"Lucyna PODHALICZ - nr na liście 11";"Dorota ŁUKASZYK - nr na liście 12";"Adam Tomasz DROZD - nr na liście 13";"Ryszard JĘDRUCH - nr na liście 14";"Grzegorz Stanisław PERS - nr na liście 15";"Robert PIESZCZOCH - nr na liście 16";"Joanna Katarzyna BRIL - nr na liście 17";"Alicja Anna POCAŁUŃ - nr na liście 18";"Joanna Maria BURBEŁO - nr na liście 19";"Andrzej GUZIK - nr na liście 20";"Maria Stanisława KUROWSKA - nr na liście 21";"Daniel Stanisław KRAWIEC - nr na liście 22";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Łukasz Michał RYDZIK - nr na liście 1";"Gabriel Jerzy ZAJDEL - nr na liście 2";"Kamila MACKIEWICZ-ROSSMANITH - nr na liście 3";"Janusz Andrzej JAGUSTYN - nr na liście 4";"Kamila Helena PIOTROWSKA - nr na liście 5";"Patryk Beniamin FIC - nr na liście 6";"Marzena Mieczysława CIWONIUK - nr na liście 7";"Dominik Łukasz RYCZAN - nr na liście 8";"Iwona GORCZYCA - nr na liście 9";"Adam BOGUSZ - nr na liście 10";"Dagmara Sylwia KUROPATWA - nr na liście 11";"Zbigniew WEŁYCZKO - nr na liście 12";"Ewa Aneta BARAN - nr na liście 13";"Wiesław Adam WOŚ - nr na liście 14";"Grzegorz Stanisław ŻÓŁKOŚ - nr na liście 15";"Radosław Zbigniew KRUKAR - nr na liście 16";"Monika ŚWIEBODA - nr na liście 17";"Mirosław Józef PIELA - nr na liście 18";"Halina Bożena ITNER - nr na liście 19";"Sebastian Rafał ŚWIEBODA - nr na liście 20";"Łukasz STEBNICKI - nr na liście 21";"Piotr Marcin WOJNAROWSKI - nr na liście 22";"Liczba obwodów"
"180103";"gmina wiejska";"gm. Czarna";"bieszczadzki";"podkarpackie";1781;2016;788;993;1;96;0;0;0;0;0;0;0;993;0;0;993;10;7;3;0;983;165;51;13;14;3;0;2;4;1;2;62;1;2;4;0;0;0;0;1;3;0;0;2;68;14;7;0;3;4;0;0;32;0;1;0;1;3;0;0;0;0;0;1;0;2;0;108;31;4;1;0;3;3;5;2;14;6;0;3;2;1;1;4;0;3;0;1;21;3;575;307;13;44;4;14;39;4;9;4;5;6;90;9;2;0;18;0;2;0;2;3;0;67;26;2;10;1;4;1;1;1;4;3;0;0;4;0;2;0;0;5;1;1;0;1;4
"180105";"gmina wiejska";"gm. Lutowiska";"bieszczadzki";"podkarpackie";1830;2234;524;1306;1;395;0;0;0;0;0;0;0;1306;0;0;1306;20;14;6;0;1286;359;181;27;19;5;4;9;6;7;0;74;5;0;3;3;3;3;1;2;1;3;2;1;127;52;18;5;5;7;0;5;18;3;1;1;1;1;0;0;1;0;0;1;1;4;3;189;48;4;0;9;2;1;0;9;6;8;1;3;1;3;1;0;0;0;3;0;86;4;473;236;26;49;2;8;36;9;8;2;6;2;49;3;0;1;7;2;1;0;9;11;6;138;62;9;20;0;3;1;1;1;3;5;2;0;4;1;0;1;2;17;1;0;2;3;4
"180108";"gmina miejsko-wiejska";"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";12918;14193;5618;7300;6;240;3;3;2;0;0;0;1;7301;1;0;7301;105;68;37;0;7196;1540;282;104;78;7;6;16;11;8;6;988;2;6;0;2;2;1;4;3;4;2;1;7;534;133;34;6;11;20;6;5;269;2;1;0;1;6;1;2;6;1;3;4;18;2;3;798;165;12;9;18;7;7;7;21;356;22;2;10;1;4;3;3;1;4;1;5;124;16;3671;1371;65;423;18;56;150;27;31;16;18;31;1304;18;16;2;40;21;7;1;8;27;21;653;252;47;33;10;32;3;63;3;13;3;9;0;12;5;1;3;3;26;4;4;108;19;22
"180201";"gmina miejsko-wiejska";"gm. Brzozów";"brzozowski";"podkarpackie";19507;20974;8084;11423;23;65;2;2;0;0;0;0;2;11422;2;0;11422;95;59;36;0;11327;1212;588;130;208;13;12;17;53;23;8;7;79;5;6;17;11;2;3;7;7;4;5;7;826;401;129;15;29;70;14;27;15;24;6;2;3;21;9;4;3;12;6;8;7;13;8;582;272;33;8;41;6;10;7;21;19;18;8;21;4;3;45;9;3;4;3;8;7;32;8170;1694;114;1716;174;180;2983;97;76;32;16;36;93;293;9;20;73;59;266;5;41;157;36;537;163;65;52;10;125;11;4;5;6;13;8;3;10;3;12;5;3;8;3;2;3;23;17
"180202";"gmina wiejska";"gm. Domaradz";"brzozowski";"podkarpackie";4460;4839;1711;2749;2;11;0;0;0;0;0;0;0;2749;0;0;2749;29;15;14;0;2720;118;59;10;11;1;0;6;3;3;4;0;7;5;1;0;1;0;2;0;1;2;1;1;162;76;22;3;5;6;4;11;5;3;1;1;0;3;2;0;2;1;3;3;3;6;2;127;45;7;1;1;2;5;0;5;4;3;3;2;1;0;32;5;0;1;1;0;1;8;2225;429;22;141;31;56;1241;60;28;19;10;11;35;18;2;3;18;16;27;2;8;28;20;88;26;13;5;4;8;4;0;1;3;16;3;1;1;0;0;0;0;0;0;0;0;3;6
"180203";"gmina wiejska";"gm. Dydnia";"brzozowski";"podkarpackie";5941;6450;2561;3380;0;14;0;0;0;0;0;0;0;3377;0;0;3377;71;53;18;0;3306;218;109;24;46;1;4;1;0;6;4;1;12;0;1;0;2;3;1;0;1;1;0;1;180;98;21;1;1;15;3;8;4;6;0;0;1;3;2;2;2;3;0;1;5;1;3;159;64;10;13;4;1;2;2;6;5;6;0;9;1;2;12;1;1;2;3;5;4;6;2601;371;14;736;12;22;448;13;14;4;3;7;25;55;1;1;19;2;798;2;10;40;4;148;44;9;15;1;11;3;0;0;1;37;4;0;6;0;0;1;3;1;0;0;3;9;12
"180204";"gmina wiejska";"gm. Haczów";"brzozowski";"podkarpackie";6700;7291;2541;4159;21;18;0;0;0;0;0;0;0;4159;0;0;4159;52;34;18;0;4107;408;244;17;16;4;0;3;12;15;7;2;7;2;0;1;1;0;0;2;2;72;0;1;256;133;33;8;6;22;5;6;4;6;1;2;1;6;2;3;2;0;3;4;2;5;2;237;86;69;8;7;5;4;3;8;10;2;1;7;3;2;0;2;3;2;1;4;2;8;3012;604;53;266;144;236;1003;17;35;14;4;13;49;27;5;24;61;28;49;3;86;271;20;194;72;31;5;1;18;21;1;0;10;3;1;1;6;0;11;2;2;1;0;1;1;6;8
"180205";"gmina wiejska";"gm. Jasienica Rosielna";"brzozowski";"podkarpackie";5568;6069;1573;3995;30;52;0;0;0;0;0;0;0;3994;0;0;3994;25;10;15;0;3969;159;90;15;16;0;4;2;6;2;5;0;5;3;0;0;4;0;2;0;1;1;0;3;255;112;42;2;10;30;6;12;8;11;1;2;0;1;0;3;3;1;0;3;0;3;5;184;71;9;3;6;2;2;4;3;5;1;2;2;1;1;58;1;1;1;2;1;0;8;3285;508;29;153;23;65;2241;18;23;4;3;16;14;16;2;2;21;26;36;2;40;30;13;86;44;11;8;0;2;1;2;2;2;4;1;0;4;0;0;0;2;0;0;0;0;3;5
"180206";"gmina wiejska";"gm. Nozdrzec";"brzozowski";"podkarpackie";6030;6559;2525;3505;1;31;0;0;0;0;0;0;0;3505;0;0;3505;69;43;26;0;3436;252;135;48;9;2;7;4;5;14;0;1;10;2;4;2;1;1;2;2;0;2;1;0;219;95;34;5;15;15;4;9;5;5;3;0;2;9;1;2;1;3;0;3;6;1;1;247;119;13;15;15;8;5;4;12;6;3;4;8;5;0;14;1;0;3;0;6;0;6;2579;512;33;862;28;46;750;42;40;5;10;6;17;38;5;3;30;3;70;3;30;22;24;139;45;14;3;6;12;1;1;3;8;13;2;0;5;2;5;0;4;0;1;0;10;4;11
"180401";"gmina miejska";"m. Jarosław";"jarosławski";"podkarpackie";28105;30010;10521;17584;48;130;1;1;0;0;0;0;1;17584;1;1;17583;157;99;58;0;17426;4139;536;472;17;1242;76;47;11;20;6;8;18;1477;39;17;5;7;59;10;3;8;6;55;1200;664;143;9;21;34;16;26;17;69;25;4;3;13;24;7;7;4;4;12;71;14;13;1518;1030;34;56;48;14;16;12;20;16;7;8;13;13;108;7;3;13;32;4;1;7;56;9387;1957;3932;50;156;343;24;96;248;16;2012;50;63;31;57;13;36;13;29;14;14;79;154;1182;706;93;63;24;41;19;13;12;31;21;20;4;29;29;7;4;13;9;6;2;5;31;23
"180402";"gmina miejska";"m. Radymno";"jarosławski";"podkarpackie";4010;4364;1534;2476;6;9;0;0;0;0;0;0;0;2476;0;0;2476;33;25;8;0;2443;305;53;111;1;39;17;16;0;4;0;0;1;52;2;0;0;2;1;0;0;1;1;4;205;126;32;0;2;8;1;8;2;3;2;1;0;1;2;0;0;1;1;0;9;2;4;268;168;4;3;4;21;2;1;6;5;2;2;2;1;12;0;1;2;22;3;2;0;5;1533;383;309;11;2;27;1;46;12;1;337;28;3;4;7;0;6;4;3;232;1;110;6;132;78;11;6;6;4;2;1;2;1;0;5;0;2;3;0;1;2;0;0;3;0;5;3
