"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Elżbieta BIŃCZYCKA - nr na liście 1";"Henryk Stanisław SIEMIŃSKI - nr na liście 2";"Eugeniusz Paweł MAJEWSKI - nr na liście 3";"Ewa Małgorzata GŁADYSZ - nr na liście 4";"Irena GRALEWSKA-JAGIEŁŁO - nr na liście 5";"Klaudia Czesława ZABOROWSKA-GORZKIEWICZ - nr na liście 6";"Marcin Tomasz PIONTEK - nr na liście 7";"Agata KULESZKA - nr na liście 8";"Maksymilian Patryk BEDNAREK - nr na liście 9";"Adam Tomasz KACPRZYCKI - nr na liście 10";"Bartłomiej LIPSKI - nr na liście 11";"Jerzy Andrzej JACKIEWICZ - nr na liście 12";"Monika Dorota OLEKSIEWICZ - nr na liście 13";"Michał MATYSIAK - nr na liście 14";"Adam Grzegorz WOJCIECHOWSKI - nr na liście 15";"Witold Adam MIELCZAREK - nr na liście 16";"Anna KASPRZYK-KOSTRZEWA - nr na liście 17";"Piotr Witold PIEKIELNY - nr na liście 18";"Krzysztof Piotr JĘDRASIK - nr na liście 19";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Piotr Tadeusz GLIŃSKI - nr na liście 1";"Zbigniew Włodzimierz RAU - nr na liście 2";"Waldemar Grzegorz BUDA - nr na liście 3";"Piotr ADAMCZYK - nr na liście 4";"Włodzimierz FISIAK - nr na liście 5";"Alicja Grażyna KACZOROWSKA - nr na liście 6";"Roman SASIN - nr na liście 7";"Piotr Paweł CIEPLUCHA - nr na liście 8";"Renata Agnieszka KOBIERA - nr na liście 9";"Jacek Grzegorz JAKUBOWSKI - nr na liście 10";"Halina WĘCŁAW - nr na liście 11";"Tomasz Lucjan ANIELAK - nr na liście 12";"Justyna Aleksandra ŁUCZYŃSKA - nr na liście 13";"Sławomir PIETRZAK - nr na liście 14";"Krzysztof Jerzy LIK - nr na liście 15";"Anna PRZYBYŁ - nr na liście 16";"Barbara LEWANDOWSKA - nr na liście 17";"Sławomir EMANUEL - nr na liście 18";"Paulina Marianna KARDAS - nr na liście 19";"Włodzimierz TOMASZEWSKI - nr na liście 20";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Tomasz Dominik TRELA - nr na liście 1";"Hanna Beata GILL-PIĄTEK - nr na liście 2";"Michał Wojciech KWIATKOWSKI - nr na liście 3";"Sylwester Stefan PAWŁOWSKI - nr na liście 4";"Tomasz FRĄCZAK - nr na liście 5";"Martyna Natalia URBAŃCZYK - nr na liście 6";"Agnieszka Maria WIETESKA - nr na liście 7";"Maria Wanda MARKOWSKA-KURC - nr na liście 8";"Michał Cezary RACHALEWSKI - nr na liście 9";"Michał Andrzej OLEJNICZAK - nr na liście 10";"Patrycja Karolina MELANIUK - nr na liście 11";"Igor Marcin WOJCIECHOWSKI - nr na liście 12";"Beata Katarzyna ŚWIDERSKA - nr na liście 13";"Mariusz Paweł SOKOŁOWICZ - nr na liście 14";"Adam WOJECH - nr na liście 15";"Tomasz Jacek MINKIEWICZ - nr na liście 16";"Jakub Zdzisław KOŁACIŃSKI - nr na liście 17";"Wioleta Kamila PAWLIK-NOWACKA - nr na liście 18";"Elżbieta Bogumiła PĘDZIWIATR - nr na liście 19";"Piotr Marcin BORS - nr na liście 20";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Tomasz Michał GRABARCZYK - nr na liście 1";"Adrian ANTONIAK - nr na liście 2";"Krzysztof Gniewomir LIPCZYK - nr na liście 3";"Michał Antoni KAMIŃSKI - nr na liście 4";"Dawid Sebastian LUTOMSKI - nr na liście 5";"Ryszard Józef STANGRECIAK - nr na liście 6";"Piotr JAWORNIK - nr na liście 7";"Tomasz Andrzej SŁOTA - nr na liście 8";"Joanna Sylwia MAZUR - nr na liście 9";"Dariusz Zdzisław ZIEMBA - nr na liście 10";"Klaudia Ewa DOMAGAŁA - nr na liście 11";"Patryk Tadeusz GRANISZ - nr na liście 12";"Wojciech Antoni GÓRSKI - nr na liście 13";"Anna KORWIN-MIKKE - nr na liście 14";"Anna Paulina CIEŚLAK - nr na liście 15";"Bogusław Piotr CIUPKA - nr na liście 16";"Marzena Elżbieta SZCZESEK - nr na liście 17";"Justyna Katarzyna MODRZEJEWSKA - nr na liście 18";"Aleksandra Kamila GACEK - nr na liście 19";"Przemysław Patryk KICOWSKI - nr na liście 20";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz Franciszek ZIMOCH - nr na liście 1";"Krzysztof Mariusz PIĄTKOWSKI - nr na liście 2";"Iwona Elżbieta ŚLEDZIŃSKA-KATARASIŃSKA - nr na liście 3";"Małgorzata Barbara NIEMCZYK - nr na liście 4";"Marcin Łukasz GOŁASZEWSKI - nr na liście 5";"Tomasz Piotr KACPRZAK - nr na liście 6";"Agata KOBYLIŃSKA - nr na liście 7";"Magdalena Anna GAŁKIEWICZ - nr na liście 8";"Krzysztof Michał MAKOWSKI - nr na liście 9";"Marcin Krzysztof HENCZ - nr na liście 10";"Justyna Maria CHOJNACKA-DURAJ - nr na liście 11";"Monika Joanna MAMULSKA - nr na liście 12";"Antonina MAJCHRZAK - nr na liście 13";"Katarzyna Paulina CABAN-PIASKOWSKA - nr na liście 14";"Renata Anna NOWAK - nr na liście 15";"Radosław Adam STĘPIEŃ - nr na liście 16";"Mateusz KARWOWSKI - nr na liście 17";"Niloufar RAHNEMA-BAJ - nr na liście 18";"Maria Teresa KRAWCZYK - nr na liście 19";"Ryszard Wiesław BONISŁAWSKI - nr na liście 20"
"7e5c-4f54-4e4b-eb58-27eb-6394-fa95-27a5";"100602";"9";"1";"wieś";"stały";"Samorządowe Przedszkole w Andrespolu, ul. Ceramiczna 4, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"630";"707";"166";"464";"0";"2";"0";"0";"0";"0";"0";"0";"0";"464";"0";"0";"464";"3";"1";"2";"0";"461";"28";"5";"0";"0";"16";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"2";"205";"40";"1";"92";"2";"3";"6";"3";"38";"0";"2";"1";"0";"8";"0";"1";"1";"0";"0";"2";"5";"66";"23";"11";"6";"1";"7";"3";"1";"0";"0";"0";"10";"0";"0";"1";"0";"1";"0";"0";"1";"1";"45";"21";"2";"2";"0";"6";"0";"2";"0";"1";"0";"8";"0";"0";"1";"0";"0";"0";"0";"1";"1";"117";"50";"12";"11";"10";"8";"0";"2";"1";"1";"1";"1";"3";"2";"1";"2";"1";"0";"0";"1";"10"
"4c09-d01d-634c-cf08-f836-3fb9-069c-4919";"100602";"9";"2";"wieś";"stały";"Samorządowe Przedszkole w Andrespolu, ul. Ceramiczna 4, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"630";"708";"92";"538";"0";"3";"0";"0";"0";"0";"0";"0";"0";"538";"0";"0";"538";"4";"3";"1";"0";"534";"24";"7";"1";"2";"10";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"219";"61";"9";"86";"2";"3";"1";"5";"22";"2";"0";"2";"1";"1";"1";"0";"3";"1";"1";"2";"16";"87";"23";"12";"3";"2";"4";"5";"4";"5";"1";"2";"6";"1";"5";"0";"4";"0";"1";"3";"3";"3";"35";"14";"2";"0";"2";"5";"0";"1";"2";"1";"0";"3";"0";"0";"4";"1";"0";"0";"0";"0";"0";"169";"75";"12";"20";"14";"10";"5";"2";"4";"1";"4";"1";"0";"2";"3";"1";"0";"0";"1";"3";"11"
"616e-ec4f-f787-3dbf-0091-1dad-6644-f752";"100602";"9";"3";"wieś";"stały";"Dzienny Dom Seniora, ul. Ceramiczna 2a, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"660";"709";"144";"516";"1";"8";"0";"0";"0";"0";"0";"0";"0";"516";"0";"0";"516";"3";"3";"0";"0";"513";"22";"9";"1";"0";"8";"0";"0";"0";"0";"0";"0";"3";"0";"1";"0";"0";"0";"0";"0";"0";"253";"42";"18";"102";"6";"1";"1";"3";"45";"1";"1";"1";"0";"3";"1";"1";"3";"1";"2";"3";"18";"67";"28";"3";"5";"1";"3";"1";"5";"1";"1";"2";"10";"1";"0";"1";"0";"0";"0";"2";"3";"0";"50";"11";"3";"1";"1";"10";"0";"2";"4";"1";"2";"6";"0";"1";"4";"1";"0";"0";"0";"3";"0";"121";"42";"17";"15";"11";"7";"1";"3";"0";"0";"0";"0";"2";"2";"1";"1";"0";"8";"0";"0";"11"
"ba98-e1fe-7e5f-f417-381f-3799-7488-2f27";"100602";"9";"4";"wieś";"stały";"Dzienny Dom Seniora, ul. Ceramiczna 2a, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"607";"690";"161";"446";"1";"3";"0";"0";"0";"0";"0";"0";"0";"446";"0";"0";"446";"1";"1";"0";"0";"445";"32";"6";"3";"0";"13";"1";"0";"1";"3";"0";"2";"0";"0";"0";"0";"2";"1";"0";"0";"0";"189";"59";"7";"84";"0";"1";"4";"1";"20";"1";"0";"0";"0";"4";"0";"0";"0";"1";"0";"2";"5";"74";"26";"9";"5";"1";"1";"3";"4";"1";"1";"2";"16";"2";"1";"1";"0";"0";"0";"0";"0";"1";"40";"19";"1";"1";"2";"7";"0";"1";"0";"2";"1";"2";"0";"0";"3";"0";"0";"0";"0";"0";"1";"110";"50";"4";"21";"5";"9";"0";"3";"5";"0";"0";"1";"3";"1";"0";"1";"0";"0";"0";"0";"7"
"1865-757c-5e46-95f4-f05f-e1dd-eb47-81d5";"100602";"9";"5";"wieś";"stały";"Dom Parafialny w Bedoniu Przykościelnym, Bedoń Przykościelny ul. Kościelna 25, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"1050";"1171";"254";"796";"2";"3";"0";"0";"0";"0";"0";"0";"0";"796";"0";"0";"796";"9";"2";"7";"0";"787";"47";"14";"1";"0";"12";"1";"2";"1";"1";"4";"0";"1";"0";"2";"0";"1";"1";"1";"0";"5";"342";"105";"7";"125";"16";"13";"6";"8";"23";"2";"1";"0";"1";"3";"1";"0";"2";"2";"0";"3";"24";"128";"63";"10";"12";"2";"2";"1";"10";"0";"0";"0";"8";"1";"5";"2";"1";"0";"0";"1";"4";"6";"83";"33";"4";"4";"6";"12";"2";"1";"4";"1";"3";"3";"3";"0";"3";"1";"0";"0";"0";"1";"2";"187";"91";"26";"13";"12";"12";"2";"3";"1";"1";"2";"0";"1";"0";"2";"0";"0";"2";"1";"1";"17"
"2a47-fc77-d731-bfd9-3658-19de-f910-ea41";"100602";"9";"6";"wieś";"stały";"Ochotnicza Straż Pożarna w Bedoniu Wsi, Bedoń Wieś ul. Słowiańska 11, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"670";"727";"171";"499";"0";"4";"0";"0";"0";"0";"0";"0";"0";"499";"0";"0";"499";"6";"3";"3";"0";"493";"25";"6";"1";"1";"9";"0";"1";"2";"2";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"220";"83";"13";"71";"3";"5";"7";"3";"14";"3";"1";"2";"1";"1";"0";"0";"2";"1";"0";"2";"8";"75";"20";"13";"2";"3";"3";"4";"5";"3";"0";"2";"8";"0";"5";"0";"1";"0";"0";"2";"1";"3";"46";"18";"3";"2";"2";"1";"0";"1";"1";"2";"4";"0";"2";"1";"5";"1";"0";"0";"2";"0";"1";"127";"58";"10";"21";"6";"9";"0";"3";"4";"0";"0";"1";"1";"0";"0";"1";"0";"0";"3";"1";"9"
"946e-03d0-fcdb-1bec-d364-3c2f-19e0-0bab";"100602";"9";"7";"wieś";"stały";"Rada Sołecka w Janówce, Janówka ul. Główna 53, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"730";"839";"140";"590";"1";"2";"0";"0";"0";"0";"0";"0";"0";"590";"0";"0";"590";"11";"7";"4";"0";"579";"38";"4";"1";"2";"13";"0";"2";"1";"5";"0";"0";"1";"0";"0";"1";"0";"0";"3";"3";"2";"171";"50";"9";"56";"3";"5";"9";"10";"5";"2";"0";"2";"2";"5";"1";"0";"3";"1";"1";"0";"7";"119";"51";"16";"15";"2";"5";"2";"2";"0";"0";"1";"10";"1";"2";"1";"4";"0";"0";"1";"1";"5";"39";"16";"1";"0";"1";"2";"1";"0";"1";"1";"1";"1";"0";"0";"10";"0";"1";"0";"1";"0";"2";"212";"86";"13";"38";"18";"21";"3";"2";"7";"2";"0";"1";"4";"0";"0";"1";"0";"1";"0";"0";"15"
"c2b1-8ec4-b9b8-8692-dc39-c4aa-cafa-e842";"100602";"9";"8";"wieś";"stały";"Szkoła Podstawowa w Justynowie, Justynów ul. Łódzka 17, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"830";"943";"189";"641";"0";"9";"0";"0";"0";"0";"0";"0";"0";"641";"0";"0";"641";"7";"5";"2";"0";"634";"51";"11";"2";"2";"17";"2";"0";"3";"3";"2";"2";"0";"0";"0";"0";"3";"0";"0";"2";"2";"213";"59";"6";"104";"4";"3";"5";"4";"1";"1";"2";"0";"0";"5";"0";"0";"5";"0";"0";"1";"13";"100";"47";"9";"13";"3";"0";"3";"7";"2";"1";"2";"8";"0";"0";"0";"0";"1";"1";"0";"2";"1";"45";"25";"0";"2";"1";"4";"0";"0";"1";"0";"2";"1";"0";"0";"7";"1";"0";"0";"0";"1";"0";"225";"79";"21";"28";"30";"14";"6";"3";"5";"3";"1";"1";"1";"1";"2";"0";"2";"3";"2";"0";"23"
"6f4e-51da-c158-041a-99ed-248b-d064-ea65";"100602";"9";"9";"wieś";"stały";"Szkoła Podstawowa w Justynowie, Justynów ul. Łódzka 17, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"610";"670";"136";"474";"0";"1";"0";"0";"0";"0";"0";"0";"0";"474";"0";"0";"474";"5";"1";"4";"0";"469";"38";"15";"0";"3";"8";"1";"0";"1";"2";"2";"0";"2";"0";"0";"1";"0";"1";"0";"1";"1";"166";"39";"10";"76";"9";"5";"0";"5";"8";"1";"0";"0";"0";"1";"1";"0";"1";"2";"0";"1";"7";"92";"34";"21";"5";"5";"0";"1";"3";"3";"0";"3";"9";"1";"0";"0";"0";"1";"0";"0";"1";"5";"31";"15";"0";"0";"0";"2";"0";"2";"0";"2";"0";"1";"1";"0";"2";"2";"0";"0";"1";"3";"0";"142";"58";"26";"17";"6";"7";"2";"3";"4";"2";"1";"0";"2";"0";"0";"0";"4";"1";"1";"0";"8"
"b57a-950d-2f26-85ad-b5d7-82aa-f9c3-3cf5";"100602";"9";"10";"wieś";"stały";"Szkoła Podstawowa w Justynowie, Justynów ul. Łódzka 17, 95-020 Andrespol";"gm. Andrespol";"łódzki wschodni";"łódzkie";"610";"686";"144";"466";"1";"4";"0";"0";"0";"0";"0";"0";"0";"466";"0";"0";"466";"5";"1";"4";"0";"461";"25";"6";"2";"1";"10";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"165";"39";"4";"79";"3";"3";"5";"11";"5";"6";"0";"0";"0";"4";"1";"0";"1";"1";"0";"1";"2";"94";"39";"14";"1";"3";"3";"4";"8";"0";"0";"0";"8";"3";"2";"0";"0";"1";"0";"4";"2";"2";"31";"20";"0";"2";"2";"3";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"146";"54";"12";"19";"8";"3";"8";"3";"7";"1";"0";"1";"5";"1";"0";"0";"3";"0";"0";"1";"20"
