"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Aleksandra Elżbieta JELONEK - nr na liście 1";"Jolanta Elżbieta MILAS - nr na liście 2";"Bernard Rudolf PASTUSZKA - nr na liście 3";"Andrzej KROWIAK - nr na liście 4";"Kamil Krzysztof KRZYSIŃSKI - nr na liście 5";"Piotr Walenty SUCHANEK - nr na liście 6";"Andrzej Antoni SOJKA - nr na liście 7";"Jerzy Alojzy MERCIK - nr na liście 8";"Henryk Ryszard NYCZ - nr na liście 9";"Mateusz Grzegorz JAMKA - nr na liście 10";"Małgorzata Anna HANDERMANDER-LEWICKA - nr na liście 11";"Gabriela Alina RYCHTER-BOGACKA - nr na liście 12";"Dionizy Piotr KOLANKO - nr na liście 13";"Jadwiga Sabina STALMACH - nr na liście 14";"Ewelina Maria TRAJGIEL - nr na liście 15";"Justyna Julia PŁONKA - nr na liście 16";"Krystyna Anna PALEJ - nr na liście 17";"Janusz REDEŁKIEWICZ - nr na liście 18";"Dariusz Józef MACIĄG - nr na liście 19";"Aneta ŁAKOTA - nr na liście 20";"Jacek Bogdan MATUSIEWICZ - nr na liście 21";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mateusz Jakub MORAWIECKI - nr na liście 1";"Michał Marek WÓJCIK - nr na liście 2";"Jerzy Jan POLACZEK - nr na liście 3";"Andrzej Stanisław SOŚNIERZ - nr na liście 4";"Maria Teresa NOWAK - nr na liście 5";"Leszek Marian PIECHOTA - nr na liście 6";"Marek Jacek WESOŁY - nr na liście 7";"Anita Maria SKAPCZYK - nr na liście 8";"Mariusz Piotr SKIBA - nr na liście 9";"Paweł JABŁOŃSKI - nr na liście 10";"Janusz Paweł FREITAG - nr na liście 11";"Zbigniew AUGUSTYN - nr na liście 12";"Wioletta Maria KOPER-STASZOWSKA - nr na liście 13";"Bernadeta Cecylia BISKUP - nr na liście 14";"Krystyna Zofia PANEK - nr na liście 15";"Beata GROBEL - nr na liście 16";"Łukasz Krzysztof ROSICKI - nr na liście 17";"Maria Stefania DURSKA - nr na liście 18";"Janina Maria ZIĘBA - nr na liście 19";"Marek Jan URBAŃCZYK - nr na liście 20";"Agnieszka STĘPIEŃ - nr na liście 21";"Agnieszka Katarzyna SKOTAREK - nr na liście 22";"Mirosław Stanisław KICZMAL - nr na liście 23";"Wojciech Tadeusz AHNERT - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Maciej KONIECZNY - nr na liście 1";"Andrzej Jan LEKSTON - nr na liście 2";"Katarzyna Beata MAJCHRZAK - nr na liście 3";"Gabriela Barbara TOMALA-BOGACKA - nr na liście 4";"Edward Józef DULIŃSKI - nr na liście 5";"Jakub Leszek NOWAK - nr na liście 6";"Małgorzata Krystyna GRONIEWSKA - nr na liście 7";"Emilia Maja MAKÓWKA - nr na liście 8";"Adrian Łukasz SZYMURA - nr na liście 9";"Piotr Krystian ZEMELKA - nr na liście 10";"Katarzyna Jolanta ZELWOR - nr na liście 11";"Anna ŁADOWSKA - nr na liście 12";"Krzysztof Jacek MAKIEŁA - nr na liście 13";"Jarosław Marek BOGOCZ - nr na liście 14";"Bogdan Sylwester BUBAŁA - nr na liście 15";"Marek Stanisław WIŚNIEWSKI - nr na liście 16";"Bartłomiej BRZOZOWIEC - nr na liście 17";"Włodzimierz Tomasz KRZEMIŃSKI - nr na liście 18";"Sara Aleksandra WÓJCIK - nr na liście 19";"Natalia Regina NOWAK-TROJNAR - nr na liście 20";"Ahsan BARAKEH - nr na liście 21";"Michał Grzegorz BUCHTA - nr na liście 22";"Ewa MACHURA - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Dobromir Andrzej SOŚNIERZ - nr na liście 1";"Tomasz Edward DOROSZ - nr na liście 2";"Bożena Krystyna MODZELEWSKA - nr na liście 3";"Paweł Maciej TRYTKO - nr na liście 4";"Piotr Marek SACZYWKO - nr na liście 5";"Michał Rafał MARKIEWKA - nr na liście 6";"Jowita KOWSZYN-SUMARA - nr na liście 7";"Kamil JABLOŃSKI - nr na liście 8";"Małgorzata Joanna MAJOR - nr na liście 9";"Dawid Stanisław SZÓSTAK - nr na liście 10";"Agata Judyta SIKORA-WÓJCIK - nr na liście 11";"Mateusz Zbigniew OŻÓG - nr na liście 12";"Mateusz FIEDOROWICZ - nr na liście 13";"Tomasz Marian BOMBA - nr na liście 14";"Grzegorz Jacek BUDNIK - nr na liście 15";"Paweł Piotr KAŁUŻA - nr na liście 16";"Piotr Stefan SYGIET - nr na liście 17";"Ewa Aleksandra ZANIEWSKA - nr na liście 18";"Urszula Monika KUFEL - nr na liście 19";"Anna Maria JANKOWIAK - nr na liście 20";"Krzysztof Stanisław KRAJEWSKI - nr na liście 21";"Magdalena Ilona SZAJKO VEL MASTERCZUK - nr na liście 22";"Anita Sara ZAWISZ - nr na liście 23";"Tomasz Bogdan BRZEZINA - nr na liście 24";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Borys Piotr BUDKA - nr na liście 1";"Ewa Edyta KOŁODZIEJ - nr na liście 2";"Marek Krzysztof WÓJCIK - nr na liście 3";"Monika Anna ROSA - nr na liście 4";"Wojciech Piotr KRÓL - nr na liście 5";"Urszula Magdalena KOSZUTSKA - nr na liście 6";"Michał Sebastian GRAMATYKA - nr na liście 7";"Marek Stanisław KOPEL - nr na liście 8";"Marta Magdalena BAINKA - nr na liście 9";"Łukasz Andrzej ŚCIEBIOROWSKI - nr na liście 10";"Elżbieta Apolonia PIERZCHAŁA - nr na liście 11";"Przemysław SOBIESZCZUK - nr na liście 12";"Anna ZASADA-CHORAB - nr na liście 13";"Bartosz Artur KARCZ - nr na liście 14";"Michał Antoni PALKA - nr na liście 15";"Alina Irena BEDNARZ - nr na liście 16";"Karina Bernardyna SIWIEC-MAGIELNICKA - nr na liście 17";"Łukasz Wojciech WODARSKI - nr na liście 18";"Danuta Maria KONTNY - nr na liście 19";"Małgorzata Ewa GOŚCINIAK - nr na liście 20";"Grażyna Danuta KULIK - nr na liście 21";"Katarzyna Barbara BŁASZCZYK-DOMAŃSKA - nr na liście 22";"Lesława Anna NOWOCIŃSKA - nr na liście 23";"Krzysztof Adam SZULC - nr na liście 24"
"d273-95ed-7913-c3a6-a0df-5762-a7d9-0d4d";"241401";"31";"1";"miasto";"stały";"Liceum Ogólnokształcące im. Powstańców Śląskich w Bieruniu, ul. Licealna 17, 43-150 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"1200";"1332";"379";"821";"3";"4";"0";"0";"0";"0";"0";"0";"0";"821";"0";"0";"821";"9";"5";"4";"0";"812";"34";"10";"4";"6";"2";"1";"1";"0";"1";"3";"1";"0";"0";"1";"1";"0";"2";"0";"0";"1";"0";"0";"434";"332";"26";"19";"11";"12";"2";"2";"9";"0";"1";"7";"1";"2";"1";"6";"0";"0";"0";"2";"0";"1";"0";"0";"0";"55";"12";"4";"6";"6";"3";"1";"1";"3";"0";"1";"0";"2";"0";"0";"1";"0";"2";"4";"2";"0";"0";"3";"4";"82";"56";"2";"2";"4";"0";"0";"0";"0";"2";"1";"0";"7";"0";"3";"0";"0";"0";"0";"1";"0";"1";"0";"1";"2";"207";"108";"2";"17";"19";"3";"0";"20";"1";"36";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9211-baf2-dc77-3bed-8b4a-1920-91d1-0815";"241401";"31";"2";"miasto";"stały";"Liceum Ogólnokształcące im. Powstańców Śląskich w Bieruniu, ul. Licealna 17, 43-150 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"1050";"1169";"289";"761";"0";"3";"0";"0";"0";"0";"0";"0";"0";"761";"0";"0";"761";"8";"5";"3";"0";"753";"38";"14";"2";"10";"1";"0";"1";"0";"1";"1";"2";"0";"0";"1";"2";"0";"0";"1";"0";"0";"0";"2";"447";"332";"19";"21";"13";"11";"1";"3";"4";"0";"3";"19";"0";"4";"2";"3";"1";"0";"1";"1";"1";"1";"0";"6";"1";"57";"28";"7";"3";"4";"0";"2";"2";"1";"1";"2";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"3";"59";"34";"0";"0";"2";"2";"0";"1";"1";"1";"1";"2";"4";"0";"3";"0";"0";"0";"1";"2";"0";"0";"1";"1";"3";"152";"67";"5";"8";"11";"1";"2";"27";"0";"27";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"60a2-54f6-b020-d077-1b21-3b07-5318-5176";"241401";"31";"3";"miasto";"stały";"Szkoła Podstawowa Nr 1 z Oddziałami Integracyjnymi w Bieruniu, ul. Licealna 17a, 43-150 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"850";"931";"411";"439";"0";"0";"0";"0";"0";"0";"0";"0";"0";"439";"0";"0";"439";"9";"8";"1";"0";"430";"29";"9";"1";"3";"4";"1";"0";"0";"1";"4";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"262";"192";"12";"6";"2";"7";"0";"1";"12";"2";"4";"5";"1";"2";"0";"5";"2";"0";"0";"2";"2";"3";"0";"0";"2";"33";"9";"1";"3";"5";"2";"0";"3";"1";"0";"0";"0";"0";"1";"2";"2";"0";"0";"1";"1";"0";"0";"1";"1";"51";"19";"0";"6";"2";"1";"2";"0";"0";"1";"0";"0";"6";"2";"5";"0";"1";"2";"1";"1";"0";"0";"0";"1";"1";"55";"30";"2";"5";"8";"1";"0";"4";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8f3f-5155-3a6a-adca-bb73-9fca-7e2a-1d92";"241401";"31";"4";"miasto";"stały";"Dom Kultury ""Gama"" w Bieruniu, Bieruń Stary ul. Chemików 45, 43-150 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"770";"824";"296";"474";"1";"1";"0";"0";"0";"0";"0";"0";"0";"474";"0";"0";"474";"9";"4";"5";"0";"465";"15";"4";"0";"3";"0";"2";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"278";"225";"12";"2";"3";"4";"3";"2";"5";"0";"3";"9";"0";"2";"1";"3";"1";"0";"2";"0";"0";"1";"0";"0";"0";"43";"20";"4";"4";"4";"0";"0";"0";"1";"2";"1";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"3";"33";"17";"0";"0";"1";"0";"1";"0";"2";"5";"1";"2";"1";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"96";"50";"3";"2";"9";"1";"0";"9";"1";"15";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1"
"25ca-a22b-3d54-0a42-bfcd-2337-1643-f7fd";"241401";"31";"5";"miasto";"stały";"Szkoła Podstawowa Nr 1 z Oddziałami Integracyjnymi w Bieruniu, ul. Krakowska 28, 43-150 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"1100";"1204";"293";"807";"1";"1";"0";"0";"0";"0";"0";"0";"0";"807";"0";"0";"807";"4";"3";"1";"0";"803";"42";"16";"0";"5";"2";"1";"0";"1";"0";"6";"0";"0";"0";"0";"2";"0";"8";"0";"0";"0";"0";"1";"438";"305";"39";"13";"8";"11";"4";"3";"20";"1";"5";"18";"0";"0";"1";"2";"1";"0";"0";"0";"0";"3";"0";"2";"2";"66";"38";"4";"6";"3";"3";"0";"1";"1";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"3";"65";"33";"0";"3";"5";"2";"0";"0";"1";"2";"1";"1";"6";"4";"1";"0";"3";"0";"1";"0";"0";"2";"0";"0";"0";"192";"79";"6";"15";"12";"1";"0";"23";"0";"47";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4";"0";"0";"2"
"2f56-4265-2797-0349-1cad-e919-732f-4de5";"241401";"31";"6";"miasto";"stały";"Szkoła Podstawowa Nr 1 z Oddziałami Integracyjnymi w Bieruniu, ul. Krakowska 28, 43-150 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"1100";"1220";"306";"794";"0";"0";"0";"0";"0";"0";"0";"0";"0";"794";"0";"0";"794";"6";"3";"3";"0";"788";"49";"25";"3";"8";"1";"0";"1";"1";"2";"3";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"466";"355";"29";"15";"9";"7";"0";"1";"7";"2";"6";"15";"0";"2";"0";"6";"2";"0";"0";"0";"0";"2";"0";"5";"3";"48";"25";"3";"4";"4";"0";"0";"0";"0";"2";"0";"2";"1";"1";"0";"0";"0";"0";"2";"0";"0";"1";"0";"3";"75";"44";"1";"2";"0";"1";"0";"0";"1";"1";"2";"0";"9";"0";"2";"0";"2";"0";"0";"2";"0";"2";"1";"1";"4";"150";"81";"6";"7";"15";"1";"0";"14";"0";"22";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"9c80-ddb2-226b-5a10-a3b8-801b-62df-d70f";"241401";"31";"7";"miasto";"stały";"Przedszkole Nr 1 w Bieruniu, ul. Kamienna 17, 43-155 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"950";"1069";"240";"710";"0";"2";"0";"0";"0";"0";"0";"0";"0";"710";"0";"0";"710";"11";"6";"5";"0";"699";"31";"6";"3";"4";"1";"0";"0";"1";"2";"8";"0";"0";"0";"1";"0";"1";"3";"0";"0";"0";"0";"1";"421";"325";"21";"4";"11";"6";"2";"2";"10";"1";"3";"21";"1";"0";"0";"2";"0";"0";"1";"0";"2";"1";"1";"3";"4";"37";"17";"1";"4";"3";"1";"0";"0";"2";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"3";"57";"40";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"6";"0";"2";"0";"0";"0";"0";"5";"0";"0";"0";"1";"0";"153";"80";"7";"11";"18";"1";"0";"7";"0";"25";"1";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0"
"b9ba-7b77-2fc8-d6a8-910e-492e-3d1e-4f38";"241401";"31";"8";"miasto";"stały";"Powiatowy Zespół Szkół w Bieruniu, ul. Granitowa 130, 43-155 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"860";"929";"286";"574";"0";"0";"0";"0";"0";"0";"0";"0";"0";"574";"0";"0";"574";"13";"11";"2";"0";"561";"24";"6";"2";"4";"0";"1";"1";"1";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"297";"253";"4";"6";"4";"2";"1";"0";"4";"0";"4";"11";"0";"1";"2";"1";"1";"0";"0";"0";"1";"1";"0";"1";"0";"75";"31";"14";"14";"7";"0";"0";"2";"0";"1";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"33";"13";"1";"1";"0";"1";"1";"0";"2";"3";"0";"0";"5";"0";"2";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"132";"91";"4";"3";"3";"5";"0";"9";"1";"8";"0";"0";"0";"1";"0";"2";"0";"0";"0";"1";"0";"0";"2";"0";"2"
"362c-9657-9415-93de-2960-ebba-058a-0cf4";"241401";"31";"9";"miasto";"stały";"Powiatowy Zespół Szkół w Bieruniu, ul. Granitowa 130, 43-155 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"950";"1022";"282";"668";"0";"0";"0";"0";"0";"0";"0";"0";"0";"668";"0";"0";"668";"3";"1";"2";"0";"665";"27";"10";"1";"3";"1";"0";"0";"3";"0";"5";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"332";"275";"12";"4";"5";"3";"1";"2";"8";"2";"4";"7";"0";"0";"1";"1";"0";"1";"0";"0";"0";"3";"1";"2";"0";"82";"43";"7";"2";"4";"0";"2";"3";"3";"0";"2";"0";"2";"0";"4";"0";"1";"0";"0";"3";"1";"1";"2";"2";"56";"20";"4";"2";"4";"0";"0";"0";"1";"3";"0";"3";"12";"0";"0";"0";"1";"0";"0";"2";"1";"0";"0";"2";"1";"168";"104";"6";"10";"7";"7";"5";"10";"0";"12";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1"
"1b19-b3e5-f0fe-3ac8-fba3-274f-f8a3-d360";"241401";"31";"10";"miasto";"stały";"Szkoła Podstawowa Nr 3 im. Orła Białego w Bieruniu, ul. Węglowa 11, 43-155 Bieruń";"m. Bieruń";"bieruńsko-lędziński";"śląskie";"950";"1019";"274";"676";"0";"6";"0";"0";"0";"0";"0";"0";"0";"676";"0";"0";"676";"8";"7";"1";"0";"668";"38";"17";"7";"4";"2";"0";"0";"1";"0";"2";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"3";"0";"322";"240";"10";"8";"13";"4";"0";"2";"8";"0";"11";"9";"1";"1";"0";"6";"0";"0";"0";"0";"0";"4";"1";"3";"1";"73";"19";"17";"7";"7";"1";"6";"2";"2";"1";"0";"0";"3";"0";"0";"0";"1";"0";"2";"1";"0";"0";"1";"3";"48";"25";"0";"0";"1";"2";"0";"0";"1";"1";"0";"0";"11";"1";"0";"0";"3";"0";"0";"2";"1";"0";"0";"0";"0";"187";"134";"6";"10";"6";"4";"0";"5";"0";"9";"0";"1";"1";"0";"0";"6";"0";"1";"1";"0";"0";"3";"0";"0";"0"
