"Kod TERYT";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Mariusz Sebastian WITCZAK - nr na liście 1";"Jarosław Piotr URBANIAK - nr na liście 2";"Bożena Katarzyna HENCZYCA - nr na liście 3";"Grzegorz Stanisław RUSIECKI - nr na liście 4";"Marzena Katarzyna BUDNIK - nr na liście 5";"Milena Magdalena KOWALSKA - nr na liście 6";"Szymon JAKUBOWSKI - nr na liście 7";"Piotr KUSIAKIEWICZ - nr na liście 8";"Daniel Adam MOEGLICH - nr na liście 9";"Stanisław Franciszek MARTUZALSKI - nr na liście 10";"Aleksander Stanisław SOWA - nr na liście 11";"Marcin Andrzej GAGATEK - nr na liście 12";"Marzena Renata WODZIŃSKA - nr na liście 13";"Sławomir SZYMAŃSKI - nr na liście 14";"Wojciech WYSOGLĄD - nr na liście 15";"Marcin BARCZYK - nr na liście 16";"Aleksander Piotr KOŁODZIEJ - nr na liście 17";"Mariusz Marek CHOJNACKI - nr na liście 18";"Magdalena Izabela WALCZAK - nr na liście 19";"Ewa DZIUBKA - nr na liście 20";"Urszula Maria BALCER - nr na liście 21";"Adriana Irena MACHOWIAK - nr na liście 22";"Zuzanna MOCEK - nr na liście 23";"Alicja ŁUCZAK - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Witold Adam STOCH - nr na liście 1";"Ireneusz Wojciech CZECH - nr na liście 2";"Dominik IDKOWIAK - nr na liście 3";"Antoni Jerzy WIECZOREK - nr na liście 4";"Piotr KOIS - nr na liście 5";"Dominik Jan DOLATA - nr na liście 6";"Michał Szymon PASEK - nr na liście 7";"Mariusz SKROBAŁA - nr na liście 8";"Mikołaj FIEBICH - nr na liście 9";"Rafał Dariusz WELKE - nr na liście 10";"Julia KURZAWSKA - nr na liście 11";"Lucyna Anna KROŚNIEWSKA - nr na liście 12";"Mikołaj MĄKA - nr na liście 13";"Joanna OSZMIAN - nr na liście 14";"Anna Bożena STOCH - nr na liście 15";"Danuta SKORUPIŃSKA - nr na liście 16";"Janina SPIESZALSKA - nr na liście 17";"Arkadiusz Krzysztof MAŚLAK - nr na liście 18";"Marta Anna KORDYLAS - nr na liście 19";"Andrzej Antoni KUŚWIK - nr na liście 20";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Andrzej Marian GRZYB - nr na liście 1";"Piotr WALKOWSKI - nr na liście 2";"Bartosz Marek KOBUS - nr na liście 3";"Agnieszka Magdalena GÓRALCZYK - nr na liście 4";"Franciszek MARSZAŁEK - nr na liście 5";"Wiesława MAŁYCHA - nr na liście 6";"Jan GRZESIEK - nr na liście 7";"Grzegorz Piotr MARTYN - nr na liście 8";"Małgorzata BANAŚ - nr na liście 9";"Piotr PIERZCHLEWICZ - nr na liście 10";"Jacek KONOPKA - nr na liście 11";"Janusz Aleksander PERSKI - nr na liście 12";"Beata KUCHARSKA - nr na liście 13";"Karolina Justyna PIEKARSKA-NOWAK - nr na liście 14";"Agnieszka RYBACKA - nr na liście 15";"Alojzy Ignacy MOTYLEWSKI - nr na liście 16";"Małgorzata KRAKOWIAK - nr na liście 17";"Kinga KOŻAŃSKA - nr na liście 18";"Bożena Mariola WYSOTA - nr na liście 19";"Dorota Katarzyna KINAL - nr na liście 20";"Maciej Paweł WASIELEWSKI - nr na liście 21";"Joanna Jolanta KOBUS-MARCZAK - nr na liście 22";"Andrzej KUBIAK - nr na liście 23";"Krzysztof Andrzej GRABOWSKI - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jan Michał DZIEDZICZAK - nr na liście 1";"Tomasz ŁAWNICZAK - nr na liście 2";"Jan MOSIŃSKI - nr na liście 3";"Marlena Magdalena MALĄG - nr na liście 4";"Piotr Marek KALETA - nr na liście 5";"Lidia CZECHAK - nr na liście 6";"Leszek Józef BIERŁA - nr na liście 7";"Marek Jan SOWA - nr na liście 8";"Romuald Michał MICHNIEWICZ - nr na liście 9";"Katarzyna SÓJKA - nr na liście 10";"Agnieszka Beata KUBIAK - nr na liście 11";"Jerzy KOZŁOWSKI - nr na liście 12";"Piotr Józef JANUSZKIEWICZ - nr na liście 13";"Krzysztof Józef DZIEDZIC - nr na liście 14";"Czesław Jan SZYMONIAK - nr na liście 15";"Alicja Maria ŚNIEGOCKA - nr na liście 16";"Sławomira Maria KALAK - nr na liście 17";"Dorota SŁOWIŃSKA - nr na liście 18";"Maciej Antoni JAGODZIŃSKI - nr na liście 19";"Teresa Małgorzata ANDRZEJEWSKA - nr na liście 20";"Joanna NAWROT - nr na liście 21";"Jan Franciszek SZCZERBAŃ - nr na liście 22";"Marek BĄKOWSKI - nr na liście 23";"Andrzej PLICHTA - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wiesław Andrzej SZCZEPAŃSKI - nr na liście 1";"Marek Miłosz MAZUR - nr na liście 2";"Karolina Monika PAWLICZAK - nr na liście 3";"Beata BŁAŻEJCZAK-KLECZEWSKA - nr na liście 4";"Józef Włodzimierz WAJS - nr na liście 5";"Zbigniew Edward SŁODOWY - nr na liście 6";"Krzysztof KŁOSOWSKI - nr na liście 7";"Krzysztof SYNORACKI - nr na liście 8";"Zbigniew Stanisław ZALESIŃSKI - nr na liście 9";"Ewa KĘDZIA - nr na liście 10";"Bożena Maria HUMELT - nr na liście 11";"Sławomir TRĄBKA - nr na liście 12";"Arkadiusz STACHOWIAK - nr na liście 13";"Alina Bernadeta SZYMAŃSKA - nr na liście 14";"Elżbieta CIEŚLAK - nr na liście 15";"Violetta Małgorzata WITCZAK - nr na liście 16";"Grzegorz STĘPNIAK - nr na liście 17";"Monika GURDEK - nr na liście 18";"Angelika Justyna MACHOWSKA - nr na liście 19";"Karol HIBNER - nr na liście 20";"Bernardyna KAŹMIERCZAK - nr na liście 21";"Grażyna Antonina JASZCZYK - nr na liście 22";"Konrad NOWACKI - nr na liście 23";"Liczba obwodów"
"300400";"gostyński";"wielkopolskie";54586;59303;21676;32909;36;92;1;1;0;0;0;0;1;32909;1;0;32909;645;452;193;0;32264;6884;2310;267;187;580;109;190;2325;46;23;46;71;85;56;60;15;70;51;13;75;80;18;29;40;138;3212;1169;75;792;113;64;166;66;54;188;28;137;22;61;28;74;31;10;48;33;53;3494;1311;123;326;132;108;40;84;79;114;250;64;48;103;19;74;8;26;26;11;20;38;41;347;102;14569;7759;635;673;665;664;247;85;290;60;882;253;160;53;94;50;112;38;96;102;1153;222;25;135;116;4105;2303;253;306;169;56;47;48;35;28;167;21;80;133;40;48;63;34;60;24;54;21;18;97;58
"300600";"jarociński";"wielkopolskie";50963;55510;18517;32446;17;116;5;5;0;0;0;0;5;32437;5;0;32437;531;404;127;0;31906;5736;2197;656;143;55;80;119;73;60;14;1794;27;52;61;35;6;14;37;12;67;50;23;44;22;95;1779;923;112;43;77;32;95;52;21;28;28;91;12;47;18;41;18;8;35;27;71;5325;1025;131;33;88;46;26;3091;22;66;21;27;15;51;10;338;15;15;13;11;10;61;35;55;120;15289;2410;212;305;738;374;9121;199;38;36;188;97;75;23;43;41;23;20;42;14;44;75;1095;14;62;3777;1520;222;387;186;36;49;543;18;36;151;18;49;41;57;141;67;26;30;16;22;32;22;108;37
"300700";"kaliski";"wielkopolskie";60614;66178;22754;37860;32;133;0;0;0;0;0;0;0;37860;0;2;37858;610;403;207;0;37248;5055;2661;359;131;23;38;147;73;36;17;11;19;37;401;27;16;9;24;473;41;31;10;7;11;453;2092;1174;76;29;68;40;57;60;28;14;49;81;15;91;11;37;10;4;90;48;110;5599;1791;118;40;154;45;19;50;10;654;20;103;14;226;36;40;14;13;20;12;9;22;21;37;2131;20581;6289;749;2287;2964;3799;129;111;134;313;717;218;325;57;1442;53;63;35;83;21;57;73;10;72;580;3921;538;146;1733;194;36;623;19;13;24;110;158;34;15;35;30;53;18;9;14;11;17;7;84;64
"300800";"kępiński";"wielkopolskie";40495;44135;13591;26904;33;124;2;2;0;0;0;0;2;26903;2;0;26903;415;285;130;0;26488;8849;641;152;7599;23;20;81;37;17;4;10;13;41;33;18;5;13;14;7;18;15;46;1;5;36;1457;876;65;43;56;42;35;35;29;6;19;55;8;35;10;48;5;5;25;13;47;2545;1646;80;41;56;26;24;36;13;91;12;20;6;90;23;16;11;11;15;16;3;8;11;33;257;11459;2130;548;1074;1522;455;61;41;80;39;1679;113;74;30;140;34;3102;16;55;18;29;100;11;21;87;2178;755;179;193;138;35;29;25;21;14;115;24;35;41;26;19;24;11;19;14;397;8;16;40;43
"301100";"kościański";"wielkopolskie";57057;61694;20127;36929;27;150;8;8;2;0;0;0;6;36934;6;1;36933;803;496;307;0;36130;9485;2812;275;175;1459;143;180;196;42;32;25;2636;111;62;80;22;60;58;18;102;80;65;61;615;176;2276;1078;94;91;79;63;98;49;111;66;17;119;38;76;25;58;58;12;62;30;52;5748;1074;135;2623;113;44;74;47;30;109;39;86;20;87;28;41;11;60;27;16;853;27;49;66;89;13957;6291;692;633;593;763;233;71;1055;82;277;258;116;52;89;42;110;45;828;103;107;258;43;1080;136;4664;2540;277;396;217;67;45;59;38;96;203;14;151;72;60;54;64;29;31;24;28;45;29;125;53
"301200";"krotoszyński";"wielkopolskie";55464;59922;21080;34384;31;120;3;3;0;0;0;0;3;34383;3;0;34383;586;359;227;0;33797;6576;2417;1416;169;69;936;334;391;47;24;65;44;74;47;65;15;19;49;29;59;118;20;15;51;103;2164;1046;122;139;100;78;75;67;38;36;31;142;22;56;10;40;15;12;45;32;58;6230;1880;163;82;89;2728;40;219;22;75;19;49;19;70;20;61;26;29;19;19;10;66;381;62;82;15190;3868;989;1489;1245;734;468;116;99;84;1840;262;171;1596;57;48;73;1425;73;72;110;144;42;88;97;3637;1796;201;304;179;66;33;53;37;50;126;7;106;38;48;52;70;17;26;29;18;18;19;344;49
"301300";"leszczyński";"wielkopolskie";39986;43742;14013;25973;12;153;2;2;0;0;0;0;2;25972;2;0;25972;554;364;190;0;25418;6150;1351;140;101;2675;61;97;115;31;11;15;56;65;22;36;10;930;48;8;44;63;9;75;83;104;1872;779;69;46;75;121;79;34;187;98;11;68;35;57;18;36;45;11;42;23;38;3287;1276;166;312;120;59;402;50;48;117;29;64;133;76;20;48;7;108;23;9;43;16;11;67;83;10375;6341;388;457;334;324;133;53;462;61;267;165;95;33;104;37;66;39;71;135;78;526;17;100;89;3734;2331;325;238;93;63;22;38;21;65;112;8;44;48;36;38;28;26;21;21;22;49;14;71;39
"301700";"ostrowski";"wielkopolskie";116276;126438;38783;77493;58;315;9;9;0;1;0;0;8;77490;8;4;77486;1176;821;355;0;76310;21992;3653;11779;450;64;119;3790;122;56;26;31;40;153;586;42;15;30;62;28;109;520;38;19;92;168;5071;2400;453;97;417;183;167;90;54;55;49;370;27;210;27;90;21;18;86;49;208;7809;2868;2790;83;246;74;30;85;26;146;29;78;36;188;55;76;305;40;117;28;26;78;31;76;298;32992;4656;6917;1999;13171;713;188;490;116;120;3109;233;119;71;75;73;163;61;83;55;70;118;25;71;296;8446;2518;511;1574;478;1645;97;87;61;52;315;37;96;60;118;102;118;138;49;35;38;39;68;210;109
"301800";"ostrzeszowski";"wielkopolskie";40248;43596;14927;25321;19;123;5;5;0;0;0;0;5;25322;5;0;25322;413;295;118;0;24909;4919;1286;706;563;20;38;165;46;33;7;12;15;1719;71;12;11;21;10;11;27;30;5;10;26;75;1540;836;121;26;83;35;53;32;27;14;14;58;11;40;10;26;11;9;44;15;75;5083;3728;109;21;45;18;20;27;11;49;7;13;8;38;21;15;5;10;13;181;1;4;7;19;713;11071;1813;419;1055;1363;401;54;46;55;45;4992;127;74;30;24;27;148;22;40;25;60;80;11;22;138;2296;780;175;332;111;43;34;32;14;15;316;11;29;15;23;25;29;16;16;12;21;11;165;71;56
"302000";"pleszewski";"wielkopolskie";45465;49158;16956;28510;46;107;1;1;0;0;0;0;1;28510;1;1;28509;536;367;169;0;27973;5724;2267;675;119;98;81;109;97;1503;9;56;24;47;289;39;11;4;38;26;37;39;39;8;34;75;1557;823;62;31;70;58;51;101;21;13;22;62;9;43;6;36;11;6;32;51;49;4939;1463;199;36;805;38;18;77;29;63;25;37;8;68;22;35;6;16;18;21;10;1536;15;42;352;13062;3221;375;889;1199;704;297;4123;74;76;779;114;89;34;59;482;53;33;74;27;61;86;27;28;158;2691;946;154;615;159;73;31;35;27;24;99;18;39;29;212;56;41;10;16;15;13;12;10;57;54
"302200";"rawicki";"wielkopolskie";43547;47250;17327;26220;10;112;2;2;0;0;0;0;2;26216;2;0;26216;532;375;157;0;25684;5839;2262;264;554;713;90;183;490;41;350;16;46;91;38;187;8;87;59;16;39;68;33;16;59;129;1623;796;64;49;68;43;71;33;25;110;13;72;21;46;13;43;20;6;44;58;28;3179;957;262;162;152;72;44;67;500;107;46;75;21;99;33;98;17;38;28;19;45;24;31;109;173;10457;4648;569;333;621;792;156;56;193;41;630;247;109;47;64;30;68;36;69;1228;161;208;13;49;89;4586;1835;227;291;132;79;35;39;1248;43;179;23;57;46;40;55;50;26;26;30;17;19;12;77;41
