"Kod TERYT";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Grzegorz Juliusz SCHETYNA - nr na liście 1";"Małgorzata Elżbieta TRACZ - nr na liście 2";"Michał JAROS - nr na liście 3";"Sławomir Jan PIECHOTA - nr na liście 4";"Aldona Janina MŁYŃCZAK - nr na liście 5";"Joanna Wiktoria AUGUSTYNOWSKA - nr na liście 6";"Krzysztof MIESZKOWSKI - nr na liście 7";"Anna Maria HORODYSKA - nr na liście 8";"Krystyna WÓJCIK - nr na liście 9";"Michał Jakub GÓRSKI - nr na liście 10";"Zdzisław Michał ŻMIEJEWSKI - nr na liście 11";"Wojciech ADAMCZAK - nr na liście 12";"Anna Maria LESZCZYŃSKA - nr na liście 13";"Jarosław POLAŃSKI - nr na liście 14";"Sebastian Robert BURDZY - nr na liście 15";"Kacper Jan MĘDYGRAŁ - nr na liście 16";"Marek Rafał SIERPIŃSKI - nr na liście 17";"Marek Krzysztof ZALEWSKI - nr na liście 18";"Waldemar Zbigniew STASZEWSKI - nr na liście 19";"Radosław Tomasz MOŁOŃ - nr na liście 20";"Anna Helena SOBOLAK - nr na liście 21";"Jacek Edward MAKÓWKA - nr na liście 22";"Katarzyna Anna PIWKO - nr na liście 23";"Katarzyna STANIÓW - nr na liście 24";"Ryszard Julian ZELINKA - nr na liście 25";"Łukasz KROPSKI - nr na liście 26";"Daria GILAR - nr na liście 27";"Marek ŁAPIŃSKI - nr na liście 28";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof TUDUJ - nr na liście 1";"Robert Jarosław IWASZKIEWICZ - nr na liście 2";"Łukasz Patryk POŹNIAK - nr na liście 3";"Miłosz Michał TAMULEWICZ - nr na liście 4";"Krzysztof Józef SZOKALSKI - nr na liście 5";"Michał FABISIAK - nr na liście 6";"Katarzyna Natalia WALCZYK - nr na liście 7";"Marta Anna CZECH - nr na liście 8";"Halszka Beata BIELECKA - nr na liście 9";"Stanisław Józef ZAPOTOCZNY - nr na liście 10";"Wojciech Aleksander RĄCZYŃSKI - nr na liście 11";"Bogdan LUDKOWSKI - nr na liście 12";"Paweł Jacek JAGIEŁŁO - nr na liście 13";"Ewa SZLOSER - nr na liście 14";"Piotr CHMURA - nr na liście 15";"Ryszard Marian MARSZAŁEK - nr na liście 16";"Wojciech JABŁOŃSKI - nr na liście 17";"Ewa WRÓBLEWSKA - nr na liście 18";"Jadwiga Janina ZIÓŁKOWSKA - nr na liście 19";"Adam Krzysztof NOWAK - nr na liście 20";"Agnieszka Joanna MALARA - nr na liście 21";"Tomasz Antoni ZIELIŃSKI - nr na liście 22";"Patrycja ZARZYCKA - nr na liście 23";"Krzysztof Mieczysław CHROBOT - nr na liście 24";"Olga Anna BRZEZIŃSKA - nr na liście 25";"Paweł CHMIELEWSKI - nr na liście 26";"Maria LUDKOWSKA - nr na liście 27";"Piotr Grzegorz ŻUREK - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jacek PROTASIEWICZ - nr na liście 1";"Maciej Adam ZEGAN - nr na liście 2";"Joanna Barbara BRONOWICKA - nr na liście 3";"Grzegorz Tomasz DUDA - nr na liście 4";"Jan SOCHA - nr na liście 5";"Tomasz Stanisław MALEC - nr na liście 6";"Ryszard LECH - nr na liście 7";"Witold SZYDEŁKO - nr na liście 8";"Ewa Grażyna LITWIN - nr na liście 9";"Hieronim Stanisław KURYŚ - nr na liście 10";"Marek WARCHOLIŃSKI - nr na liście 11";"Janina KWIATKOWSKA-KORCZAK - nr na liście 12";"Aleksandra Anna KUCHARSKA - nr na liście 13";"Łukasz Maciej KUŹMICZ - nr na liście 14";"Bartosz Krystian GROCHOLSKI - nr na liście 15";"Łukasz Michał MACAŁA - nr na liście 16";"Joanna Alicja SZULC - nr na liście 17";"Jolanta Stanisława FURDYNA - nr na liście 18";"Karol Henryk ZALEWSKI - nr na liście 19";"Barbara Maria BUBNICKA - nr na liście 20";"Arkadiusz Rafał KOWALSKI - nr na liście 21";"Elżbieta Marta MAJOCHA - nr na liście 22";"Jacek Jan SOŁTYS - nr na liście 23";"Bożena Maria ADAMCZYK-POGORZELEC - nr na liście 24";"Urszula Agnieszka BARTOSZEWICZ - nr na liście 25";"Emilia Maria PAWNUK - nr na liście 26";"Joanna Róża MRÓZ-MOŻDŻONEK - nr na liście 27";"Mirosław Mieczysław ŁOPATKA - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mirosława Agnieszka STACHOWIAK-RÓŻECKA - nr na liście 1";"Paweł Marek HRENIAK - nr na liście 2";"Jacek ŚWIAT - nr na liście 3";"Przemysław Maksymilian CZARNECKI - nr na liście 4";"Małgorzata Maria CALIŃSKA-MAYER - nr na liście 5";"Andrzej Stanisław JAROCH - nr na liście 6";"Mariusz Orion JĘDRYSEK - nr na liście 7";"Agnieszka Anna SOIN - nr na liście 8";"Piotr Jan DYTKO - nr na liście 9";"Artur ADAMSKI - nr na liście 10";"Zdzisław Ireneusz BREZDEŃ - nr na liście 11";"Wojciech Stanisław BARTNIK - nr na liście 12";"Krzysztof Marek DOMAGAŁA - nr na liście 13";"Roman KOWALCZYK - nr na liście 14";"Robert PIEŃKOWSKI - nr na liście 15";"Urszula Maria STOPA - nr na liście 16";"Wiesław Antoni ZAJĄC - nr na liście 17";"Agnieszka Maria BRZĄKAŁA - nr na liście 18";"Adrian Sławomir WAWRZYNIAK - nr na liście 19";"Karolina WOJEWÓDKA - nr na liście 20";"Michał PIECHEL - nr na liście 21";"Marzanna Teresa STRUMECKA - nr na liście 22";"Zofia Maria LESZCZYŃSKA-NER - nr na liście 23";"Marek HARASNY - nr na liście 24";"Magdalena Maria MAKSYMIAK - nr na liście 25";"Karolina Marta MROZOWSKA - nr na liście 26";"Cezary Piotr KEMPA - nr na liście 27";"Tytus Henryk CZARTORYSKI - nr na liście 28";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Krzysztof Jan ŚMISZEK - nr na liście 1";"Marta Magdalena STOŻEK - nr na liście 2";"Arkadiusz SIKORA - nr na liście 3";"Katarzyna Elżbieta LUBINIECKA-RÓŻYŁO - nr na liście 4";"Iwo Piotr AUGUSTYŃSKI - nr na liście 5";"Marlena Ewa JOKS - nr na liście 6";"Piotr Sebastian KOZDROWICKI - nr na liście 7";"Anna Katarzyna ŁAGOWSKA - nr na liście 8";"Wincenty Aleksander ELSNER - nr na liście 9";"Maciej PILNY - nr na liście 10";"Anna GAJDZIŃSKA - nr na liście 11";"Stanisław WICHA - nr na liście 12";"Robert MAŚLAK - nr na liście 13";"Katarzyna DĄBROWSKA - nr na liście 14";"Danuta Maria ŚMIAŁEK - nr na liście 15";"Irena Róża TERPIŁOWSKA - nr na liście 16";"Tadeusz Albert MINCER - nr na liście 17";"Agnieszka Katarzyna KORDEK-CHMIELEWSKA - nr na liście 18";"Waldemar Antoni OLIK - nr na liście 19";"Agnieszka Barbara CHŁÓDEK - nr na liście 20";"Krzysztof MARKOWSKI - nr na liście 21";"Andrzej Jerzy HODOWANY - nr na liście 22";"Jan Mateusz NIEMIEC - nr na liście 23";"Maria Teresa BANACH - nr na liście 24";"Małgorzata Danuta WARZYCHA - nr na liście 25";"Mateusz Dariusz PELWECKI - nr na liście 26";"Grzegorz Paweł BOBIŃSKI - nr na liście 27";"Agnieszka Ewa DZIEMIANOWICZ-BĄK - nr na liście 28";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Ewa Anna ZDROJEWSKA - nr na liście 1";"Karol PRZYWARA - nr na liście 2";"Janusz MARSZAŁEK - nr na liście 3";"Barbara KOSTERSKA - nr na liście 4";"Grzegorz Piotr ĆWIERTNIEWICZ - nr na liście 5";"Krystyna Jadwiga HAŁADAJ - nr na liście 6";"Elżbieta Zofia KACZMARZYK-JANCZAK - nr na liście 7";"Zbigniew POTYRAŁA - nr na liście 8";"Agnieszka DOLAT - nr na liście 9";"Iwona Elżbieta DYSZKIEWICZ - nr na liście 10";"Paweł WYBIERAŁA - nr na liście 11";"Piotr Paweł ISKRA - nr na liście 12";"Dorota SAŁO - nr na liście 13";"Małgorzata Kamila HAŁAS-KORALEWSKA - nr na liście 14";"Edward CZAPIEWSKI - nr na liście 15";"Barbara Elżbieta TOMKIEWICZ - nr na liście 16";"Antoni KOPEĆ - nr na liście 17";"Jan Feliks PIONTEK - nr na liście 18";"Andrzej Jacek TRACZYK - nr na liście 19";"Agnieszka PAWŁOWSKA - nr na liście 20";"Małgorzata Agnieszka HOŁÓWKA - nr na liście 21";"Agnieszka NAPLOCHA - nr na liście 22";"Hubert Kazimierz KURDZIEL - nr na liście 23";"Paweł Tomasz SZYLER - nr na liście 24";"Maria Helena STACHORZECKA - nr na liście 25";"Paulina KAZIKOWSKA - nr na liście 26";"Jarosław Jan KEMPA - nr na liście 27";"Liczba obwodów"
"020400";"górowski";"dolnośląskie";24984;27176;11287;13696;18;48;1;1;0;0;0;0;1;13696;1;1;13695;217;146;71;0;13478;3044;990;296;212;52;26;43;50;17;41;39;1064;43;33;10;3;6;4;11;2;2;6;1;63;3;4;3;4;16;749;240;114;34;21;11;33;25;43;17;9;9;13;41;4;27;8;9;14;11;6;1;6;6;1;6;11;6;23;1090;436;28;212;88;27;12;25;22;29;9;6;27;23;8;8;5;27;4;12;4;11;7;18;2;9;1;7;23;6581;1581;572;681;940;99;68;337;910;277;78;24;34;71;55;25;35;40;11;58;34;13;17;17;8;28;53;62;453;1518;616;126;222;60;13;32;6;44;16;36;13;8;37;20;27;9;1;109;6;7;6;5;14;14;11;4;5;51;496;162;11;11;3;9;4;7;8;21;2;12;154;12;9;2;2;13;3;6;15;1;0;0;3;2;10;14;23
"021300";"milicki";"dolnośląskie";26583;29020;10411;16172;16;78;0;0;0;0;0;0;0;16162;0;0;16162;216;138;78;0;15946;2903;1340;237;170;151;53;85;69;14;24;29;15;18;28;19;2;10;504;18;2;1;15;3;39;1;4;0;13;39;888;356;120;22;17;11;37;27;33;20;13;10;5;39;21;20;11;12;13;7;11;7;7;8;8;7;10;4;32;2420;405;23;44;1021;19;8;623;69;12;4;10;14;23;7;10;8;22;1;11;5;8;4;19;3;5;6;12;24;7371;2553;347;333;689;163;75;287;769;267;66;19;102;916;76;27;36;45;30;42;40;23;16;20;12;21;31;238;128;1770;842;127;281;58;11;25;14;23;18;47;14;15;29;31;20;6;19;4;7;7;12;60;5;14;3;0;4;74;594;170;3;13;10;3;5;8;8;15;9;242;7;7;0;2;3;10;2;4;10;27;3;1;3;4;7;18;27
"021400";"oleśnicki";"dolnośląskie";76712;83154;28554;48158;48;239;3;3;0;0;0;0;3;48157;3;2;48155;619;399;220;0;47536;12768;4525;1062;1886;376;202;751;314;145;109;104;44;119;121;1719;18;26;19;98;21;18;68;11;174;15;693;7;28;95;3252;1271;489;94;67;44;91;155;115;101;41;20;23;147;43;60;65;44;44;32;36;19;31;48;22;17;35;10;88;4364;1564;127;178;187;105;53;77;541;76;27;19;67;73;867;17;21;44;12;33;20;29;9;43;18;38;16;34;69;19193;4808;1445;695;1670;490;168;1413;1789;534;252;62;3597;218;148;56;86;72;76;50;89;26;151;45;37;50;55;970;141;5820;2228;502;1398;239;90;68;42;89;75;94;62;23;119;78;71;21;11;36;16;19;27;18;21;39;15;12;13;394;2139;577;29;634;32;10;13;11;330;55;28;23;41;34;25;10;11;26;17;16;66;15;12;10;7;9;24;74;67
"021500";"oławski";"dolnośląskie";54047;59018;16830;37216;30;163;1;1;0;0;0;0;1;37217;1;2;37215;393;233;160;0;36822;10171;3536;984;1015;385;582;185;250;203;95;131;47;38;2087;36;25;19;20;66;17;11;191;5;94;9;7;51;25;57;2600;1006;403;68;50;38;92;110;51;69;53;13;34;130;37;49;52;33;40;47;24;11;29;30;17;25;19;10;60;2518;1166;152;200;95;47;28;56;30;74;24;53;38;57;17;15;7;33;15;205;9;27;8;32;14;15;15;17;69;15942;3959;809;663;1395;179;142;767;758;284;105;5647;193;131;60;46;83;75;33;33;57;18;25;97;24;61;54;114;130;4239;1772;402;476;257;77;60;46;136;82;75;44;11;84;67;40;21;10;31;10;15;42;10;15;36;13;13;16;378;1352;636;42;55;48;12;10;21;21;40;18;28;35;27;21;10;8;41;3;13;39;22;4;5;133;6;19;35;51
"021700";"strzeliński";"dolnośląskie";32315;35487;12192;20124;26;105;0;0;0;0;0;0;0;20123;0;0;20123;294;193;101;0;19829;5247;1157;246;138;75;56;46;71;3177;21;31;18;14;45;17;3;1;1;16;8;19;12;10;37;4;0;1;8;15;1093;388;145;23;29;15;38;35;39;15;16;12;8;41;84;43;13;17;15;16;9;5;9;18;5;7;26;3;19;1963;409;57;56;67;19;29;16;19;34;15;991;13;8;6;12;13;15;2;6;4;11;3;3;8;4;115;9;19;9521;2851;992;362;1008;130;117;1074;1126;274;102;95;62;65;99;43;81;59;26;24;43;12;18;45;12;597;47;61;96;1549;740;119;145;77;30;13;15;36;29;23;31;7;37;27;19;4;3;10;5;8;15;7;8;15;5;1;7;113;456;198;13;3;10;5;13;8;11;16;5;9;7;17;55;4;3;16;9;4;16;3;2;5;1;1;7;15;39
"021800";"średzki";"dolnośląskie";38497;42476;13782;24717;11;82;0;0;0;0;0;0;0;24716;0;2;24714;300;192;108;0;24414;6322;1985;544;1209;270;215;202;222;50;54;102;29;22;47;13;1128;26;11;29;1;3;33;7;65;11;3;13;5;23;1728;695;244;42;47;17;72;69;52;44;18;15;13;89;19;44;10;16;25;14;16;12;17;27;9;18;24;3;57;1889;630;81;661;63;57;35;28;22;35;21;8;27;23;11;10;10;26;2;16;7;18;10;17;9;12;5;5;40;10807;3850;1312;604;1382;195;184;348;966;406;138;42;127;120;82;46;74;60;21;53;335;15;24;23;17;24;50;126;183;2876;1119;308;182;150;37;42;31;50;37;63;38;317;43;31;27;6;5;15;8;11;15;7;10;29;38;2;7;248;792;404;22;28;35;5;14;11;8;33;12;12;26;17;10;6;13;35;11;6;21;7;3;10;5;7;15;16;36
"022000";"trzebnicki";"dolnośląskie";60637;66445;20567;40065;45;235;5;5;0;0;0;0;5;40069;5;6;40063;505;313;192;0;39558;10643;3404;987;1665;523;354;341;374;141;88;243;34;104;130;31;28;45;17;70;12;9;59;12;121;8;5;9;15;1814;2720;980;411;48;278;33;68;89;63;51;43;22;38;103;33;63;20;36;35;34;40;11;19;29;32;19;33;13;76;2706;1210;123;275;233;67;62;89;59;64;17;27;26;56;24;21;11;56;12;42;10;23;8;27;16;22;21;29;76;16977;5125;1216;1636;1258;457;192;670;1435;1562;345;32;172;265;125;50;81;140;261;200;84;26;18;38;15;31;54;261;1228;4622;1931;407;509;278;76;49;42;63;51;79;45;15;102;58;282;17;10;22;11;20;22;12;20;39;25;6;22;409;1890;636;26;31;28;18;591;23;22;60;26;29;27;18;22;12;7;37;11;19;18;138;12;2;7;5;19;46;60
"022200";"wołowski";"dolnośląskie";35141;38256;13925;21216;26;101;0;0;0;0;0;0;0;21207;0;0;21207;319;189;130;0;20888;5231;1926;423;797;605;131;103;110;62;43;119;22;606;46;22;16;8;4;20;7;7;25;4;68;2;3;5;18;29;1343;510;234;47;56;17;42;37;43;25;25;11;8;45;11;67;9;14;24;9;10;7;8;17;5;14;20;3;25;1419;583;58;89;76;32;24;40;28;26;23;17;21;29;40;175;14;20;4;25;4;7;5;14;7;9;13;7;29;9542;2593;1195;457;809;150;102;327;1033;535;110;24;57;105;75;39;44;42;39;1256;42;12;10;28;20;28;39;109;262;2689;902;209;348;109;31;45;558;31;28;35;25;19;53;30;29;9;5;7;7;5;16;4;13;25;14;5;7;120;664;322;13;11;14;13;11;7;12;63;11;10;30;13;5;9;7;19;9;5;12;3;28;5;4;4;4;20;33
"022300";"wrocławski";"dolnośląskie";101615;112460;24635;76973;41;660;3;3;0;0;0;0;3;76966;3;9;76957;668;386;282;0;76289;24964;7671;3148;3891;1631;1119;1655;1420;350;524;708;54;74;204;84;60;97;29;145;47;88;889;19;348;33;20;393;71;192;5603;2207;1025;119;108;84;135;237;147;127;76;36;54;242;52;126;92;88;86;44;43;41;53;61;62;62;45;21;130;5665;2443;317;439;198;105;118;118;76;161;801;41;58;93;31;28;29;85;19;52;29;58;23;51;20;29;37;47;159;26958;11155;1685;1760;2368;937;439;1225;1961;1578;295;134;534;290;274;109;121;545;89;71;113;42;27;165;221;68;115;234;403;9833;4271;1024;702;686;178;107;122;188;111;150;105;75;205;108;66;40;21;55;49;49;38;17;29;101;46;10;73;1207;3266;1384;101;68;417;40;32;79;43;86;72;29;36;56;46;26;22;378;22;23;45;18;19;80;16;14;30;84;85
"026400";"Wrocław";"dolnośląskie";445094;508265;83240;361845;369;7210;69;67;2;0;0;0;65;361804;65;68;361736;2041;1041;1000;0;359695;133336;40325;20749;19213;10776;7604;7393;10934;1342;1399;4474;241;298;835;280;229;773;117;948;290;160;1313;159;1763;261;73;183;386;818;28799;11964;6242;616;592;399;646;1156;680;625;344;128;345;1088;325;518;155;245;316;144;262;118;208;236;226;203;228;87;703;18235;8772;1689;1558;564;429;492;217;224;548;243;108;249;330;136;89;222;283;92;140;82;185;81;103;68;165;115;227;824;104023;52761;5593;8346;7894;3542;2312;6409;3969;2146;1512;221;1634;663;1225;536;419;336;326;192;323;306;138;284;170;202;392;748;1424;65927;29026;6988;4247;4620;1108;662;346;742;710;959;496;97;1179;569;404;265;204;309;174;299;178;148;255;280;201;61;137;11263;9375;5469;550;179;270;107;149;139;136;260;119;85;157;180;151;98;77;177;174;135;142;70;68;53;38;62;120;210;310
