"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Paweł Piotr KUKIZ - nr na liście 1";"Stanisław RAKOCZY - nr na liście 2";"Paweł GRABOWSKI - nr na liście 3";"Antoni Jacek KONOPKA - nr na liście 4";"Piotr POŚPIECH - nr na liście 5";"Marcin Krzysztof OSZAŃCA - nr na liście 6";"Agnieszka Izabela ZAGOLA - nr na liście 7";"Wojciech Jan JAGIEŁŁO - nr na liście 8";"Kazimierz GŁOWACKI - nr na liście 9";"Tomasz Paweł WICIAK - nr na liście 10";"Barbara ZAJĄC - nr na liście 11";"Jan KRZESIŃSKI - nr na liście 12";"Katarzyna Agnieszka MALIK-MENDELSKA - nr na liście 13";"Jolanta MARKIEWICZ - nr na liście 14";"Leszek KAŁWAK - nr na liście 15";"Danuta Teresa KUPNY - nr na liście 16";"Alicja ZAWIŚLAK - nr na liście 17";"Ryszard Jan GAJDA - nr na liście 18";"Bożena Zofia LEWIŃSKA - nr na liście 19";"Miłosz Stanisław KROK - nr na liście 20";"Agnieszka Danuta WIECZOREK-GRINER - nr na liście 21";"Maria Ewa ŚMIGIELSKA - nr na liście 22";"Mirosław HANKUS - nr na liście 23";"Grzegorz Adam SAWICKI - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Violetta Teresa POROWSKA - nr na liście 1";"Katarzyna Beata CZOCHARA - nr na liście 2";"Janusz Marcin KOWALSKI - nr na liście 3";"Kamil BORTNICZUK - nr na liście 4";"Antoni Eugeniusz DUDA - nr na liście 5";"Sławomir KŁOSOWSKI - nr na liście 6";"Jerzy Kazimierz NASZKIEWICZ - nr na liście 7";"Andrzej CHRZANOWSKI - nr na liście 8";"Teresa BARAŃSKA - nr na liście 9";"Damian Jakub BUŁA - nr na liście 10";"Wojciech Stanisław KOMARZYŃSKI - nr na liście 11";"Zbigniew KITAJGRODZKI - nr na liście 12";"Marko Piotr MARKOWSKI - nr na liście 13";"Tomasz Szczepan OGNISTY - nr na liście 14";"Dariusz Stanisław KOLBEK - nr na liście 15";"Zbigniew Józef BRATOSIEWICZ - nr na liście 16";"Anna CHABRASZEWSKA - nr na liście 17";"Izabela Barbara MAJERSKA - nr na liście 18";"Anna Katarzyna STASIOROWSKA - nr na liście 19";"Adam DEPTUŁA - nr na liście 20";"Martyna Maria KOLEMBA-GASCHKA - nr na liście 21";"Anna GRZEBIŃSKA - nr na liście 22";"Maria Magdalena ŻUKOWSKA-JACYKOWSKA - nr na liście 23";"Marcin Michał OCIEPA - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Marcelina Monika ZAWISZA - nr na liście 1";"Piotr Jan WOŹNIAK - nr na liście 2";"Jarosław Stanisław PILC - nr na liście 3";"Anna Maria JURCZYK-MIŻEJEWSKA - nr na liście 4";"Małgorzata Jolanta OLIŃSKA-BIEG - nr na liście 5";"Maciej KACZOR - nr na liście 6";"Andrzej Oswald DROST - nr na liście 7";"Grażyna JUSZCZYK - nr na liście 8";"Stanisław NOWAK - nr na liście 9";"Anna Danuta BARYŁOWICZ - nr na liście 10";"Adam Lesław ŚWITLIK - nr na liście 11";"Iwona GAŁĄZKA - nr na liście 12";"Paweł Józef MUCHA - nr na liście 13";"Agata GĄSOWSKA-KRAMARZ - nr na liście 14";"Andrzej Marian ZĘBALA - nr na liście 15";"Katarzyna Ewa PAPROTA - nr na liście 16";"Grzegorz Paweł BEDNAREK - nr na liście 17";"Anna Magdalena KYCIA - nr na liście 18";"Michał Karol SORGOWICKI - nr na liście 19";"Alina Małgorzata MIENTUS - nr na liście 20";"Piotr Wojciech OSIADŁY - nr na liście 21";"Natalia Maria PODMOSTKA - nr na liście 22";"Jerzy PRZYSTAJKO - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jacek WILK - nr na liście 1";"Łukasz Rafał FOMICZ - nr na liście 2";"Daniel SZKARUPSKI - nr na liście 3";"Longin BARTNIK - nr na liście 4";"Jakub Hubert BEDRUNKA - nr na liście 5";"Ewa Małgorzata SIENKIEWICZ - nr na liście 6";"Bartosz Adam PUK - nr na liście 7";"Anna Maria JASTRZĘBSKA - nr na liście 8";"Kamila Urszula SEKIETA - nr na liście 9";"Anna DZIONY - nr na liście 10";"Teresa PRZEŁOŻNA - nr na liście 11";"Genowefa WOJNAR - nr na liście 12";"Marcin PĘKALSKI - nr na liście 13";"Jarosław GÓRNY - nr na liście 14";"Jolanta Halina KWIECIŃSKA - nr na liście 15";"Zbigniew ZARĘBA - nr na liście 16";"Tomasz JARECKI - nr na liście 17";"Zbigniew Henryk DZIĘGIELEWSKI - nr na liście 18";"Bartosz Dawid ROMANOWICZ - nr na liście 19";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Witold Maciej ZEMBACZYŃSKI - nr na liście 1";"Tomasz Tadeusz KOSTUŚ - nr na liście 2";"Elżbieta Maria BIEŃ - nr na liście 3";"Ryszard Jan WILCZYŃSKI - nr na liście 4";"Monika Małgorzata JUREK - nr na liście 5";"Rajmund Tadeusz MILLER - nr na liście 6";"Robert WĘGRZYN - nr na liście 7";"Zbigniew Józef ZIÓŁKO - nr na liście 8";"Artur NOWAK - nr na liście 9";"Tadeusz Franciszek GOC - nr na liście 10";"Janusz Roman TRZEPIZUR - nr na liście 11";"Joanna Krystyna NIEDŹWIEDŹ - nr na liście 12";"Monika OŻÓG - nr na liście 13";"Małgorzata Ewa BESZ-JANICKA - nr na liście 14";"Adrian Marcin SULIKOWSKI - nr na liście 15";"Leokadia Albina KUBALAŃCA - nr na liście 16";"Henryk Paweł MAŁEK - nr na liście 17";"Grażyna GRABOWSKA-ŚWIĘS - nr na liście 18";"Dragomir Antoni RUDY - nr na liście 19";"Ewa Helena MUC-KLIMEK - nr na liście 20";"Adam Piotr RACZYŃSKI - nr na liście 21";"Rafał Krzysztof KAMPA - nr na liście 22";"Dariusz Piotr GAJEWSKI - nr na liście 23";"Barbara Ewa KAMIŃSKA - nr na liście 24";"Lista nr 10 - KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19";"Ryszard Jerzy GALLA - nr na liście 1";"Zuzanna Teresa DONATH-KASIURA - nr na liście 2";"Józef Jerzy SWACZYNA - nr na liście 3";"Bernard Józef GAIDA - nr na liście 4";"Edyta Maria GOLA - nr na liście 5";"Zygfryd Franciszek STEUER - nr na liście 6";"Norbert Józef RASCH - nr na liście 7";"Joanna Teresa HASSA - nr na liście 8";"Kryspin Tomasz CIEPLIK - nr na liście 9";"Mirosław Piotr LASAR - nr na liście 10";"Anna Maria KASPRZYK - nr na liście 11";"Aleksander SACHANBIŃSKI - nr na liście 12";"Bogna Melania LEWKOWICZ - nr na liście 13";"Joachim Alfred ŚWIERC - nr na liście 14";"Maria Emilia KOSCHNY - nr na liście 15";"Rafał Artur MAGOSZ - nr na liście 16";"Krystyna Sylwia RYCHLIK - nr na liście 17";"Sebastian Andrzej GERSTENBERG - nr na liście 18";"Julita Maria WIDERA - nr na liście 19";"Bernard Adam GROEGER - nr na liście 20";"Norbert Hubert HOBER - nr na liście 21";"Stefan Jan SZŁAPA - nr na liście 22";"Brygida Barbara LABISZ - nr na liście 23";"Jan PANKALA - nr na liście 24"
"dd4c-ce78-52f4-46ee-972e-d1b2-66f7-8c3e";"160101";"21";"1";"miasto";"stały";"Miejski Ośrodek Sportu i Rekreacji (Hala Sportowa), ul. Oławska 2A, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1042";"1113";"481";"561";"1";"0";"0";"0";"0";"0";"0";"0";"0";"561";"0";"0";"561";"7";"2";"5";"0";"554";"68";"35";"2";"24";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"244";"50";"27";"15";"5";"6";"3";"1";"4";"1";"2";"92";"2";"1";"3";"1";"0";"1";"1";"0";"1";"0";"0";"0";"28";"57";"24";"17";"1";"2";"0";"0";"0";"2";"0";"1";"0";"1";"0";"0";"1";"2";"2";"1";"0";"2";"0";"0";"1";"53";"10";"32";"8";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"132";"39";"16";"5";"3";"62";"1";"1";"2";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"fd3f-86eb-628f-2b57-a5ee-7e60-b18a-ecd0";"160101";"21";"2";"miasto";"stały";"Miejski Ośrodek Pomocy Społecznej w Brzegu, ul. Chrobrego 32a, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1130";"1210";"552";"578";"0";"5";"0";"0";"0";"0";"0";"0";"0";"575";"0";"0";"575";"6";"6";"0";"0";"569";"80";"41";"0";"31";"0";"0";"0";"0";"3";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"257";"37";"24";"22";"2";"7";"3";"0";"4";"1";"1";"138";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"13";"49";"17";"21";"1";"4";"1";"0";"0";"0";"0";"0";"0";"0";"3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"44";"21";"16";"2";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"138";"44";"12";"5";"4";"60";"3";"0";"1";"1";"0";"0";"2";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"7d1e-4584-b554-7f1e-c2dd-16f4-f64c-b60f";"160101";"21";"3";"miasto";"stały";"Przedszkole Publiczne nr 6, ul. Wysoka 1, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1235";"1353";"580";"655";"0";"1";"0";"0";"0";"0";"0";"0";"0";"655";"0";"0";"655";"17";"10";"7";"0";"638";"71";"36";"0";"27";"0";"0";"0";"1";"0";"0";"0";"3";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"1";"292";"55";"34";"34";"21";"7";"2";"1";"3";"5";"5";"97";"0";"1";"0";"0";"2";"0";"0";"0";"1";"0";"0";"1";"23";"81";"41";"21";"1";"2";"4";"3";"0";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"2";"0";"0";"1";"49";"19";"18";"0";"0";"1";"2";"0";"4";"0";"0";"0";"1";"2";"0";"0";"0";"1";"0";"1";"142";"33";"7";"10";"3";"79";"2";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"3";"3";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"cf60-66be-70fe-bdc5-71a3-389e-3d1e-0ff3";"160101";"21";"4";"miasto";"stały";"Urząd Stanu Cywilnego-Ratusz (hol USC-wejście od strony dziedzińca Ratusza), ul. Rynek 1, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1000";"1085";"391";"609";"0";"4";"0";"0";"0";"0";"0";"0";"0";"609";"0";"0";"609";"7";"4";"3";"0";"602";"91";"45";"4";"37";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"252";"51";"31";"13";"6";"3";"7";"2";"2";"4";"1";"100";"0";"0";"1";"0";"2";"2";"1";"0";"0";"0";"1";"0";"25";"78";"32";"28";"1";"3";"1";"1";"0";"0";"1";"0";"0";"2";"0";"0";"1";"1";"4";"0";"0";"1";"0";"0";"2";"45";"14";"21";"1";"0";"1";"2";"0";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"133";"30";"15";"0";"5";"72";"3";"1";"0";"0";"2";"3";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"f003-5a33-ce04-8ace-4079-9450-f9c0-f856";"160101";"21";"5";"miasto";"stały";"Publiczna Szkoła Podstawowa nr 8, ul. Lompy 1, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1531";"1657";"439";"1092";"3";"2";"1";"1";"0";"0";"0";"0";"1";"1093";"1";"0";"1093";"6";"4";"2";"0";"1087";"184";"71";"7";"96";"3";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"348";"62";"48";"31";"6";"4";"7";"0";"2";"4";"4";"127";"0";"0";"4";"0";"1";"0";"0";"3";"0";"0";"0";"2";"43";"127";"65";"32";"7";"3";"2";"2";"1";"1";"1";"1";"0";"1";"1";"1";"3";"1";"1";"0";"0";"0";"2";"0";"2";"84";"43";"25";"2";"1";"0";"1";"0";"2";"2";"0";"0";"0";"2";"0";"1";"2";"2";"0";"1";"343";"87";"27";"10";"15";"178";"2";"5";"2";"0";"1";"6";"3";"2";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"4652-29c3-2c9c-b6cc-5776-c209-2d9f-80ac";"160101";"21";"6";"miasto";"stały";"Publiczna Szkoła Podstawowa Nr 3 (sala gimnastyczna), ul. Kamienna 2, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1499";"1630";"658";"841";"3";"2";"0";"0";"0";"0";"0";"0";"0";"841";"0";"0";"841";"9";"5";"4";"0";"832";"92";"41";"0";"44";"0";"0";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"396";"83";"35";"66";"10";"9";"11";"0";"12";"6";"3";"117";"0";"3";"1";"2";"2";"0";"0";"0";"4";"0";"1";"1";"30";"102";"46";"36";"2";"0";"1";"3";"1";"0";"0";"1";"0";"2";"0";"0";"2";"2";"4";"1";"0";"0";"0";"0";"1";"63";"25";"21";"1";"1";"1";"1";"1";"1";"2";"1";"0";"0";"0";"0";"0";"1";"4";"2";"1";"175";"35";"15";"4";"3";"105";"3";"3";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"2";"4";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"0fe4-0e1e-1c08-1369-6071-7735-4dd1-88e0";"160101";"21";"7";"miasto";"stały";"Zespół Szkól Budowalnych, ul. Kamienna 3, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1260";"1359";"506";"754";"6";"3";"0";"0";"0";"0";"0";"0";"0";"754";"0";"0";"754";"5";"5";"0";"0";"749";"87";"59";"3";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"354";"62";"36";"58";"4";"13";"9";"0";"6";"2";"2";"121";"0";"1";"1";"0";"0";"4";"3";"0";"0";"0";"1";"2";"29";"76";"32";"21";"1";"4";"3";"0";"0";"2";"2";"1";"3";"1";"0";"0";"0";"0";"0";"0";"2";"0";"2";"1";"1";"51";"19";"16";"0";"1";"1";"3";"1";"0";"2";"1";"3";"0";"1";"1";"0";"0";"0";"0";"2";"180";"36";"11";"4";"14";"105";"1";"0";"0";"1";"1";"0";"1";"2";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"689f-fe94-5c9c-c047-fd3c-ff78-7312-0c3b";"160101";"21";"8";"miasto";"stały";"Publiczna Szkoła Podstawowa Nr 3 (świetlica), ul. Kamienna 2, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"710";"772";"304";"406";"0";"0";"0";"0";"0";"0";"0";"0";"0";"406";"0";"0";"406";"6";"5";"1";"0";"400";"48";"24";"3";"15";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"143";"36";"19";"25";"0";"4";"5";"0";"2";"0";"1";"39";"1";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"1";"6";"76";"37";"18";"0";"2";"0";"0";"1";"4";"0";"0";"0";"5";"1";"1";"2";"0";"0";"1";"0";"1";"1";"0";"2";"18";"2";"14";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"114";"25";"19";"4";"9";"49";"1";"1";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c93f-0aae-7f55-fd1e-83db-8a73-2df1-ac08";"160101";"21";"9";"miasto";"stały";"Publiczne Przedszkole Nr 5, ul. Boh. Monte Cassino 1, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"869";"939";"262";"607";"0";"0";"0";"0";"0";"0";"0";"0";"0";"607";"0";"0";"607";"7";"5";"2";"0";"600";"58";"34";"1";"19";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"236";"54";"31";"29";"4";"3";"5";"0";"3";"5";"5";"68";"0";"0";"2";"2";"0";"2";"2";"4";"0";"0";"3";"0";"14";"92";"42";"20";"6";"5";"0";"1";"1";"2";"0";"2";"0";"3";"0";"0";"0";"1";"3";"0";"0";"3";"0";"1";"2";"40";"25";"8";"1";"1";"0";"1";"0";"1";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"171";"45";"23";"12";"7";"72";"2";"1";"0";"0";"0";"2";"2";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"1";"3";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9042-ad19-cd1a-705d-b7f6-1855-ccb9-e1af";"160101";"21";"10";"miasto";"stały";"Publiczna Szkoła Podstawowa Nr 1, ul. Boh. Monte Cassino 14, 49-300 Brzeg";"m. Brzeg";"brzeski";"opolskie";"1688";"1822";"598";"1090";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1090";"0";"0";"1090";"5";"2";"3";"0";"1085";"119";"101";"5";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"4";"0";"0";"0";"0";"1";"1";"0";"0";"0";"4";"378";"106";"57";"53";"11";"14";"9";"3";"3";"4";"4";"74";"2";"0";"1";"0";"2";"1";"0";"0";"1";"0";"2";"0";"31";"153";"81";"42";"1";"4";"2";"2";"0";"4";"5";"0";"1";"3";"2";"3";"0";"0";"0";"0";"0";"1";"0";"0";"2";"95";"42";"33";"2";"3";"1";"2";"2";"1";"1";"1";"0";"0";"3";"0";"0";"1";"0";"1";"2";"338";"90";"19";"10";"11";"186";"2";"1";"1";"3";"0";"1";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"8";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
