"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"FRANKIEWICZ Paweł Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"SKOLARCZYK-SMITH Izabela Aleksandra - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYDOWNIK Józef Zbigniew - KW BEZPARTYJNI SAMORZĄDOWCY";"BĄK Arkadiusz Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"HAJDUK Monika Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"HOMA Marcin Krzysztof - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Mateusz Fabian - KW BEZPARTYJNI SAMORZĄDOWCY";"BOLANOWSKA Magdalena Grażyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MENDOCHA Karol Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYDOWNIK Monika Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"GRZYB Oskar Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"ROGUS Daniel Mateusz - KW BEZPARTYJNI SAMORZĄDOWCY";"LEŚNIOWSKI Bogusław Józef - KW BEZPARTYJNI SAMORZĄDOWCY";"KIEŁB Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"JANKOWSKA Anna Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"MUSIAŁ Jarosław Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUK Ewelina Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"JAWORSKA-BERESTECKA Daria - KW BEZPARTYJNI SAMORZĄDOWCY";"BĘBEN Jacek Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"MARCHEWKA Agnieszka Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"BAKUN Marta - KW BEZPARTYJNI SAMORZĄDOWCY";"ROMOWICZ Bartosz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SOBIERAJ Dariusz Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LUDWICZAK Magdalena Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PĄCZEK Jan Antoni - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUBIS Dariusz Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"URBAN Jan Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAZAREWICZ Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BOREK Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WIĘCH-KETTELE Małgorzata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TELEGA Honorata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KORONA Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁOMAŃSKA Irena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"POŁUDNIAK Arkadiusz Artur - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SAWIŃSKI Krzysztof Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SKÓRA Łukasz Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SOKÓŁ Marek Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DREWNIAK Renata Marta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DĄBROWSKI Ernest - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRAJEWSKI Grzegorz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RADECKA Alina Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GOCZ Bohdan Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZADWORNY Zdzisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RYDZIK Łukasz Michał - KW NOWA LEWICA";"ZAJDEL Gabriel Jerzy - KW NOWA LEWICA";"BARAŃSKA Wiktoria Aleksandra - KW NOWA LEWICA";"SEDLACZEK Elżbieta Danuta - KW NOWA LEWICA";"WOJNAROWSKI Piotr Marcin - KW NOWA LEWICA";"JACHYM Jolanta - KW NOWA LEWICA";"JUSIĘGA Grzegorz Maciej - KW NOWA LEWICA";"MACKIEWICZ-ROSSMANITH Kamila - KW NOWA LEWICA";"BOGUSZ Adam - KW NOWA LEWICA";"NAWŁOKA Anna Elżbieta - KW NOWA LEWICA";"WOŚ Wiesław Adam - KW NOWA LEWICA";"KALINOWSKA Liliana Sabina - KW NOWA LEWICA";"RADWAŃSKI Sławomir Rudolf - KW NOWA LEWICA";"BARAN Ewa Aneta - KW NOWA LEWICA";"RYSZ Tomasz Jan - KW NOWA LEWICA";"KONDYJOWSKA Patrycja Elżbieta - KW NOWA LEWICA";"PIELA Mirosław Józef - KW NOWA LEWICA";"KORAL Tomasz - KW NOWA LEWICA";"TABIN Zdzisław Jan - KW NOWA LEWICA";"ZAJĄC Arkadiusz Robert - KW NOWA LEWICA";"PAJDA Wiesław Wojciech - KW NOWA LEWICA";"KUCHCIŃSKI Marek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"SCHMIDT Anna Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"URUSKI Piotr Marcin - KW PRAWO I SPRAWIEDLIWOŚĆ";"BABINETZ Piotr Mieczysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAMUŁA Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŚNIEŻEK Adam Walenty - KW PRAWO I SPRAWIEDLIWOŚĆ";"JAROSIŃSKA-JEDYNAK Małgorzata Bogumiła - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHRZAN Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"DRYNIAK Daniel Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAWLUŚ Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"PILCH Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"BORCZ Jerzy - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRIL Joanna Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHĘĆ Stanisław Marian - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHILIK Dorota - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAKARSKA Anetta Zdzisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICIAK Ewa Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"MORAWSKI Wiesław Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAZAN Barbara Helena - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYCERSKI Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUROWSKA Maria Stanisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRAWIEC Daniel Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZAPAŁOWSKI Andrzej Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BERKOWICZ Adam Roman - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOWIŃSKI Wiesław Mieczysław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LALIK Agata Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STADNICKI Robert Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DEMBICZAK Agnieszka Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŁOSZYN Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZUR Krzysztof Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIEROŃSKA Anna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUŹMA Paweł Marian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRZEGORZAK Dominik Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PERŻYŁO Anna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STYGAR Krzysztof Roman - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŻYGADŁO Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"URBANEK-SZAJNA Monika Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NAHACZ Kamila Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OPACKI Maciej Dariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUSZAJ Mateusz Dominik - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄC Lucjan Maciej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZOSTEK Grażyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"POŁYNKIEWICZ Magdalena Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"FRYDRYCH Joanna Zofia - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RZĄSA Marek Zdzisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIOTROWSKI Marcin Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DZIURAWIEC Marzena Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KŁAK Krzysztof Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁĄKA Szczepan Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOLCMAN-FIDOR Iwona Janina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZYCH Jan Władysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEJA Łucja - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KULIGA Bogdan Robert - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PODYMA Józef Walenty - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANUSZCZYK Maria Eliza - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DUDEK Artur Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOSTKA Grażyna Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FERUŚ Ewelina Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANOCHA Klaudia Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIAŁY Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KENDRYNA Adam Franciszek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOWALSKI Zdzisław Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHLUDZIŃSKI Marek Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MOŻDŻEŃ Bogna Tatiana - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIKUL Antoni Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BURZAŃSKA Dorota - KWW RDIP";"BUREK Krzysztof - KWW RDIP";"KRAJEWSKA-CHOMA Bogusława Jadwiga - KWW RDIP";"WILCZAK Bartosz Tadeusz - KWW RDIP";"BŁOŃSKA Wioletta Elżbieta - KWW RDIP";"WIELGOS Ryszard - KWW RDIP";"ANDRES Anna Katarzyna - KWW RDIP";"SZYMSKI Jacek - KWW RDIP";"RYZNER Iwona Elżbieta - KWW RDIP";"PALUCH Stanisław - KWW RDIP";"STEFANIK Zygmunt Grzegorz - KWW RDIP"
1;"Gminny Dom Kultury w Czarnej, Czarna Górna 113, 38-710 Czarna";180103;"gm. Czarna";"bieszczadzki";"podkarpackie";1;1;3;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;139;12;4;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;7;0;3;1;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;175;2;30;6;4;9;5;2;0;0;4;0;4;0;2;2;0;6;1;15;2;0;8;2;18;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;22;3;2;0;1;0;38;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0
2;"Świetlica wiejska w Czarnej Dolnej, Czarna Dolna 32, 38-710 Czarna";180103;"gm. Czarna";"bieszczadzki";"podkarpackie";1;1;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;41;1;8;2;2;1;1;0;0;2;2;0;0;0;1;0;1;0;0;2;1;0;4;2;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;3;0;0;3;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;"Świetlica wiejska w Polanie, Polana 33, 38-710 Czarna";180103;"gm. Czarna";"bieszczadzki";"podkarpackie";1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;78;10;6;3;4;2;2;1;0;1;1;0;0;0;0;1;0;3;1;3;2;0;6;1;15;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;17;1;2;1;0;1;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
4;"Remizo-świetlica w Michniowcu, Michniowiec 4, 38-710 Czarna";180103;"gm. Czarna";"bieszczadzki";"podkarpackie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1;0;3;1;1;3;3;0;0;0;1;0;0;0;0;1;2;4;1;1;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
5;"Remizo-świetlica w Lipiu, Lipie 24b, 38-710 Lipie";180103;"gm. Czarna";"bieszczadzki";"podkarpackie";1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;28;1;7;1;1;3;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Gminny Ośrodek Kultury w Lutowiskach, Lutowiska 74A, 38-713 Lutowiska";180105;"gm. Lutowiska";"bieszczadzki";"podkarpackie";1;1;5;0;1;2;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;0;113;7;12;2;1;0;1;1;1;0;1;0;0;1;0;24;2;0;1;0;0;1;12;2;9;0;0;1;0;0;1;0;2;1;1;1;0;1;9;1;0;0;0;101;9;24;1;4;3;3;2;0;0;4;0;0;0;1;0;0;4;6;7;5;2;20;7;27;5;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;68;5;5;5;2;3;18;1;0;0;4;2;0;0;1;1;1;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2;"Szkolne Schronisko Młodzieżowe w Stuposianach, Stuposiany 9, 38-713 Lutowiska";180105;"gm. Lutowiska";"bieszczadzki";"podkarpackie";1;1;5;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;2;78;5;9;1;3;1;1;2;0;2;1;2;1;1;2;5;0;0;0;0;0;0;10;0;10;0;1;0;0;0;0;0;0;1;0;1;0;0;3;0;0;1;1;76;6;32;1;3;4;3;4;3;3;5;1;1;1;1;0;1;0;3;3;2;1;21;4;22;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;82;6;17;12;5;4;22;2;5;0;1;3;1;2;1;1;1;0;1;0;1;1;4;0;1;0;0;0;0;0;0;0;0
3;"Remiza Strażacka w Dwerniku, Dwernik 34, 38-713 Lutowiska";180105;"gm. Lutowiska";"bieszczadzki";"podkarpackie";1;1;3;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;53;8;7;2;0;0;0;4;1;1;1;1;1;0;0;14;0;0;0;0;0;1;10;1;5;0;0;1;0;0;0;1;1;0;0;0;0;0;3;0;0;0;1;28;4;7;4;2;2;4;0;0;1;2;0;0;2;0;0;1;1;0;2;0;0;5;4;4;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;46;3;7;4;1;0;5;1;1;1;2;2;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
4;"Świetlica wiejska w Chmielu, Chmiel 16A, 38-713 Lutowiska";180105;"gm. Lutowiska";"bieszczadzki";"podkarpackie";1;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;32;3;13;1;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;7;2;1;2;1;0;0;0;0;1;1;2;0;1;0;1;6;0;0;0;0;44;2;8;1;5;4;0;2;1;0;4;0;0;1;0;0;2;1;0;2;2;2;4;7;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;34;2;1;2;1;0;9;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
1;"Przedszkole nr 2, ul. 29 Listopada 49, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;161;5;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;1;0;0;0;0;1;2;0;1;1;0;6;0;0;0;0;73;3;58;1;7;5;3;1;2;0;7;0;1;0;0;2;3;4;2;1;1;2;6;5;34;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;13;12;2;0;0;0;31;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2;"Hala Sportowa OSiR, ul. 29 Listopada 19 A, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;127;2;4;2;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;12;0;4;1;0;1;0;0;0;1;1;0;2;0;0;0;4;0;0;0;2;116;9;31;3;0;7;3;1;0;1;1;1;2;1;1;0;1;4;2;0;7;3;8;8;38;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;43;4;0;0;0;2;52;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3;"Świetlica Nadleśnictwa Ustrzyki Dolne, ul. Rynek 6, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;199;7;1;1;0;2;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;10;3;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;108;3;16;0;5;15;8;3;1;0;1;2;8;0;1;0;2;0;6;0;6;0;3;5;41;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;4;1;1;0;0;55;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;1;0;0;0;0;0;0;0
4;"Szkoła Podstawowa nr 2, ul. Dobra 6, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;3;2;1;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;174;5;4;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;2;5;2;2;2;0;0;0;1;1;0;0;2;0;0;0;0;0;1;0;127;4;21;2;6;6;4;1;0;1;2;3;9;1;1;2;0;2;6;6;3;0;9;1;45;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;41;3;1;3;0;0;89;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
5;"Ośrodek Sportu i Rekreacji, ul. Witolda Gombrowicza 49, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;204;3;5;0;0;2;1;1;0;0;0;0;1;0;2;1;0;0;0;0;0;1;9;4;8;1;2;2;0;0;0;0;2;4;0;0;0;0;1;0;0;0;0;108;9;16;5;6;10;3;4;4;2;1;4;7;0;4;0;1;2;0;2;4;1;15;4;34;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;41;7;0;1;0;0;79;0;1;0;1;1;0;0;1;0;0;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0
6;"Budynek byłego Internatu przy SP nr 2, ul. Dobra 8, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;120;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6;8;2;1;1;1;0;0;0;0;2;0;1;0;0;0;2;0;0;1;0;100;3;11;2;4;1;4;2;0;0;1;0;3;2;2;1;0;1;3;2;2;3;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;0;1;0;0;29;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;"Żłobek Miejski, ul. Pionierska 8, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;225;5;1;3;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;3;1;1;13;4;4;0;1;1;0;0;0;0;2;0;2;2;1;0;0;0;0;0;0;148;5;25;5;2;21;9;5;0;0;3;0;5;0;1;0;0;2;4;2;9;2;6;6;67;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;34;3;1;0;1;2;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0
8;"Bieszczadzki Zespół Placówek Szkolno-Wychowawczych, ul. Witolda Gombrowicza 37, 38-700 Ustrzyki Dolne";180108;"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";1;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;98;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;5;0;0;3;0;0;0;0;2;0;0;1;2;0;1;2;0;0;0;117;9;18;1;5;6;10;2;0;0;4;0;2;2;1;0;0;2;10;3;2;2;6;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;1;0;0;0;0;32;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0
