"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KOZŁOWSKI Roman - KW BEZPARTYJNI SAMORZĄDOWCY";"LESIAKOWSKI Jarosław Edward - KW BEZPARTYJNI SAMORZĄDOWCY";"OŁTUSZEWSKA Marzena Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUŻYCKA Marta Julia - KW BEZPARTYJNI SAMORZĄDOWCY";"NISIEWICZ Aleksandra Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"GAWRON Maciej Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"KIDA Edyta Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"GÓRAK Mateusz Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"KOSTYLUK Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"KWAŚNIEWSKI Bartłomiej - KW BEZPARTYJNI SAMORZĄDOWCY";"GRYGORCEWICZ Ewa Anna - KW BEZPARTYJNI SAMORZĄDOWCY";"ZAORSKI Mariusz Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"KOWIESZKO Bogdan - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJTKIEWICZ Wit - KW BEZPARTYJNI SAMORZĄDOWCY";"IMIELSKA-DUDZIAK Beata Krystyna - KW BEZPARTYJNI SAMORZĄDOWCY";"SOCHACKI Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"RYSZCZUK Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZIEJEWSKI Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WERKOWSKA-WIKTORSKA Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŻUCHOWSKI Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WASZEŚCIK Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZIOBER Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JASKÓLSKA Wioletta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZCZEPAŃSKI Robert Cezary - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LEWANDOWSKA Małgorzata Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHALAK Dorota - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MADEJA Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MARCHALEWSKA Monika Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZAJKA Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MATŁACH Artur Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CHLEBIŃSKA Barbara Jadwiga - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BOBEK Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FALEJ Monika Walentyna - KW NOWA LEWICA";"SADOWSKI Dawid - KW NOWA LEWICA";"ŻMIJEWSKA Aleksandra - KW NOWA LEWICA";"RODZIEWICZ Paweł - KW NOWA LEWICA";"DWOJAKOWSKA Monika - KW NOWA LEWICA";"SARZYŃSKI Ryszard - KW NOWA LEWICA";"MACIAK Justyna - KW NOWA LEWICA";"HERMANOWICZ Jakub - KW NOWA LEWICA";"PIEKART Sylwia - KW NOWA LEWICA";"SAGAN Ewelina - KW NOWA LEWICA";"ZUBRYCKA Danuta Jadwiga - KW NOWA LEWICA";"PRZYBOROWSKI Wincenty Marian - KW NOWA LEWICA";"NOWAK Gabriela Walentyna - KW NOWA LEWICA";"MARKOWSKI Bartosz - KW NOWA LEWICA";"FALKOWSKA-HOJAN Milena - KW NOWA LEWICA";"KASPROWICZ Dominika - KW NOWA LEWICA";"KRASULSKI Leonard Seweryn - KW PRAWO I SPRAWIEDLIWOŚĆ";"WILK Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŚLIWKA Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"GONTARZ Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"OŁDAKOWSKI Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"GODZIŃSKI Damian Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"WYSZOMIRSKA Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"PRUSINOWSKI Kamil - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĘGLEWSKA Elżbieta Marianna - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYKACZEWSKI Andrzej Jarosław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIĄTEK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĘGŁOWSKA Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"STRUK Dariusz Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"ANDRUSZKIEWICZ Jolanta Wiesława - KW PRAWO I SPRAWIEDLIWOŚĆ";"AURAST Krzysztof Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAWLIK Jacek Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"SAJKOWSKI Konrad - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TULWIŃSKI Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRYSIAK Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZELMA Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOBOTKA Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUKSZTEŁŁO Teresa Genowefa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWYCIŃSKI Sebastian Lechosław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SIKORSKA Gabriela Joanna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DUNAJEWSKI Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BACZEWSKA Marta Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JANKOWSKA Genowefa Teresa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIÓŁKOWSKI Szymon Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TUCHOLSKA Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZTACHAŃSKA Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHORĄŻY Dawid - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAWACKI Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PROTAS Jacek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GELERT Elżbieta Kazimiera - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GORCZYCA Stanisław Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRÓLAK Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZAUER Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SYCZ Natalia Aleksandra - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRABOWSKA-KUŚMIRCZUK Monika Marzena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MROZIŃSKA Iwona - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUDA Elżbieta Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚNIECIKOWSKI Wiesław Grzegorz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TURLEJ Robert - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRODOWSKA Alicja - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIDZIŃSKI Karol - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BAGIŃSKI Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIECHOTKA Jarosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZABŁOCKA Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GULIŃSKI Marcin Dominik - KW POLSKA JEST JEDNA";"HERMANOWICZ Lech - KW POLSKA JEST JEDNA";"BANNACH Jolanta - KW POLSKA JEST JEDNA";"PTASZYŃSKI Marek - KW POLSKA JEST JEDNA";"KAŹMIERSKA Sylwia - KW POLSKA JEST JEDNA";"ZIENIEWICZ Dariusz Józef - KW POLSKA JEST JEDNA";"GULIŃSKA Joanna Agnieszka - KW POLSKA JEST JEDNA";"OSUCH Jarosław - KW POLSKA JEST JEDNA";"KAŹMIERSKI Kamil Tomasz - KW POLSKA JEST JEDNA";"GOŁĘBIOWSKA Anna - KW POLSKA JEST JEDNA";"PROC Filip Mikołaj - KW NORMALNY KRAJ";"EJSMONT Klaudia Helena - KW NORMALNY KRAJ";"ZALEWSKI Tomasz Marcin - KW NORMALNY KRAJ";"KASPEROWICZ Ewelina Halina - KW NORMALNY KRAJ";"KUDRYK Jakub Maciej - KW NORMALNY KRAJ";"PIETRZAK Anna - KW NORMALNY KRAJ";"GROMADZKA Lesia - KW NORMALNY KRAJ";"ROMANOWSKI Adam Patryk - KW NORMALNY KRAJ";"PRZYBECKA Marta - KW NORMALNY KRAJ";"DEREBECKI Bartosz Jakub - KW NORMALNY KRAJ"
280101;"m. Bartoszyce";"bartoszycki";"warmińsko-mazurskie";13;13;30;2;6;11;5;7;10;1;10;7;4;2;6;2;5;8;311;144;124;44;16;16;190;21;90;102;36;17;22;8;5;86;331;33;59;25;21;130;24;19;17;12;137;5;12;9;18;25;285;175;419;302;1815;17;27;29;15;9;51;17;12;447;2;59;217;24;63;9;41;2;5;17;108;27;9;8;8;6;22;20;1584;154;33;41;19;580;14;18;18;2;9;15;7;7;9;2013;31;6;13;3;3;5;3;4;1;14;10;0;4;0;2;1;1;1;5;2
280102;"m. Górowo Iławeckie";"bartoszycki";"warmińsko-mazurskie";2;2;4;1;0;2;2;0;2;0;0;0;0;1;1;0;0;1;53;14;14;3;1;2;25;2;14;18;1;1;1;0;1;4;62;8;11;7;1;2;3;2;2;1;11;0;1;2;0;2;65;33;154;33;189;1;17;1;3;2;16;0;4;29;2;25;50;2;4;2;6;1;2;4;1;6;5;1;1;3;1;5;402;14;6;7;2;347;2;2;1;1;1;0;0;0;2;18;0;27;0;1;0;0;8;0;0;2;1;0;0;0;0;1;0;0;0;0
280103;"gm. Bartoszyce";"bartoszycki";"warmińsko-mazurskie";10;10;21;3;4;4;6;7;5;2;5;2;0;3;3;2;3;2;133;141;46;39;4;4;105;8;34;78;12;8;7;2;5;47;92;20;32;21;8;20;10;2;9;5;28;0;3;3;5;8;180;66;151;100;1014;11;14;15;10;9;34;5;3;266;3;76;118;19;18;8;19;3;3;12;43;25;4;10;12;5;23;9;581;39;10;11;4;243;2;10;9;2;4;3;3;5;5;379;33;2;3;0;0;4;1;1;4;13;4;0;1;4;0;3;0;4;1;2
280104;"gm. Bisztynek";"bartoszycki";"warmińsko-mazurskie";10;10;10;2;1;4;2;0;5;5;2;3;1;0;3;0;2;4;58;49;25;26;2;13;175;8;14;21;8;5;8;3;3;17;63;14;17;5;8;4;9;5;4;7;10;5;3;5;3;4;127;60;279;82;267;8;17;12;12;7;16;5;1;66;3;76;63;8;20;6;22;4;0;6;10;13;3;9;6;4;12;11;376;37;10;20;5;60;2;9;14;1;3;6;2;6;2;70;9;0;3;1;0;0;2;1;1;8;1;0;2;0;1;0;2;2;0;2
280105;"gm. Górowo Iławeckie";"bartoszycki";"warmińsko-mazurskie";9;9;23;3;2;4;4;5;7;2;2;2;2;1;0;0;1;3;122;48;28;17;9;6;35;8;30;29;13;6;6;2;3;29;70;9;28;6;10;3;12;14;11;3;11;1;3;3;5;11;178;91;158;50;311;8;29;13;6;4;41;11;6;56;2;55;58;13;9;4;23;3;3;13;4;19;2;8;4;4;9;9;577;37;25;70;10;440;20;19;24;1;24;17;5;10;7;38;8;81;4;2;5;1;5;0;1;0;5;2;0;2;0;1;0;0;3;0
280106;"gm. Sępopol";"bartoszycki";"warmińsko-mazurskie";10;10;16;2;3;4;3;0;2;2;1;4;2;0;1;2;1;6;64;48;31;9;3;7;48;5;20;13;16;3;5;1;5;23;53;12;9;6;3;15;4;2;4;0;7;0;3;5;1;12;103;33;253;95;491;9;10;6;8;3;17;16;9;80;0;18;47;6;8;4;17;0;3;6;12;12;3;0;3;1;5;3;202;19;4;8;4;202;1;3;7;0;2;1;2;3;1;139;2;0;3;2;1;1;1;1;1;3;3;2;0;1;0;1;1;0;1;0
280201;"m. Braniewo";"braniewski";"warmińsko-mazurskie";10;10;19;5;5;8;16;16;6;3;2;3;2;3;2;1;1;8;280;186;63;27;9;13;84;14;49;24;35;8;11;7;12;434;376;33;78;19;23;7;22;5;9;14;17;53;11;6;6;23;461;142;1067;444;23;8;125;52;9;2;23;7;5;20;2;24;238;25;38;13;19;60;5;15;9;7;6;11;15;4;21;9;1050;794;43;116;17;271;14;72;421;12;29;12;4;25;5;22;39;5;3;3;2;61;1;2;4;6;6;0;2;2;1;3;0;2;1;4
280202;"gm. Braniewo";"braniewski";"warmińsko-mazurskie";7;7;15;1;4;1;4;4;1;0;2;4;1;1;1;1;1;3;71;111;27;5;4;3;32;8;12;6;9;8;3;3;2;216;67;12;12;4;3;1;6;3;1;6;2;43;2;2;4;4;209;60;318;225;15;5;84;13;4;2;13;12;2;15;3;10;71;9;5;4;2;38;0;8;7;3;5;3;7;0;12;2;191;127;14;20;4;70;9;24;74;4;8;0;5;4;0;9;9;1;1;3;1;16;3;0;0;2;2;1;0;1;1;6;0;1;0;2
280203;"gm. Frombork";"braniewski";"warmińsko-mazurskie";4;4;5;2;1;1;2;2;0;1;0;4;1;0;3;1;0;2;61;57;14;3;0;2;11;5;7;4;8;2;4;1;4;75;93;2;10;3;5;2;3;2;2;2;3;4;0;2;1;0;120;75;171;92;8;6;8;10;13;2;6;3;2;5;1;10;45;5;5;3;6;6;2;10;1;4;0;3;1;1;6;14;174;280;7;18;1;36;3;6;22;2;7;0;2;2;0;8;5;2;3;2;2;4;2;0;1;1;2;0;2;1;1;2;0;0;0;1
280204;"gm. Lelkowo";"braniewski";"warmińsko-mazurskie";4;4;4;1;1;1;0;0;0;0;1;0;1;1;0;0;1;1;15;33;5;1;5;1;2;0;1;6;4;0;0;1;0;71;25;4;8;0;1;2;2;0;4;4;1;8;1;2;1;3;115;41;106;124;25;4;12;5;4;6;10;17;1;13;0;5;37;5;6;3;3;3;4;3;1;5;0;1;3;0;6;3;62;20;1;6;3;164;3;1;9;3;2;2;1;1;1;3;1;2;2;1;0;4;0;0;0;1;2;0;0;0;1;0;0;0;0;0
280205;"gm. Pieniężno";"braniewski";"warmińsko-mazurskie";7;7;10;1;5;2;5;1;1;0;0;0;1;0;4;0;1;3;93;34;9;7;2;7;8;7;13;31;10;6;0;0;6;76;91;13;13;1;2;1;5;4;2;3;1;12;3;1;3;4;233;73;393;276;40;18;36;12;12;1;23;13;3;20;0;27;73;16;23;3;13;5;1;9;0;3;1;6;3;3;9;6;355;47;3;17;2;202;5;8;9;11;18;5;1;5;1;7;8;5;3;3;2;9;0;3;1;0;2;0;1;0;1;3;0;1;0;1
280206;"gm. Płoskinia";"braniewski";"warmińsko-mazurskie";4;4;3;0;1;0;1;5;0;0;0;0;0;0;2;1;0;1;24;12;7;3;1;2;8;4;4;3;2;0;0;4;0;101;35;4;10;1;2;0;1;3;3;2;0;1;3;0;1;3;87;63;176;69;9;0;19;4;2;1;6;2;1;3;2;3;42;1;1;2;4;6;0;3;3;1;1;0;2;0;2;3;112;43;7;4;2;32;1;7;37;0;2;1;0;2;0;2;5;2;3;2;0;13;2;0;0;1;0;0;1;3;1;0;0;0;0;0
280207;"gm. Wilczęta";"braniewski";"warmińsko-mazurskie";4;4;5;1;2;1;3;2;0;0;1;0;1;0;0;0;0;0;35;51;10;4;1;2;4;5;3;9;3;0;3;0;4;42;35;5;7;5;1;1;2;2;2;2;0;7;1;0;0;3;89;59;198;47;14;15;8;3;3;1;5;4;4;0;1;7;47;6;3;2;4;0;1;5;2;1;0;4;7;1;7;3;96;43;7;16;4;111;2;4;6;8;2;0;0;0;5;6;3;0;1;0;2;0;1;0;0;3;0;0;1;0;1;0;0;0;0;1
280301;"m. Działdowo";"działdowski";"warmińsko-mazurskie";14;14;55;2;14;4;5;13;15;3;8;6;5;5;1;2;4;11;418;233;135;160;30;17;137;22;85;41;35;17;18;8;4;53;303;52;342;20;19;5;21;8;13;13;3;5;94;4;13;26;193;94;285;2695;37;25;36;15;38;37;45;19;10;8;326;32;211;24;54;24;38;6;6;25;16;17;5;86;16;15;19;44;1647;122;207;82;27;34;1340;69;31;4;8;13;5;10;5;23;40;2;13;3;16;4;7;0;10;9;8;4;3;2;0;6;4;2;0;2
280302;"gm. Działdowo";"działdowski";"warmińsko-mazurskie";21;21;33;4;5;7;5;8;7;5;0;4;2;0;1;0;2;4;136;162;38;45;14;8;38;8;39;14;17;7;15;4;3;16;96;32;154;8;9;7;7;6;5;6;3;2;16;3;6;12;117;41;187;1415;22;29;20;10;30;27;28;33;10;8;61;17;106;10;21;26;34;6;3;9;7;12;7;46;12;8;9;21;320;31;71;35;14;7;273;18;12;3;5;10;4;8;2;13;20;3;2;7;6;2;4;2;0;5;5;2;2;1;0;3;2;0;1;1
280303;"gm. Iłowo-Osada";"działdowski";"warmińsko-mazurskie";8;8;19;3;2;11;3;5;7;2;3;1;0;1;2;2;2;5;150;83;47;43;7;11;32;10;21;17;13;8;15;1;3;19;114;18;68;1;10;5;11;9;7;10;4;5;16;4;7;5;177;95;141;794;20;19;29;13;30;73;48;16;12;4;27;15;105;18;16;5;49;6;2;15;9;5;5;6;10;6;8;12;371;40;49;30;16;15;107;18;11;1;5;9;3;5;1;11;13;2;0;1;1;0;2;3;4;4;1;0;6;1;0;0;0;2;0;0
280304;"gm. Lidzbark";"działdowski";"warmińsko-mazurskie";15;15;26;5;4;7;2;10;8;4;8;4;3;3;1;8;5;8;207;570;62;61;9;17;45;14;47;41;24;8;9;11;6;29;206;49;95;15;10;3;13;9;13;10;6;3;16;7;3;19;214;68;185;1431;28;24;36;23;723;35;68;137;10;11;19;35;148;17;28;20;37;5;8;24;10;8;3;24;13;6;8;89;686;71;115;73;65;37;82;37;18;0;17;12;12;14;10;22;24;7;11;8;3;2;4;2;8;15;3;1;3;1;1;4;1;1;1;0
280305;"gm. Płośnica";"działdowski";"warmińsko-mazurskie";11;11;8;3;6;7;1;3;3;1;3;0;3;2;1;1;0;5;51;194;16;85;4;10;20;10;16;9;5;4;1;1;2;7;65;14;81;2;4;0;0;3;3;2;2;0;9;3;3;5;68;26;90;946;15;16;18;6;44;16;27;12;4;4;13;13;71;9;11;15;25;0;4;13;2;3;2;12;4;2;3;16;185;26;35;12;12;14;69;18;5;0;3;2;5;4;0;3;10;0;2;1;0;2;0;0;0;5;1;1;1;0;1;4;0;1;0;1
