"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"TOMCZAK Sebastian - KW BEZPARTYJNI SAMORZĄDOWCY";"KWAŚNIEWSKA Iwona Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"PISZCZEK Tomasz Kamil - KW BEZPARTYJNI SAMORZĄDOWCY";"BILEWICZ Aneta Joanna - KW BEZPARTYJNI SAMORZĄDOWCY";"ZUBKO Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"ZAJĄC Maciej Grzegorz - KW BEZPARTYJNI SAMORZĄDOWCY";"SMOLAREK Karolina Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"BEDNAREK Ewelina Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAKOWSKI Jakub Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"WEŁNA Aleksandra Jadwiga - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKÓW Krzysztof Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"MALEPSZAK Daria Natalia - KW BEZPARTYJNI SAMORZĄDOWCY";"PADNIEWSKI Andrzej Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"KUJAWA Krystyna - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRAPLIWA Ewelina Kamila - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻUKOWSKI Michał Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"LUBCZYK Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SŁOMKA Maciej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TESMER Tomasz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOZŁOWSKI Dariusz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUDZIS-GRUCHAŁA Helena Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MZYK Paweł Ryszard - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ROSIŃSKI Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRAJCZYŃSKI Mariusz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BUDZYŃSKI Tomasz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAJMUŁA Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WIŚNIEWSKI Roman - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GARBIAK Robert - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRODOWSKA-ROLIK Agnieszka Alicja - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAKUCHOWSKA Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GRUDZIŃSKA Magdalena Wiesława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUCZYŃSKA Jadwiga Agata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PROKOP-PACZKOWSKA Małgorzata Barbara - KW NOWA LEWICA";"WZIĄTEK Stanisław Czesław - KW NOWA LEWICA";"BARDA Irys - KW NOWA LEWICA";"KAMIENIARZ Wiktor - KW NOWA LEWICA";"MASTALERZ-MADEJ Agnieszka Katarzyna - KW NOWA LEWICA";"LEWANDOWSKI Andrzej - KW NOWA LEWICA";"OLSZEWSKI Łukasz Patryk - KW NOWA LEWICA";"ŁUCZYŃSKA Aleksandra Amalia - KW NOWA LEWICA";"CZARNOWSKI Michał - KW NOWA LEWICA";"PIĄTEK Irena - KW NOWA LEWICA";"KWIATKOWSKI Piotr Marcin - KW NOWA LEWICA";"PAPROCKA Katarzyna Petronela - KW NOWA LEWICA";"SZWEDEK Sylwia Maria - KW NOWA LEWICA";"MARKOWSKI Maciej Michał - KW NOWA LEWICA";"STOBIECKA Justyna - KW NOWA LEWICA";"GRZYWACZ Robert - KW NOWA LEWICA";"HOC Czesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZEFERNAKER Paweł Maciej - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOLIŃSKA Małgorzata Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"SUBOCZ Marek Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"SKÓRKA Oliwia Judyta - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKI Jan Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOZDALSKA-SŁOWIK Urszula Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"OWSIAK Jan Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"OGORZAŁEK Bogusław Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"OLEJNICZAK Michał Feliks - KW PRAWO I SPRAWIEDLIWOŚĆ";"KULEC-KACZMARSKA Izabela Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYDZ Stanisław Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KACZMAREK-CICHOSZ Roksana Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"CURYL-KATHOLM Agnieszka Agata - KW PRAWO I SPRAWIEDLIWOŚĆ";"GŁOWACKA Barbara - KW PRAWO I SPRAWIEDLIWOŚĆ";"ROMECKI Stefan Józef - KW PRAWO I SPRAWIEDLIWOŚĆ";"ADAMCZYK Jan Kazimierz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JARZYŃSKA Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SALA Sławomir Wiesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RADEK Agata Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KARPIŃSKI Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIELIŃSKI Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOBIESIERSKI Jan Kamil - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KURSA Róża Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GADZINA Antoni Lesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CECKA Jolanta Barbara - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MASIAN Ryszard - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHAMERA Dagmara Jolanta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RATAJCZAK Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOZAK Edyta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOT Dariusz Tadeusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ARŁUKOWICZ Bartosz Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SŁOWIK Przemysław Szczepan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRYGORCEWICZ Barbara Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOK Marek Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZIENTARSKI Piotr Benedykt - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RAK Renata Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SUSKI Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MISZKE Magdalena Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHAŁAT Dorota Róża - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BAŃKOWSKA Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Łukasz Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SIWEK Karolina Krystyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKI Jacek Jerzy - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEKUŁA Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCINKOWSKI Jacek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TAŁAJ Sebastian Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SALICKI Paweł Mieczysław - KW POLSKA JEST JEDNA";"SZWED Ireneusz Józef - KW POLSKA JEST JEDNA";"BIEŁOSZYCKI Sebastian - KW POLSKA JEST JEDNA";"DRĄŻEK Barbara - KW POLSKA JEST JEDNA";"BIAŁONOWICZ Karol Mirosław - KW POLSKA JEST JEDNA";"JABŁOŃSKI Krzysztof Grzegorz - KW POLSKA JEST JEDNA";"KORBEL Małgorzata - KW POLSKA JEST JEDNA";"BARAŃSKA Wiesława Józefa - KW POLSKA JEST JEDNA"
320101;"m. Białogard";"białogardzki";"zachodniopomorskie";17;17;49;18;8;10;2;6;11;10;6;7;1;3;1;3;4;11;426;141;28;98;70;32;53;13;38;28;20;8;31;34;24;42;308;384;43;29;42;19;13;22;15;54;12;12;13;8;16;18;1541;873;87;48;87;26;566;15;23;14;10;21;11;6;20;30;269;43;33;36;29;15;16;20;15;4;5;30;9;12;14;46;3278;101;103;162;73;53;29;19;45;30;8;974;22;10;23;34;47;10;8;13;4;8;9;6
320102;"gm. Białogard";"białogardzki";"zachodniopomorskie";7;7;15;11;2;1;1;1;8;5;2;2;1;1;1;4;1;7;146;50;7;22;31;5;24;5;31;20;3;6;9;8;12;23;73;54;13;5;4;17;4;11;3;13;4;8;3;3;5;3;475;369;62;28;72;23;149;19;8;6;3;3;12;1;15;14;105;20;16;20;8;12;5;4;4;7;1;6;3;6;6;16;720;38;32;29;16;25;15;3;21;16;2;133;4;9;6;18;22;4;1;6;1;2;3;3
320103;"gm. Karlino";"białogardzki";"zachodniopomorskie";6;6;17;8;5;1;1;1;1;7;2;0;1;2;2;5;3;2;160;29;24;17;64;7;11;7;11;11;11;4;15;8;9;15;88;60;16;4;13;14;6;8;4;13;1;3;3;1;2;7;599;386;59;30;46;15;148;10;2;11;3;3;4;0;19;5;138;8;15;14;23;9;11;6;4;4;1;5;3;4;8;23;902;42;49;107;21;19;13;5;20;70;3;50;4;6;10;9;11;2;1;7;5;2;0;3
320104;"gm. Tychowo";"białogardzki";"zachodniopomorskie";6;6;12;4;3;2;1;1;4;9;4;3;0;2;1;4;1;4;147;30;9;29;13;1;23;6;14;15;12;2;9;10;9;24;80;105;6;11;16;0;2;10;2;14;2;6;5;2;3;6;592;229;59;15;62;10;34;12;15;7;0;4;6;7;16;12;120;9;7;16;18;12;5;5;15;1;1;4;0;5;8;4;574;21;33;38;31;42;14;6;12;12;3;36;7;7;178;21;15;5;1;10;1;0;6;4
320201;"gm. Bierzwnik";"choszczeński";"zachodniopomorskie";5;5;13;7;2;2;1;2;4;2;2;0;2;0;0;3;3;0;101;20;3;14;10;4;6;2;17;15;3;33;11;7;8;12;56;15;11;5;6;3;5;4;0;53;2;1;4;3;5;4;368;197;54;32;23;24;17;18;5;16;4;56;12;7;28;5;55;8;5;4;11;10;4;4;11;2;2;1;1;2;4;3;472;13;19;8;5;11;11;3;5;4;113;2;2;5;1;2;8;4;2;4;1;1;0;1
320202;"gm. Choszczno";"choszczeński";"zachodniopomorskie";26;26;50;16;5;7;2;8;8;12;3;4;2;6;2;4;2;7;405;111;24;39;43;12;25;13;29;44;15;210;24;33;18;38;251;164;29;8;54;19;15;13;11;424;7;10;7;5;10;8;962;983;129;226;48;49;15;37;12;20;13;598;20;4;72;19;285;39;33;24;19;21;12;11;21;5;5;1;3;9;13;16;2023;62;67;24;16;38;12;9;17;51;1831;10;9;4;13;16;32;78;3;11;2;6;52;5
320203;"gm. Drawno";"choszczeński";"zachodniopomorskie";8;8;10;2;2;2;1;5;1;2;2;2;0;2;0;0;1;0;98;27;2;8;10;3;8;2;6;5;15;76;10;6;5;8;76;45;6;4;17;5;2;6;3;44;1;7;0;0;3;2;428;155;51;24;17;20;9;12;5;10;2;46;6;1;11;2;83;21;3;14;4;15;4;5;3;2;2;1;1;5;2;8;493;19;29;12;5;15;12;1;2;12;82;0;4;0;1;3;5;10;0;2;0;1;3;3
320204;"gm. Krzęcin";"choszczeński";"zachodniopomorskie";7;7;17;7;2;2;0;1;0;1;1;0;0;0;0;2;0;2;81;24;2;9;5;2;9;4;5;7;1;45;4;5;0;4;22;21;4;4;5;7;6;3;1;56;3;3;0;0;2;2;237;219;37;31;14;12;6;9;2;6;4;30;6;2;19;7;35;5;4;5;2;4;0;1;1;2;0;0;0;2;3;6;231;11;4;1;4;2;5;2;1;10;187;0;1;1;0;2;9;5;1;4;1;1;3;0
320205;"gm. Pełczyce";"choszczeński";"zachodniopomorskie";12;12;16;4;3;3;0;2;6;5;5;4;2;0;1;9;1;6;192;45;11;24;34;4;14;4;8;20;14;20;6;11;12;27;60;26;6;3;19;6;8;7;2;95;6;4;2;0;5;8;504;395;98;103;35;29;22;33;13;30;7;16;12;2;43;8;108;15;13;12;16;28;5;8;7;4;3;0;4;9;9;3;537;26;50;13;19;20;24;20;17;16;64;19;7;11;3;5;19;10;0;8;0;2;4;5
320206;"gm. Recz";"choszczeński";"zachodniopomorskie";5;5;21;6;3;0;3;3;4;4;0;2;3;3;2;1;2;1;116;25;1;12;7;6;2;5;8;12;1;22;10;6;7;12;30;70;5;4;10;3;3;6;4;60;1;2;5;2;2;3;395;216;53;61;33;23;7;11;5;10;5;44;11;3;40;3;100;16;9;7;9;11;3;8;8;4;2;1;1;6;9;2;457;24;12;7;4;5;12;3;6;15;73;5;3;2;3;3;14;9;5;9;1;0;11;8
320301;"gm. Czaplinek";"drawski";"zachodniopomorskie";8;8;22;7;4;4;0;4;6;11;6;1;2;1;0;5;1;7;223;187;3;17;26;11;18;8;60;18;12;2;12;25;11;58;69;115;10;6;21;8;2;308;4;14;3;5;3;3;3;7;301;393;145;167;49;30;9;24;27;443;7;5;9;6;37;12;130;18;21;10;13;19;4;9;15;14;6;7;3;7;104;13;1151;50;51;36;17;370;64;4;19;42;13;10;30;7;10;12;46;7;6;9;2;6;13;11
320302;"gm. Drawsko Pomorskie";"drawski";"zachodniopomorskie";20;20;30;12;5;8;1;9;9;7;2;3;3;2;2;6;2;16;222;175;15;38;37;3;21;10;619;32;7;4;23;74;14;40;143;134;25;27;326;19;8;27;9;34;7;10;8;7;8;5;771;482;561;101;112;39;23;30;16;37;77;7;23;1;82;13;169;25;15;12;24;23;10;63;16;23;7;6;2;14;15;15;2098;154;56;67;48;249;32;21;26;74;12;15;94;19;8;11;45;6;9;7;1;4;15;0
320303;"gm. Kalisz Pomorski";"drawski";"zachodniopomorskie";10;10;12;9;5;2;1;5;1;3;1;0;2;0;1;5;0;3;95;181;4;20;6;2;2;4;49;13;11;4;12;15;7;22;77;44;8;2;87;16;7;7;3;14;1;9;2;4;11;5;505;217;64;76;30;35;17;27;1;16;10;5;9;6;33;18;52;181;12;3;8;8;1;3;6;19;2;0;0;1;6;5;695;25;35;9;8;40;32;8;11;36;14;1;11;9;4;11;6;1;4;3;1;2;3;3
320305;"gm. Wierzchowo";"drawski";"zachodniopomorskie";7;7;11;1;3;1;1;1;2;7;3;2;2;0;1;4;1;0;48;362;4;11;10;5;7;4;11;7;2;0;3;14;1;2;51;48;6;3;19;7;2;6;3;8;1;1;4;0;0;4;270;224;68;90;30;15;15;11;20;17;5;3;8;2;21;12;58;10;9;10;9;12;3;2;6;8;0;0;2;6;7;3;369;27;17;14;8;24;39;9;6;30;4;4;29;5;2;3;8;3;1;3;0;2;2;1
320306;"gm. Złocieniec";"drawski";"zachodniopomorskie";18;18;32;17;2;2;2;7;10;7;4;4;5;4;1;4;4;10;234;215;15;64;22;11;20;10;57;31;14;5;15;204;13;34;166;195;12;7;97;20;8;38;6;30;5;8;12;1;13;10;918;472;481;128;54;43;24;39;30;104;16;7;15;4;334;21;191;21;20;26;16;17;5;16;12;154;3;4;0;7;12;23;1555;158;44;28;14;147;27;7;14;99;11;13;426;8;4;5;42;8;6;9;0;9;24;12
320801;"m. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";24;24;80;24;8;15;10;12;17;20;10;13;3;7;3;21;8;29;1088;412;55;102;747;67;89;19;61;98;34;20;58;60;42;129;831;1005;211;29;141;47;28;64;19;64;25;36;27;3;38;38;5900;1209;475;192;174;104;60;46;15;43;16;31;33;10;113;78;663;74;60;50;69;51;74;29;27;10;10;14;8;23;37;81;6655;433;191;4144;43;184;38;39;73;1508;24;37;17;32;19;55;234;15;76;64;5;22;23;18
320802;"gm. Dygowo";"kołobrzeski";"zachodniopomorskie";8;8;10;4;0;2;1;5;5;4;3;1;2;1;2;4;0;1;57;11;3;6;334;2;1;1;8;5;4;3;0;3;2;6;54;68;20;2;6;5;0;7;1;11;7;3;4;3;4;4;662;156;30;8;17;4;4;9;1;3;2;2;0;1;10;6;71;5;6;14;10;13;8;1;5;2;1;6;2;1;9;15;323;19;13;230;1;10;8;3;3;170;1;3;3;1;1;3;5;3;3;4;1;1;5;2
320803;"gm. Gościno";"kołobrzeski";"zachodniopomorskie";7;7;16;4;1;4;1;1;2;3;2;2;0;3;0;2;1;7;78;24;6;11;79;5;11;1;7;14;6;1;7;6;6;7;58;76;8;2;9;5;5;7;1;6;3;2;1;1;5;2;592;127;29;9;18;2;4;2;3;3;1;4;0;1;7;4;94;9;6;5;11;8;9;5;7;2;6;1;0;4;3;7;434;16;8;270;3;5;4;2;5;114;2;15;6;5;1;2;23;7;11;12;1;1;3;6
320804;"gm. Kołobrzeg";"kołobrzeski";"zachodniopomorskie";10;10;28;3;6;2;0;3;5;5;5;0;1;4;2;5;0;2;226;81;12;16;239;21;25;5;14;26;5;0;10;20;11;34;153;177;47;11;37;14;4;12;4;19;5;8;10;7;6;3;1317;267;85;17;27;14;13;8;4;11;4;4;3;2;25;12;181;15;15;12;25;18;30;7;8;5;0;1;1;4;8;7;1240;96;27;957;24;19;10;11;12;317;9;9;4;12;8;15;61;3;6;15;19;4;2;2
