"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"DOMAGAŁA Grzegorz Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BERNAT Wojciech Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"PACHOLEC Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"AMANOWICZ Krystian Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"WALIGÓRSKI Filip Aleksander - KW BEZPARTYJNI SAMORZĄDOWCY";"PODLAK Paweł Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"URBAN Maciej - KW BEZPARTYJNI SAMORZĄDOWCY";"MIĄCZ Joanna Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"SUWAŁA Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Marcin Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Bartłomiej - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRUŚLAK Patryk - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WLAZŁOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"JABŁOŃSKA Barbara Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PIĄTEK Karolina - KW BEZPARTYJNI SAMORZĄDOWCY";"MROCZKOWSKA Roksana Luiza - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Teresa Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"MALISZEWSKI Mirosław Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOR Jarosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZECHYRA Joanna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUSZYK Adam Benon - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAWORSKA Bogusława Janina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WARSO Piotr Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MALEC Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FLISEK Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STOLARCZYK Agnieszka Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŚLIFIRCZYK Mirosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DERYŃSKA Karolina Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAROSZEK Ilona Dorota - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Agata Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GUMOWSKI Ireneusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JĘDRZEJEWSKA Anna Józefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WOŹNIAK Wiesław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMCZYK Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OLISZEWSKI Daniel - KW NOWA LEWICA";"FAJDEK Patryk - KW NOWA LEWICA";"LUTY Jolanta Hanna - KW NOWA LEWICA";"MARYNIAK-GAWRYLIK Grażyna Janina - KW NOWA LEWICA";"DREWNIK Blandyna - KW NOWA LEWICA";"SOKOŁOWSKA Jolanta Monika - KW NOWA LEWICA";"MALEC-ĆWIEK Edyta Jadwiga - KW NOWA LEWICA";"RATUSZYŃSKA Marta - KW NOWA LEWICA";"WYSOCKI Roman Antoni - KW NOWA LEWICA";"SITAREK Jolanta - KW NOWA LEWICA";"GRUŻEWSKI Piotr - KW NOWA LEWICA";"GUZA Piotr Przemysław - KW NOWA LEWICA";"GAZDA Agnieszka Beata - KW NOWA LEWICA";"SMAGŁOWSKI Łukasz Krzysztof - KW NOWA LEWICA";"WABIK Grzegorz Mirosław - KW NOWA LEWICA";"PIWOWAR Zuzanna - KW NOWA LEWICA";"KACPRZAK Artur Karol - KW NOWA LEWICA";"KACZMARSKI Waldemar Antoni - KW NOWA LEWICA";"SUSKI Marek Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"KWIECIEŃ Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUŹMIUK Zbigniew Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"FOGIEL Radosław Aleksander - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSZTOWNIAK Andrzej Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄK Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKA Agnieszka Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"STANDOWICZ Artur Edward - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSKI Krzysztof Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PASEK Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUREK Karol - KW PRAWO I SPRAWIEDLIWOŚĆ";"DZIUBA Mariusz Jakub - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARKOWSKA-BZDUCHA Ewa Iwona - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSZCZAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARGAS Leszek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRZYWACZ Wioletta - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZBROWSKA Marta - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄKIEWICZ Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"FORYŚ Rafał Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAK Dawid Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRZEMIŃSKI Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZUBIŃSKI Kazimierz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZUBAK Rafał Szymon - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Dominik Sebastian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GŁUCH Mariusz Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOZDUR Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŹNIAK Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUCHCIK Bartłomiej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MOROZ-CZURA Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PŁOKITA Damian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOPACZ Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GUZDŹ Aleksandra Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PARSZEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZURKIEWICZ Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"AKSAMIT Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄCZKOWSKA-HERNIK Ewa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KLUZIK-ROSTKOWSKA Joanna Grażyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FRYSZTAK Konrad Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MICHALSKA-WILK Marta Ewelina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚMIETANKA Tomasz Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZOROWSKA Kamila - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKA Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIEKARSKI Dominik - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KARPAŁA Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GOŁOSZ Anita Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GÓRSKI Rafał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZERWIEC Ewa Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYCIAK-POSPISCHIL Bożena Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TYCZYŃSKI Mateusz Roman - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOKARSKI Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁASKARZEWSKA Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŚLA Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GIZIŃSKI Bartosz Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUSZCZYK Leszek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEWERYN Grzegorz Waldemar - KW POLSKA JEST JEDNA";"GÓRZYŃSKA Anna - KW POLSKA JEST JEDNA";"SKUPIEŃ Ilona Agnieszka - KW POLSKA JEST JEDNA";"MACIEJCZYK Marcin Konrad - KW POLSKA JEST JEDNA";"STRZELECKI Krzysztof Piotr - KW POLSKA JEST JEDNA";"DESZCZKA Bartosz Andrzej - KW POLSKA JEST JEDNA";"OLEJARZ Halina Lucyna - KW POLSKA JEST JEDNA";"PŁACHECKI Marek Adam - KW POLSKA JEST JEDNA";"KNIEĆ Monika - KW POLSKA JEST JEDNA";"BEREDA Katarzyna Anita - KW POLSKA JEST JEDNA";"CHUCHAŁA Tomasz - KWW RDIP";"KOPANIA Wioletta - KWW RDIP";"KUŚTA Krzysztof - KWW RDIP";"WIJATKOWSKA Ewa Agnieszka - KWW RDIP";"MACIASZCZYK Magdalena Małgorzata - KWW RDIP";"NOWAK Edyta - KWW RDIP";"ALOT Kacper - KWW RDIP";"MAZURKIEWICZ Jerzy - KWW RDIP";"PAWŁOWSKA Ada Katarzyna - KWW RDIP";"DĄBROWSKI Piotr Tomasz - KWW RDIP";"TOKARSKI Maciej Mikołaj - KWW RDIP";"TURLIŃSKA Małgorzata Maria - KWW RDIP"
140101;"gm. Białobrzegi";"białobrzeski";"mazowieckie";6;6;19;10;4;0;2;1;1;2;3;2;2;4;1;3;4;8;1;4;241;86;54;5;13;8;32;13;23;9;2;7;4;3;209;5;2;15;58;19;16;10;182;18;1;5;2;14;1;1;1;1;0;4;4;7;384;367;210;258;47;1341;78;6;4;27;5;2;5;25;3;4;37;58;134;24;27;17;5;11;11;13;7;1;8;3;6;1;4;8;5;120;433;88;83;6;6;27;920;2;6;11;4;2;3;6;9;12;3;9;28;18;0;3;1;0;2;1;1;4;17;3;1;0;0;2;1;0;4;0;2;0
140102;"gm. Promna";"białobrzeski";"mazowieckie";6;6;15;1;4;0;1;3;0;2;3;2;1;1;0;1;1;5;3;3;362;38;15;4;10;1;11;2;8;5;1;5;5;0;110;4;3;2;38;12;5;5;38;3;2;6;2;5;2;0;7;1;2;1;2;1;309;108;169;124;26;710;179;3;4;18;5;7;1;16;0;10;11;34;60;15;14;6;5;3;2;5;7;0;3;0;3;3;4;1;3;84;172;27;40;4;5;16;89;4;4;6;2;0;2;3;0;6;2;3;25;5;3;0;3;4;5;0;0;3;2;1;2;0;0;0;0;1;0;1;0;0
140103;"gm. Radzanów";"białobrzeski";"mazowieckie";6;6;14;2;4;0;1;0;0;0;0;5;1;0;4;1;1;2;1;1;62;15;4;2;4;2;7;1;11;2;3;4;4;1;266;2;1;0;11;9;5;1;18;3;3;3;0;3;1;0;4;0;0;6;0;2;320;212;194;162;55;222;42;3;7;10;1;2;1;9;22;5;123;22;66;6;8;14;5;4;2;3;5;1;1;1;2;0;0;4;2;39;34;42;10;6;4;6;27;3;1;2;3;4;1;1;1;1;0;2;14;7;1;0;1;0;0;0;0;0;4;0;0;0;0;0;1;0;1;0;0;0
140104;"gm. Stara Błotnica";"białobrzeski";"mazowieckie";9;9;16;5;4;1;2;1;3;0;1;3;3;0;1;5;2;4;1;1;114;54;10;9;7;2;7;10;20;4;3;4;3;3;79;6;2;7;16;22;10;1;10;4;5;0;0;5;1;0;0;2;0;3;2;1;454;422;280;311;69;354;72;2;3;43;2;2;5;6;4;1;12;24;91;10;6;72;7;4;6;6;6;1;2;0;3;0;0;5;3;55;87;60;40;8;13;7;43;2;1;6;0;1;0;0;3;1;1;10;10;10;3;2;6;3;2;1;5;6;4;0;1;0;1;2;0;0;1;0;0;1
140105;"gm. Stromiec";"białobrzeski";"mazowieckie";8;8;14;1;2;3;2;3;3;1;1;2;0;0;0;1;4;7;1;5;99;43;27;4;6;3;15;8;7;5;4;1;6;3;22;1;3;7;27;21;10;2;29;8;5;1;1;3;2;1;3;1;1;8;2;3;445;321;148;218;39;511;47;8;33;17;7;7;0;13;0;3;6;23;95;9;9;11;4;6;3;2;10;2;0;3;6;1;1;4;4;57;126;19;28;1;16;13;147;1;0;5;2;0;2;3;1;2;0;1;16;11;1;1;1;0;1;1;2;1;11;4;2;0;0;1;1;0;2;0;0;1
140106;"gm. Wyśmierzyce";"białobrzeski";"mazowieckie";3;3;6;0;0;0;0;2;0;1;1;0;1;0;4;0;0;3;0;2;55;19;7;1;1;1;11;3;8;7;0;2;0;0;57;1;2;0;16;4;3;5;21;5;1;3;1;1;2;2;1;0;0;4;1;0;179;167;98;94;18;286;44;8;2;3;3;3;0;2;0;4;125;37;35;6;4;10;4;4;2;1;5;0;6;0;1;0;0;1;2;50;67;30;10;5;1;5;34;1;1;1;0;0;1;0;1;1;0;5;6;3;0;2;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2
140601;"gm. Belsk Duży";"grójecki";"mazowieckie";8;8;21;1;3;0;3;2;0;2;3;4;0;0;0;1;3;8;0;3;919;40;29;4;7;4;12;10;5;12;0;7;4;6;3;3;8;9;78;19;10;2;8;9;4;5;5;51;1;2;3;2;0;8;2;4;740;109;271;80;10;135;51;7;10;11;5;15;3;4;0;5;8;52;128;9;15;10;3;2;4;7;13;2;4;4;1;0;2;6;8;69;321;35;27;11;13;92;13;2;2;9;2;1;3;4;8;3;0;6;36;12;1;1;3;0;0;1;0;0;11;1;0;1;0;0;0;0;0;5;0;0
140602;"gm. Błędów";"grójecki";"mazowieckie";5;5;16;4;6;2;2;1;2;0;1;2;0;0;1;1;7;6;1;3;823;45;18;1;11;1;9;9;8;14;4;9;0;2;2;4;5;9;56;7;16;0;4;13;2;4;3;35;0;0;2;2;1;4;4;3;938;219;380;136;13;152;53;0;1;12;7;45;2;11;1;4;18;57;134;24;23;11;6;7;1;13;19;4;7;5;4;3;3;13;3;97;245;20;38;16;15;71;12;2;3;23;3;1;1;3;5;5;1;2;32;14;0;4;3;0;0;1;2;3;8;2;0;2;2;1;0;0;0;0;0;2
140603;"gm. Chynów";"grójecki";"mazowieckie";8;8;41;1;12;1;2;1;7;5;2;2;5;4;3;4;6;17;1;12;891;94;84;8;17;10;40;17;9;21;6;33;12;17;3;13;19;31;127;37;49;14;22;32;9;8;3;26;1;2;13;0;2;17;7;3;1078;319;246;287;15;122;149;5;18;20;4;15;19;22;3;15;22;84;191;31;23;8;15;11;4;21;21;6;10;2;9;8;3;5;10;121;720;87;75;35;23;167;18;5;3;39;8;9;7;13;20;27;2;10;43;15;2;4;2;2;2;2;5;3;47;8;1;1;3;4;1;0;6;0;0;5
140604;"gm. Goszczyn";"grójecki";"mazowieckie";4;4;4;0;1;0;0;1;0;4;1;0;2;0;0;1;2;0;0;0;263;16;6;1;4;1;9;6;0;3;0;0;0;4;0;4;1;3;25;6;4;5;12;2;0;4;0;16;0;0;0;1;1;2;0;6;230;30;126;176;6;371;36;0;5;5;1;6;1;0;0;0;5;48;62;8;6;8;5;2;2;3;7;3;4;0;3;0;0;4;2;28;65;14;2;4;4;31;19;8;0;5;0;1;1;1;3;1;0;2;10;8;0;1;3;0;0;0;0;1;6;0;0;1;0;0;0;0;0;1;0;0
140605;"gm. Grójec";"grójecki";"mazowieckie";22;22;88;9;22;3;3;9;3;4;4;8;2;2;1;7;6;25;3;18;2288;466;287;27;49;43;94;92;42;77;8;93;15;29;19;20;10;49;400;96;98;17;53;49;11;28;12;785;5;3;13;6;4;40;13;15;2609;385;474;623;20;200;170;9;29;35;17;40;12;32;1;24;37;180;372;86;57;21;17;20;17;27;32;6;16;8;13;8;6;13;32;322;3228;520;228;80;87;1564;72;16;14;92;30;42;8;35;78;14;6;28;123;38;6;5;9;8;26;11;6;8;113;64;3;4;4;3;5;4;14;11;3;8
140606;"gm. Jasieniec";"grójecki";"mazowieckie";5;5;12;0;4;2;2;0;2;1;0;0;0;1;0;1;2;6;0;0;504;17;12;6;1;3;14;5;5;8;1;3;4;9;3;1;3;6;216;7;4;3;9;8;6;4;0;29;0;0;1;2;0;3;1;0;690;98;195;121;6;80;44;0;2;2;2;4;2;4;1;3;8;35;107;20;17;12;7;2;1;11;1;3;4;0;0;0;1;6;3;68;201;58;28;8;2;93;13;3;3;13;1;0;1;4;3;8;3;3;30;9;0;2;3;0;8;0;8;1;6;1;1;0;0;1;0;0;0;4;0;0
140607;"gm. Mogielnica";"grójecki";"mazowieckie";9;9;22;1;6;2;1;0;3;1;0;2;1;3;0;1;8;11;3;5;588;45;25;1;6;3;23;4;9;11;0;4;5;2;12;4;8;13;67;28;22;2;11;17;4;7;2;26;0;1;11;1;0;9;2;5;892;268;391;152;30;526;123;1;8;13;10;106;5;12;7;5;51;70;106;20;22;10;13;7;3;7;9;2;2;2;3;3;2;6;6;107;359;35;60;40;24;57;21;3;7;18;7;3;0;5;3;2;2;9;33;12;0;1;1;1;1;1;5;4;6;1;0;0;1;1;0;0;0;0;1;0
140608;"gm. Nowe Miasto nad Pilicą";"grójecki";"mazowieckie";8;8;22;1;3;0;2;1;3;0;1;3;0;1;0;2;3;3;1;0;679;57;27;6;11;4;16;14;8;11;2;5;2;5;2;4;7;12;53;11;10;5;6;5;5;4;1;17;1;0;5;0;1;3;2;4;512;152;332;142;10;211;51;4;5;10;9;949;6;8;2;7;42;66;90;22;17;6;7;4;2;14;13;3;3;6;3;4;0;7;2;58;326;31;32;12;11;36;4;8;4;8;4;2;1;2;5;4;2;5;27;19;3;1;5;1;1;0;3;4;2;1;0;0;1;0;1;0;0;0;0;0
140609;"gm. Pniewy";"grójecki";"mazowieckie";5;5;21;2;4;0;3;0;2;1;2;1;2;2;1;2;5;9;1;2;576;37;30;1;6;2;8;11;9;6;0;11;6;4;2;5;0;6;72;15;18;6;6;17;3;2;1;43;2;0;3;0;0;10;3;5;767;135;98;59;3;36;36;5;4;4;1;12;2;6;0;5;7;38;88;16;21;9;5;3;2;8;13;2;2;2;6;0;0;5;4;46;332;58;35;7;20;125;3;3;3;6;5;8;0;8;3;4;2;3;14;14;3;2;3;0;7;1;0;4;10;6;0;0;0;0;1;0;0;3;2;0
140611;"gm. Warka";"grójecki";"mazowieckie";19;19;70;5;22;5;7;6;3;5;6;7;7;5;1;4;15;19;9;8;1561;271;252;14;15;14;102;25;19;14;7;25;16;20;11;9;14;23;298;65;56;16;50;61;11;23;15;50;5;4;22;5;3;37;9;14;1677;824;744;622;40;279;179;5;56;40;11;12;15;39;4;28;75;160;337;52;67;28;32;36;5;41;41;11;17;8;8;9;11;16;20;196;1047;228;306;55;47;152;54;11;13;55;14;10;15;15;15;25;4;14;64;46;10;12;6;0;6;2;9;5;27;13;3;3;1;1;1;1;11;6;0;1
140701;"gm. Garbatka-Letnisko";"kozienicki";"mazowieckie";6;6;9;1;4;3;0;2;1;1;2;0;1;0;1;1;2;4;1;2;104;44;114;14;11;6;96;17;8;9;3;4;4;9;3;1;5;10;29;18;34;2;4;12;7;7;12;5;2;1;2;0;1;10;0;0;336;473;223;187;71;46;91;1;22;12;6;6;2;25;5;13;3;20;82;15;14;2;4;6;1;7;4;3;2;2;1;3;4;5;10;48;205;83;53;104;102;15;5;12;5;12;2;4;0;3;0;2;1;33;26;16;5;0;11;2;5;1;5;2;2;1;0;0;0;1;0;0;2;0;1;0
140702;"gm. Głowaczów";"kozienicki";"mazowieckie";9;9;18;1;9;5;2;2;1;0;3;3;2;2;1;1;4;9;1;6;98;48;165;5;5;5;73;5;4;6;6;3;11;5;4;3;1;9;32;52;17;5;4;13;7;5;29;4;1;0;9;1;2;4;0;5;399;471;208;260;92;201;86;11;720;22;3;3;3;24;0;12;14;41;97;7;21;4;6;8;0;8;14;1;6;4;5;3;2;6;6;108;146;76;57;76;20;15;5;2;0;6;2;1;1;2;6;1;1;5;39;8;2;3;2;9;9;2;1;2;3;0;1;0;0;2;1;0;1;3;1;1
