"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KŁOBUKOWSKI Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"PIETRZAK Grażyna - KW BEZPARTYJNI SAMORZĄDOWCY";"KUŚMIREK Andrzej Mikołaj - KW BEZPARTYJNI SAMORZĄDOWCY";"DĄBROWSKA Żaneta - KW BEZPARTYJNI SAMORZĄDOWCY";"GĄSIOROWSKI Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"KUBIAK Monika - KW BEZPARTYJNI SAMORZĄDOWCY";"MARSZAŁ-JANKOWSKA Krystyna Kinga - KW BEZPARTYJNI SAMORZĄDOWCY";"DOBROMILSKI Jakub Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"KOWALSKI Rafał - KW BEZPARTYJNI SAMORZĄDOWCY";"DRAGAN Wanda - KW BEZPARTYJNI SAMORZĄDOWCY";"WIECZOREK Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"CZARNECKI Henryk Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"BARTOS Mariusz Jarosław - KW BEZPARTYJNI SAMORZĄDOWCY";"KOSSECKI Paweł Antoni - KW BEZPARTYJNI SAMORZĄDOWCY";"OSIĘGŁOWSKA Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"OSTASZEWSKA Małgorzata Lidia - KW BEZPARTYJNI SAMORZĄDOWCY";"CIEĆWIERZ Urszula Grażyna - KW BEZPARTYJNI SAMORZĄDOWCY";"WYSOCKI Mikołaj - KW BEZPARTYJNI SAMORZĄDOWCY";"KAMAĆ Filip Konrad - KW BEZPARTYJNI SAMORZĄDOWCY";"PIETRZAK Krzysztof Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"ZGORZELSKI Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CIENKOWSKA Marta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ORLIŃSKI Mirosław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NADRATOWSKI Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WOJNAROWSKI Konrad - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOWALSKI Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRAWCZYK Wiesława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CYBULSKI Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WRÓBLEWSKA Maria Bożena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZGLENICKA Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DERLUKIEWICZ Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SABALSKA Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RZYMOWSKI Jerzy - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PRAST Patryk - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RZESZOTARSKI Piotr Łukasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CIURAJ Konrad - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RYZIŃSKI Jacek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOWALKOWSKA Emilia Beata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZWEJKOWSKA Iwona - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAKÓWKA Sebastian Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIECHNA-WIĘCKIEWICZ Paulina Krystyna - KW NOWA LEWICA";"BUDZICH Marek - KW NOWA LEWICA";"LINOWSKA Małgorzata - KW NOWA LEWICA";"BRUDNICKI Adrian - KW NOWA LEWICA";"WYROSTEK Szymon - KW NOWA LEWICA";"ANDRZEJCZAK Sebastian - KW NOWA LEWICA";"TYRAJSKA Ewa - KW NOWA LEWICA";"DOBROWOLSKI Mateusz - KW NOWA LEWICA";"STRZELECKI Krzysztof Maciej - KW NOWA LEWICA";"SOBOLEWSKI Tadeusz - KW NOWA LEWICA";"GŁUSKOWSKA Renata Małgorzata - KW NOWA LEWICA";"SZYMAŃSKI Maurycy - KW NOWA LEWICA";"GÓRECKA Olga - KW NOWA LEWICA";"POPIS Małgorzata Wioletta - KW NOWA LEWICA";"STANKIEWICZ Agnieszka Wanda - KW NOWA LEWICA";"LISOWSKA Monika Andżelika - KW NOWA LEWICA";"KOSIEC Justyna Agnieszka - KW NOWA LEWICA";"ADAMKIEWICZ Klaudia - KW NOWA LEWICA";"ZAJĄCZKOWSKI Leszek - KW NOWA LEWICA";"KIWIT Marek - KW NOWA LEWICA";"BORTNICZUK Kamil - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAŁECKI Maciej - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĄSIK Maciej Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"KULPA Wioletta Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"CICHOLSKA Anna Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"ROMANOWSKI Rafał - KW PRAWO I SPRAWIEDLIWOŚĆ";"OLEJNICZAK Waldemar Ryszard - KW PRAWO I SPRAWIEDLIWOŚĆ";"OZDOBA Jacek Dawid - KW PRAWO I SPRAWIEDLIWOŚĆ";"DZIWISZ Krzysztof Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"KARPIŃSKA Jolanta - KW PRAWO I SPRAWIEDLIWOŚĆ";"KALINOWSKI Paweł Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZAPLIŃSKA Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁODZIEJSKA Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRAJEWSKI Wojciech Franciszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"RÓŻAŃSKI Kamil Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"CECELSKI Waldemar Jacek - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZICKA Martyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRALCZYK Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"PURCELEWSKA Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOLCZYŃSKI Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"USIĄDEK Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WAŚKOWSKI Przemysław Hubert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZADKOWSKA Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TUCHOLSKI Marek Marcin - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SMOSARSKA Dorota - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BULANDA Cezary - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OBIDZIŃSKI Jerzy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LEŚNIEWSKA Katarzyna Julia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PUTERNICKA Barbara Danuta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUTKOWSKI Robert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZADROŻNY Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STELMACH Tomasz Józef - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZAJKOWSKI Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"IMIELSKI Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JOŃCZYK Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KŁODAWSKA Regina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DYMEK Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LIBEREK Katarzyna Blanka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PRZYBYLSKA Liza Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JĘDRZEJEWSKI Robert Witold - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIERWIŃSKI Marcin Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GAPIŃSKA Elżbieta Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRZEMIŃSKI Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KORAJCZYK-SZYPERSKA Agnieszka - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRABOWSKI Grzegorz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŹLAKIEWICZ Maria Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KWARCIŃSKA-KULIS Katarzyna Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BACZEWSKI Marcin - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PODSĘDEK Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POGONOWSKI Mariusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEGIĘĆ-DOROBA Kinga - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOŹNOWSKI Rafał Mariusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SKALSKI Włodzimierz Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BYLIŃSKA Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KLIMCZAK Arkadiusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HAUSMAN-MANISTA Krystyna Jolanta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOWALCZYK Filip Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRAŚNIEWSKA Lilianna Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAWLAK Patryk Marek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUSINOWSKA Beata Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIŃKOWSKA-CHUDA Wiesława - KW POLSKA JEST JEDNA";"SIEROCIŃSKA Małgorzata Maria - KW POLSKA JEST JEDNA";"MALISZEWSKA Grażyna Zofia - KW POLSKA JEST JEDNA";"DĘBSKA Anna - KW POLSKA JEST JEDNA";"WIŃKOWSKI Jacek Robert - KW POLSKA JEST JEDNA";"KOZIARSKI Dariusz Adam - KW POLSKA JEST JEDNA";"TURCZYNIAK Andrzej - KW POLSKA JEST JEDNA";"JASKULSKA Katarzyna Zofia - KW POLSKA JEST JEDNA";"AMBROZIAK Paweł - KW POLSKA JEST JEDNA";"AMBROZIAK Katarzyna Irena - KW POLSKA JEST JEDNA";"CZAJKA Jan Robert - KW POLSKA JEST JEDNA";"CZAJKA Grażyna - KW POLSKA JEST JEDNA";"DOBACZEWSKA Teresa Janina - KW POLSKA JEST JEDNA";"CHROSTOWSKI Mirosław - KW POLSKA JEST JEDNA";"SIATKOWSKA Dorota - KW POLSKA JEST JEDNA"
140201;"m. Ciechanów";"ciechanowski";"mazowieckie";24;24;92;37;8;18;36;33;7;4;47;15;19;2;0;8;13;45;6;17;4;20;1227;1164;53;111;249;60;124;37;47;19;24;16;11;9;9;14;43;34;359;55;808;71;70;18;25;89;26;41;11;20;24;14;51;24;23;18;6;22;2;360;1292;355;1313;64;2774;2132;52;1067;36;64;31;52;37;33;17;9;50;16;10;72;848;61;69;57;85;13;40;38;10;35;28;11;14;7;5;9;21;5;17;36;2977;181;3267;40;94;164;15;25;28;9;8;12;8;33;14;137;13;27;13;31;106;8;17;35;8;11;10;7;12;6;5;8;4;103;18
140202;"gm. Ciechanów";"ciechanowski";"mazowieckie";8;8;13;5;4;2;1;4;1;0;5;0;1;2;0;3;1;6;0;1;0;4;197;152;12;16;65;15;19;3;8;2;4;4;2;0;0;3;13;7;48;8;92;9;14;6;6;18;4;1;5;2;5;2;6;6;2;3;5;8;0;177;187;44;322;12;589;417;8;164;4;9;5;9;9;5;2;1;17;6;1;11;194;19;20;18;15;7;13;4;1;7;5;8;3;1;1;2;1;1;5;2;338;28;385;5;14;18;1;3;1;4;2;3;1;4;4;16;1;2;0;7;15;1;3;13;0;3;1;0;5;2;1;3;2;25;3
140203;"gm. Glinojeck";"ciechanowski";"mazowieckie";5;5;12;4;5;3;6;8;5;1;3;3;0;0;1;2;2;3;2;5;1;6;224;65;10;21;113;17;33;11;12;10;7;4;1;2;1;1;29;17;58;6;91;6;16;6;6;3;6;4;2;4;5;2;19;3;2;3;1;4;0;27;284;66;402;19;620;242;11;217;18;24;12;28;4;8;11;2;8;9;3;18;131;12;62;11;7;4;5;16;2;10;8;1;9;1;2;2;8;1;6;13;288;26;102;7;7;28;5;7;1;1;0;0;8;27;3;1;3;5;3;5;20;1;5;3;1;2;1;3;5;2;2;2;0;2;3
140204;"gm. Gołymin-Ośrodek";"ciechanowski";"mazowieckie";3;3;14;5;0;5;0;10;1;2;3;0;0;3;1;1;0;4;0;0;0;1;76;45;2;2;17;11;26;1;6;1;4;1;2;1;0;0;3;3;33;1;25;3;7;0;0;9;0;2;0;0;0;0;4;2;4;1;2;2;1;7;110;25;220;4;297;267;2;84;5;5;10;19;4;8;3;2;7;2;1;9;77;3;9;3;4;2;77;0;0;1;1;2;2;3;0;1;2;0;5;2;100;8;26;3;20;9;1;0;1;1;1;2;2;2;0;6;0;3;3;4;9;2;1;4;1;2;0;0;1;1;0;0;0;6;2
140205;"gm. Grudusk";"ciechanowski";"mazowieckie";3;3;3;0;2;1;2;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;41;26;1;5;71;3;14;1;2;0;0;0;2;1;0;1;2;2;19;5;34;0;3;2;2;6;1;2;0;1;0;1;4;0;0;1;0;4;0;27;98;23;74;7;297;496;5;89;7;17;3;6;2;1;2;1;3;17;0;5;58;4;6;1;4;3;4;4;0;7;1;0;1;0;0;0;0;2;2;1;128;13;21;4;12;17;0;0;0;0;0;1;1;1;3;0;0;2;0;5;10;1;1;3;1;1;0;0;0;0;2;0;0;26;4
140206;"gm. Ojrzeń";"ciechanowski";"mazowieckie";3;3;10;1;1;1;0;3;1;0;2;3;1;3;0;1;1;1;0;0;0;4;72;62;15;7;13;4;13;0;9;6;2;8;0;2;2;0;64;2;14;3;35;9;5;3;2;3;4;2;1;0;1;0;7;1;3;0;1;2;1;29;84;49;351;10;393;123;8;168;4;5;3;12;1;2;2;1;4;1;2;2;70;7;14;10;4;4;5;1;1;9;1;3;4;0;0;0;0;2;5;4;122;21;61;5;10;11;1;2;5;0;3;1;0;5;3;3;2;2;0;5;9;0;1;3;4;3;1;0;1;0;1;1;0;0;1
140207;"gm. Opinogóra Górna";"ciechanowski";"mazowieckie";6;6;12;4;3;2;5;4;1;0;6;0;4;5;0;1;0;2;0;2;2;9;148;140;9;8;62;13;31;10;8;4;0;3;3;1;1;2;2;3;62;6;71;5;4;6;2;21;6;2;3;2;1;2;6;3;1;6;1;2;1;21;175;46;187;8;468;675;8;106;9;8;6;9;9;10;2;0;9;6;2;13;152;22;13;7;8;3;20;3;1;7;4;4;5;4;3;0;2;3;3;2;162;21;136;8;11;15;1;2;6;5;1;0;2;7;2;2;1;0;1;3;10;2;1;3;3;3;1;2;1;1;0;1;0;6;1
140208;"gm. Regimin";"ciechanowski";"mazowieckie";8;8;14;1;0;11;0;4;2;2;0;2;0;1;1;1;2;1;0;1;0;1;94;89;5;4;39;2;14;1;4;2;3;3;2;2;0;3;4;2;44;1;47;4;4;0;3;49;1;1;1;3;4;2;6;1;1;4;0;5;0;20;47;7;40;1;611;744;3;57;2;4;2;1;0;2;0;0;4;3;1;1;108;8;14;4;10;1;2;7;1;8;5;3;5;1;0;2;2;0;0;1;158;6;133;3;10;25;1;1;3;1;2;1;0;5;0;7;1;1;1;4;9;0;0;4;0;2;1;3;1;2;0;1;0;9;0
140209;"gm. Sońsk";"ciechanowski";"mazowieckie";10;10;13;3;4;8;1;5;0;5;8;1;1;0;1;1;1;5;2;3;1;2;168;131;8;16;109;13;28;14;8;6;4;4;6;6;2;2;5;12;65;10;82;9;13;3;5;8;7;12;3;2;1;1;10;3;5;4;0;5;2;31;142;61;1230;11;381;242;13;95;14;12;9;10;12;5;0;4;6;6;4;11;174;16;17;15;3;3;15;11;0;12;4;4;5;2;4;0;4;0;2;4;308;30;105;10;19;42;2;5;5;2;0;0;1;7;5;11;2;3;4;12;17;2;3;9;3;1;1;1;2;5;1;1;1;12;0
140401;"m. Gostynin";"gostyniński";"mazowieckie";16;16;54;10;1;10;6;18;3;4;6;6;22;2;6;5;4;9;19;6;1;11;632;95;35;61;22;39;15;35;100;20;18;7;3;2;7;10;2;12;16;20;320;21;24;47;8;12;34;16;6;7;8;6;23;8;7;13;8;12;7;5;759;323;137;369;139;130;20;588;49;28;1050;13;20;17;20;5;5;13;6;36;183;32;34;32;7;6;5;168;12;12;3;6;12;2;6;4;12;3;11;12;1110;153;18;1886;10;18;8;10;9;6;6;2;17;19;5;1;4;4;17;8;52;5;8;13;3;2;8;0;3;4;0;1;2;3;1
140402;"gm. Gostynin";"gostyniński";"mazowieckie";16;16;40;10;5;10;1;14;10;4;12;4;7;5;4;3;4;5;14;3;5;5;424;70;29;37;13;39;16;18;90;16;8;8;5;2;2;4;5;10;10;16;138;17;16;20;6;4;30;7;3;4;0;5;19;12;2;12;6;4;2;2;693;262;224;254;202;132;43;539;32;28;656;10;36;24;20;3;16;9;8;34;136;27;33;28;4;3;17;63;8;16;9;4;8;4;3;4;7;2;9;14;436;83;11;696;10;9;4;7;5;5;1;1;13;6;5;3;4;3;12;4;24;3;5;4;6;1;7;4;5;2;0;3;3;0;1
140403;"gm. Pacyna";"gostyniński";"mazowieckie";5;5;9;5;0;2;1;4;3;1;2;0;1;1;1;1;1;3;1;0;1;2;110;19;17;7;7;10;6;2;72;4;2;3;2;0;0;1;0;5;1;1;28;3;5;3;2;2;2;2;0;4;0;1;2;4;1;1;0;3;1;0;225;318;254;52;27;71;10;113;9;6;26;7;12;8;1;2;2;6;1;10;46;7;6;6;4;1;4;9;8;5;3;1;3;1;1;1;1;0;3;2;85;17;10;30;1;0;1;2;2;1;3;1;2;0;3;0;0;0;9;0;8;0;1;3;1;0;1;1;3;2;2;0;0;0;0
140404;"gm. Sanniki";"gostyniński";"mazowieckie";10;10;12;3;0;3;2;5;1;0;4;8;2;1;0;1;1;5;1;1;2;4;174;13;39;8;4;7;3;3;343;5;3;2;0;4;1;1;0;3;2;4;57;4;5;2;3;6;3;1;2;0;3;2;4;3;4;5;2;2;0;0;433;523;241;93;36;127;29;245;19;7;21;6;10;8;8;4;5;5;3;15;96;11;15;21;2;5;3;9;11;4;1;1;7;2;2;2;5;1;5;5;206;32;8;17;6;7;5;5;6;2;2;0;3;3;0;0;2;1;12;4;13;0;2;2;4;1;2;2;1;0;1;1;0;2;3
140405;"gm. Szczawin Kośc.";"gostyniński";"mazowieckie";4;4;11;2;0;3;3;2;0;0;2;0;5;1;2;1;2;1;1;1;1;0;207;25;14;10;5;7;3;6;92;3;5;2;4;1;0;2;2;4;6;4;45;6;11;7;3;0;4;4;3;2;1;2;7;6;2;6;4;3;2;2;309;222;89;60;51;75;26;369;9;10;175;13;5;5;5;0;2;5;3;13;60;9;20;6;5;1;4;36;13;4;3;4;3;0;3;0;5;0;4;8;124;31;4;111;5;5;1;5;3;2;1;0;10;8;2;0;1;1;4;1;25;0;5;6;2;0;3;1;5;2;1;2;0;1;2
141301;"m. Mława";"mławski";"mazowieckie";15;15;36;28;9;18;3;15;3;5;9;16;14;3;0;4;5;15;3;6;2;14;743;161;22;90;1300;34;26;17;36;19;13;20;19;9;14;9;2;30;23;18;398;59;39;13;384;11;20;15;3;6;6;9;33;14;17;10;8;70;13;23;1160;608;359;47;1442;580;42;434;29;958;36;28;48;174;26;14;25;15;7;53;491;44;76;50;34;243;24;27;9;23;38;9;17;10;7;10;15;7;15;23;2438;115;153;32;48;1630;15;16;17;3;7;5;8;32;17;109;210;14;10;20;80;11;6;53;10;4;7;7;5;4;1;8;3;7;10
141302;"gm. Dzierzgowo";"mławski";"mazowieckie";5;5;12;4;0;2;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;54;8;2;4;95;1;7;4;3;0;1;1;0;0;0;1;0;4;2;0;18;6;2;2;10;1;2;1;2;0;1;0;0;1;1;0;0;0;0;3;161;21;49;5;290;164;9;57;5;142;3;3;7;4;2;0;4;3;1;6;30;3;8;8;0;8;3;0;0;2;0;3;3;2;4;0;1;0;2;1;67;5;5;3;2;31;1;1;2;2;0;1;0;0;1;0;1;1;0;0;1;3;2;3;2;0;0;0;0;0;3;0;0;1;0
141303;"gm. Lipowiec Kościelny";"mławski";"mazowieckie";6;6;8;2;0;4;2;1;3;3;1;2;3;2;3;0;0;3;0;0;1;2;83;18;4;17;175;5;7;3;5;4;2;1;5;1;0;1;1;7;0;1;34;10;9;3;30;1;2;6;4;0;2;0;5;4;1;4;1;2;0;3;238;99;51;10;334;155;9;117;4;174;7;9;6;13;1;1;0;2;1;11;100;5;17;4;6;23;1;7;1;10;2;0;5;0;0;5;10;0;5;3;171;10;10;1;3;135;1;3;2;1;0;2;2;4;3;6;11;4;0;2;9;2;2;6;4;1;0;0;0;0;0;1;0;1;1
141304;"gm. Radzanów";"mławski";"mazowieckie";4;4;4;1;1;2;0;2;0;0;2;1;0;0;0;0;2;1;1;0;0;0;55;11;3;1;162;7;1;0;3;3;1;0;11;0;0;0;2;5;0;3;27;25;7;1;3;0;3;3;0;0;0;1;3;2;2;1;0;2;0;0;143;29;79;10;253;101;13;74;12;109;13;76;3;20;2;4;2;1;1;2;62;8;12;8;3;4;6;0;1;5;3;2;1;0;0;0;6;0;0;16;87;9;1;1;2;74;3;2;2;1;0;0;0;3;1;1;11;4;0;3;4;2;0;2;1;0;0;1;2;0;0;0;0;1;2
141305;"gm. Strzegowo";"mławski";"mazowieckie";6;6;11;4;0;7;2;3;0;1;4;0;0;3;1;0;0;4;1;4;2;4;157;42;7;24;219;21;20;11;11;2;8;6;4;0;2;1;1;6;13;3;59;18;13;2;22;3;4;6;1;3;1;1;9;2;2;7;1;4;2;8;245;45;210;23;800;250;13;175;12;222;4;39;8;45;8;1;6;3;2;21;141;12;14;12;10;8;4;5;4;7;7;3;4;1;4;0;7;2;1;13;277;29;26;7;9;93;1;7;5;2;4;4;2;7;3;7;4;1;3;3;11;3;0;15;3;0;1;1;2;1;2;2;0;7;2
