"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"ZAJĄC Krzysztof Kazimierz - KW BEZPARTYJNI SAMORZĄDOWCY";"KOZŁOWSKI Andrzej Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"REUTER-SOBCZAK Renata Agata - KW BEZPARTYJNI SAMORZĄDOWCY";"BARTOŃ Marek Józef - KW BEZPARTYJNI SAMORZĄDOWCY";"MARANDA Maja Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"PAWLAK Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"BOJAKOWSKA Agnieszka Marta - KW BEZPARTYJNI SAMORZĄDOWCY";"PASIERBSKI Mateusz Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"FENDRYCH Aleksandra Agata - KW BEZPARTYJNI SAMORZĄDOWCY";"ROGOZIŃSKI Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"DOBRODZIEJ Joanna Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"PIETRAS Jan Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"DEPTUCH Wioletta - KW BEZPARTYJNI SAMORZĄDOWCY";"MOKRZYCKI Tomasz Henryk - KW BEZPARTYJNI SAMORZĄDOWCY";"GRABIŃSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"RYCZKO Marian Henryk - KW BEZPARTYJNI SAMORZĄDOWCY";"MILCZYŃSKA Patrycja Agata - KW BEZPARTYJNI SAMORZĄDOWCY";"BAGIŃSKI Krzysztof Janusz - KW BEZPARTYJNI SAMORZĄDOWCY";"BURZYŃSKA Marta - KW BEZPARTYJNI SAMORZĄDOWCY";"KRZEPISZ-WĘGLARZ Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"GRAMATYKA Michał Sebastian - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WARSKI Wojciech Edward - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"POLOCZEK Aleksandra Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LATOS Marcin Mieczysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SKAPCZYK Anita Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BOCHENEK Dariusz Roman - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DURAŁ Dawid Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOCOT Jacek Eugeniusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MACIANTOWICZ Grzegorz Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GACKI Henryk Alojzy - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JANAS Paweł Eugeniusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TUCHARZ-SABLIK Jolanta Wiktoria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZDUNIAK Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NOWAKOWSKA Gabriela Jadwiga - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FOLTA Mieczysław Wawrzyniec - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PASZYŃSKA Ewa Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BUNIOWSKA Beata Felicja - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KELER Jolanta Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁATAŚ Rafał Adrian - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PAPIS Marek Jarosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PAWŁOWSKA-BIELAWSKA Patrycja Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SEKUŁA Mirosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KONIECZNY Maciej - KW NOWA LEWICA";"WOŹNIAK Jerzy Michał - KW NOWA LEWICA";"NOWAK-TROJNAR Natalia Regina - KW NOWA LEWICA";"NOWAK Jakub Leszek - KW NOWA LEWICA";"TOMALA-BOGACKA Gabriela Barbara - KW NOWA LEWICA";"GĘSIARZ Michał Ryszard - KW NOWA LEWICA";"CZAKON Tomasz - KW NOWA LEWICA";"BUBAŁA Bogdan Sylwester - KW NOWA LEWICA";"DĄBROWSKA-SEWERYN Elżbieta Ewa - KW NOWA LEWICA";"RABUS Miłosz Antoni - KW NOWA LEWICA";"MAJ Franciszek Antoni - KW NOWA LEWICA";"BURKAT Justyna Katarzyna - KW NOWA LEWICA";"MAKIEŁA Krzysztof Jacek - KW NOWA LEWICA";"ŻOŁNOWSKI Mateusz Bartosz - KW NOWA LEWICA";"GRONIEWSKA Małgorzata Krystyna - KW NOWA LEWICA";"POLITAJ Dawid Stanisław - KW NOWA LEWICA";"MIERZEJEWSKA Magdalena - KW NOWA LEWICA";"GRABSKI Bartosz - KW NOWA LEWICA";"CHMIEL Iwona Michalina - KW NOWA LEWICA";"SIWCZAK Wiesław - KW NOWA LEWICA";"WIECZOREK Beata Krystyna - KW NOWA LEWICA";"HOŁDA Kacper Filip - KW NOWA LEWICA";"SOBCZYK Iwona Dorota - KW NOWA LEWICA";"POŁUDNIAK Adam Edward - KW NOWA LEWICA";"MORAWIECKI Mateusz Jakub - KW PRAWO I SPRAWIEDLIWOŚĆ";"WÓJCIK Michał Marek - KW PRAWO I SPRAWIEDLIWOŚĆ";"WESOŁY Marek Jacek - KW PRAWO I SPRAWIEDLIWOŚĆ";"TOBISZOWSKA Dorota Jolanta - KW PRAWO I SPRAWIEDLIWOŚĆ";"POLACZEK Jerzy Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"SOŚNIERZ Andrzej Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"TRZĄSKI Piotr Jerzy - KW PRAWO I SPRAWIEDLIWOŚĆ";"BISKUP Bernadeta Cecylia - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOŁOSZ Marek Leszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"TARGOŚ Mateusz Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"SKIBA Mariusz Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"LANGFORT Piotr Hubert - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIETRASZ Piotr Aleksander - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZŁOWSKA Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CUBER Krystyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"NOWAK Jacek Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRUSZEWSKA-DUBIEL Irena Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAPAJ Tomasz Wiesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PANEK Krystyna Zofia - KW PRAWO I SPRAWIEDLIWOŚĆ";"PATYK-PŁUCIENNIK Barbara - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZIĘBA Janina Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"WIELKOPOLAN Mariusz Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARON Andrzej Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"WYSOCKA-SIEMBIGA Aleksandra Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"PŁACZEK Grzegorz Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BRZEZINA Tomasz Bogdan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MANDRELA Anna Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DOROSZ Tomasz Edward - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZKLARCZYK Przemysław Mateusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KAZEK Wojciech Jacek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOLADA Łukasz Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NIEWIADOMSKA Edyta Renata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAREK Katarzyna Lucyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZÓSTAK Dawid Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NIEMIEC Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BULA Anna Helena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUĆMIERCZYK Monika Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TRACKI Krzysztof Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BERK Edyta Beata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLSZEWSKI Andrzej Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NANKIEWICZ Tomasz Józef - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RYSZKA Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BANDURA Karina Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BELICZYŃSKI Michał August - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŚMIGLEWSKI Mateusz Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KLIMCZEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZYDŁOWSKA Zofia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MALCHEREK Dawid Dariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BUDKA Borys Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ROSA Monika Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRÓL Wojciech Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOSZUTSKA Urszula Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAKOWSKI Jarosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŁODZIEJ Ewa Edyta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚCIEBIOROWSKI Łukasz Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WIECZOREK Artur Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZABOROWSKI Zbyszek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZASADA-CHORAB Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZARNOTA Wojciech Marcin - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BEDNARZ Alina Irena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZIMNIK Aleksandra - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RESPONDEK Łukasz Jerzy - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SIWIEC-MAGIELNICKA Karina Bernardyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WICHURA Dorota Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOCZOROWSKI Bogdan Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GOŚCINIAK Małgorzata Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GMERCZYŃSKA Dorota Bożena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WNĘK-GABOR Barbara Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KIOŁBASA Alicja Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PUCHALSKI Dawid Konrad - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWANDOWSKA Aleksandra Mariola - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SŁUPIK Tomasz Robert - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WIĘCEK Monika Izabela - KW POLSKA JEST JEDNA";"BINKOWSKI Krzysztof - KW POLSKA JEST JEDNA";"ZAWADZKI Józef Antoni - KW POLSKA JEST JEDNA";"DRZYMAŁA-KUBINIOK Beata Jolanta - KW POLSKA JEST JEDNA";"KRĄŻEK Aleksandra Anna - KW POLSKA JEST JEDNA";"SIEGMUND Mateusz Leszek - KW POLSKA JEST JEDNA";"BINKOWSKA Katarzyna - KW POLSKA JEST JEDNA";"RESZKE Rafał Jakub - KW POLSKA JEST JEDNA";"SKÓRA Agata Aldona - KW POLSKA JEST JEDNA";"STYRNOL Błażej - KW POLSKA JEST JEDNA";"DUDEK Aleksandra Helena - KW POLSKA JEST JEDNA";"RODEK Violetta Ewa - KW POLSKA JEST JEDNA"
241401;"m. Bieruń";"bieruńsko-lędziński";"śląskie";15;15;78;17;9;1;15;12;14;2;7;8;8;5;4;2;13;6;7;4;13;12;794;40;166;30;73;40;17;10;8;6;39;5;11;21;12;24;7;9;2;6;25;17;225;32;82;12;51;6;13;5;26;7;10;24;5;3;17;4;12;7;13;1;18;8;16;8;3533;363;43;37;93;79;10;15;11;1;13;0;7;31;31;11;5;6;14;1;9;6;317;22;461;79;64;15;21;13;17;15;10;12;19;17;17;8;12;13;2;19;17;5;9;1;5;24;1640;591;79;20;10;62;5;14;6;9;34;21;19;8;7;4;6;4;1;4;8;2;15;20;114;43;13;16;10;7;10;36;9;5;10;12
241402;"m. Imielin";"bieruńsko-lędziński";"śląskie";4;4;25;7;5;8;5;6;2;0;1;0;4;1;3;1;3;2;2;2;6;6;420;24;112;13;23;43;18;7;4;0;32;6;7;12;11;9;8;19;0;4;10;27;139;27;75;10;14;6;4;2;8;2;7;9;2;3;6;1;16;8;6;0;8;0;7;3;1606;225;16;20;19;28;1;5;4;22;6;2;2;10;17;3;1;5;0;0;5;13;3;9;270;34;65;7;6;11;8;11;3;8;4;4;3;3;3;6;0;8;10;4;2;0;3;3;818;449;174;16;18;36;2;11;6;6;19;9;7;12;2;2;0;6;1;6;7;0;7;11;77;15;7;6;1;3;5;4;3;1;3;3
241403;"m. Lędziny";"bieruńsko-lędziński";"śląskie";11;11;70;10;12;7;9;10;9;1;4;2;7;1;1;7;1;2;7;3;13;12;643;34;113;13;49;30;18;18;5;4;40;5;6;9;11;10;6;15;6;5;16;27;216;22;79;11;32;9;14;9;17;8;7;23;2;3;9;3;14;8;6;1;13;8;13;6;3122;501;57;29;38;50;1;6;11;14;4;6;1;21;268;1;5;11;1;0;6;18;46;25;390;85;77;18;19;18;16;13;9;11;18;14;3;8;14;3;4;15;11;0;9;4;10;30;1084;396;109;17;13;55;2;16;10;2;14;9;7;12;3;6;6;6;8;0;4;2;14;23;115;36;11;6;6;1;7;22;6;1;4;5
241404;"gm. Bojszowy";"bieruńsko-lędziński";"śląskie";9;9;54;8;10;4;4;2;2;4;6;5;3;2;7;0;2;2;6;6;6;5;360;10;85;10;40;14;9;3;4;4;15;4;4;6;4;3;1;5;4;2;5;3;111;6;46;5;19;1;1;1;7;4;3;7;2;2;2;0;14;1;5;0;9;3;4;2;1611;388;27;11;36;31;3;4;9;5;2;1;2;10;10;1;3;1;6;0;4;3;56;15;241;50;19;5;10;7;3;6;5;8;12;11;12;2;4;0;0;12;5;4;4;1;3;7;588;353;42;5;6;26;0;8;2;2;16;5;6;3;1;1;4;4;2;3;0;3;4;15;101;31;9;5;7;4;7;54;1;2;4;1
241405;"gm. Chełm Śląski";"bieruńsko-lędziński";"śląskie";3;3;36;9;8;0;6;0;2;2;6;0;4;1;0;0;1;3;2;2;6;3;234;9;76;8;16;21;7;11;0;1;8;4;3;4;56;2;2;4;4;0;8;8;81;6;39;5;10;4;1;4;7;3;2;7;1;4;0;0;5;0;11;1;5;3;7;2;1223;167;14;8;26;27;3;1;2;3;6;0;0;9;42;1;2;5;4;2;4;7;5;13;186;26;17;2;9;5;7;6;3;4;5;4;3;0;1;1;0;3;4;1;1;1;4;6;436;234;123;7;6;20;5;5;2;3;5;9;6;9;1;4;1;1;1;4;2;0;5;9;44;9;5;4;1;0;5;15;2;0;0;2
246301;"Chorzów";"Chorzów";"śląskie";63;63;385;45;76;31;61;41;58;17;28;18;22;25;14;16;37;15;13;26;41;54;2790;178;1460;122;193;328;100;125;48;45;66;55;31;143;18;60;35;342;59;32;117;186;1804;299;874;104;271;103;87;40;148;85;48;106;105;15;71;35;134;18;83;14;98;51;125;44;11418;461;194;303;325;426;37;264;22;19;38;28;16;113;64;473;20;33;40;8;39;9;22;103;1767;479;326;51;74;48;94;85;33;63;56;47;27;34;31;35;5;58;52;17;18;17;43;133;11982;4864;352;401;172;590;129;129;89;114;31;80;1602;195;40;52;23;51;220;34;52;18;95;321;497;146;56;55;56;26;39;54;34;15;41;56
246901;"Katowice";"Katowice";"śląskie";168;168;963;141;351;98;166;110;135;31;54;44;79;74;79;43;72;25;72;63;148;108;10622;723;4086;531;598;1012;820;473;101;189;155;151;106;297;74;223;88;243;71;134;577;398;7374;1239;3452;251;774;265;294;102;437;264;115;326;90;62;206;53;511;92;223;30;358;255;302;164;35762;2193;471;508;1263;1715;190;134;61;155;368;58;117;313;75;70;54;88;138;43;80;69;51;299;5461;1410;1005;196;341;157;283;199;91;168;116;113;80;107;59;88;20;79;101;95;39;43;81;108;38804;19212;1015;943;2477;4080;139;357;242;302;103;200;243;221;60;81;59;122;67;426;116;42;195;1143;1420;345;334;120;100;54;96;82;45;28;68;104
247001;"Mysłowice";"Mysłowice";"śląskie";40;40;207;84;44;60;40;31;34;11;13;18;24;19;18;11;18;10;8;14;50;37;2180;125;787;125;156;210;62;129;23;21;57;275;360;75;19;60;24;62;26;24;104;102;1180;201;584;50;200;47;46;18;83;57;25;67;17;293;46;9;96;22;111;4;90;39;264;27;9859;799;72;97;152;212;30;20;10;1312;23;10;14;127;15;15;6;431;13;4;23;529;7;51;1532;358;245;40;67;68;78;59;37;52;40;50;33;24;23;25;8;44;31;12;17;15;36;53;5544;2277;4027;93;130;460;17;80;37;30;23;34;37;36;11;15;39;18;16;21;13;5;46;172;325;94;39;21;17;13;41;30;11;6;19;43
247101;"Piekary Śląskie";"Piekary Śląskie";"śląskie";32;32;148;15;27;22;25;17;18;9;10;13;18;12;10;3;10;2;15;13;21;35;1241;89;468;55;108;118;55;53;16;35;24;27;23;55;9;32;10;58;10;11;49;64;592;65;252;45;96;42;26;15;39;134;22;36;13;6;22;4;56;10;29;2;35;18;38;17;5635;622;69;960;2709;78;18;15;9;336;36;14;4;28;19;12;5;11;19;4;9;5;13;35;983;185;140;35;39;22;24;31;17;36;25;16;14;8;12;16;11;13;23;7;11;6;16;24;2989;965;79;106;42;81;6575;47;30;47;16;15;31;31;14;8;10;11;15;7;12;1;29;44;279;84;20;28;23;12;24;19;9;8;12;21
247201;"Ruda Śląska";"Ruda Śląska";"śląskie";79;79;465;56;82;44;75;80;69;12;33;36;40;40;38;26;47;11;18;38;81;71;2047;149;6496;138;164;217;74;166;369;27;51;30;32;117;14;62;35;67;35;21;133;174;1982;253;740;71;255;87;77;304;140;73;53;94;47;20;66;31;158;25;83;11;133;45;143;45;12699;492;8336;2455;233;358;22;64;23;18;46;15;20;91;24;32;17;40;23;11;38;9;35;87;2568;473;422;109;137;79;169;109;51;56;85;62;34;53;53;35;13;55;52;29;20;31;42;131;11037;4653;315;4375;113;655;63;149;94;71;42;75;111;185;29;52;17;45;39;39;46;19;134;248;598;126;56;258;49;27;53;41;34;7;43;49
247401;"Siemianowice Śląskie";"Siemianowice Śląskie";"śląskie";41;41;158;33;50;17;23;24;23;9;13;14;17;11;11;6;18;8;7;15;28;23;1952;119;799;103;119;541;51;76;30;29;31;39;27;71;23;48;19;86;37;15;97;85;1080;128;493;306;138;114;50;31;76;52;58;49;24;8;70;25;67;8;41;5;53;40;151;25;7561;430;143;178;362;187;21;18;16;49;19;250;8;52;23;24;8;25;20;105;33;6;17;44;1138;220;173;38;55;36;42;30;17;38;33;93;26;14;12;16;5;18;30;14;10;12;28;46;7228;3134;153;89;106;270;116;59;44;1627;22;29;49;60;207;28;6;174;9;23;30;8;46;133;1021;168;50;47;335;42;68;36;41;12;37;60
247601;"Świętochłowice";"Świętochłowice";"śląskie";27;27;170;22;40;12;33;20;23;2;8;16;12;10;14;12;25;3;9;8;31;24;1015;55;807;65;80;106;44;40;40;21;20;11;13;44;6;30;16;51;251;8;60;67;680;101;328;40;107;26;38;14;52;37;14;54;14;1;33;67;59;13;31;5;46;22;67;7;5631;250;186;426;387;156;17;30;10;16;16;13;9;56;43;27;7;20;29;9;142;5;13;53;782;169;117;23;28;13;26;40;11;23;11;15;14;8;12;12;0;15;11;8;12;11;18;292;4631;1735;121;256;59;387;25;37;26;39;13;25;94;696;9;195;6;10;26;18;37;7;33;116;208;71;19;26;20;10;20;13;5;4;10;29
247701;"Tychy";"Tychy";"śląskie";67;67;413;83;87;41;65;57;60;22;25;17;37;29;32;21;61;24;26;77;72;59;7953;234;769;92;868;178;74;49;31;42;835;34;33;118;26;51;60;59;21;22;134;121;2437;241;912;79;249;85;86;34;168;64;40;209;26;23;81;9;181;112;93;8;121;53;116;43;17404;1379;287;239;353;534;38;71;831;46;57;19;19;155;66;36;7;36;53;16;57;31;44;361;2869;414;338;117;91;60;82;101;44;50;83;77;39;38;99;32;19;71;62;17;106;29;41;104;14477;5994;547;170;338;561;38;139;98;56;571;354;69;75;23;51;19;46;15;19;58;29;123;169;572;152;51;35;33;20;48;330;26;10;27;39
